year	year_id	team_id	team_name	team_url
2016	12360	419	Middle Tenn.	http://stats.ncaa.org/team/index/12360?org_id=419
2016	12360	797	Milwaukee	http://stats.ncaa.org/team/index/12360?org_id=797
2016	12360	428	Minnesota	http://stats.ncaa.org/team/index/12360?org_id=428
2016	12360	430	Mississippi St.	http://stats.ncaa.org/team/index/12360?org_id=430
2016	12360	432	Mississippi Val.	http://stats.ncaa.org/team/index/12360?org_id=432
2016	12360	434	Missouri	http://stats.ncaa.org/team/index/12360?org_id=434
2016	12360	669	Missouri St.	http://stats.ncaa.org/team/index/12360?org_id=669
2016	12360	439	Monmouth	http://stats.ncaa.org/team/index/12360?org_id=439
2016	12360	444	Morehead St.	http://stats.ncaa.org/team/index/12360?org_id=444
2016	12360	450	Mt. St. Mary's	http://stats.ncaa.org/team/index/12360?org_id=450
2016	12360	454	Murray St.	http://stats.ncaa.org/team/index/12360?org_id=454
2016	12360	488	N.C. A&T	http://stats.ncaa.org/team/index/12360?org_id=488
2016	12360	489	N.C. Central	http://stats.ncaa.org/team/index/12360?org_id=489
2016	12360	471	NJIT	http://stats.ncaa.org/team/index/12360?org_id=471
2016	12360	477	NYIT	http://stats.ncaa.org/team/index/12360?org_id=477
2016	12360	726	Navy	http://stats.ncaa.org/team/index/12360?org_id=726
2016	12360	463	Nebraska	http://stats.ncaa.org/team/index/12360?org_id=463
2016	12360	466	Nevada	http://stats.ncaa.org/team/index/12360?org_id=466
2016	12360	473	New Mexico	http://stats.ncaa.org/team/index/12360?org_id=473
2016	12360	472	New Mexico St.	http://stats.ncaa.org/team/index/12360?org_id=472
2016	12360	474	New Orleans	http://stats.ncaa.org/team/index/12360?org_id=474
2016	12360	482	Niagara	http://stats.ncaa.org/team/index/12360?org_id=482
2016	12360	483	Nicholls St.	http://stats.ncaa.org/team/index/12360?org_id=483
2016	12360	485	Norfolk St.	http://stats.ncaa.org/team/index/12360?org_id=485
2016	12360	457	North Carolina	http://stats.ncaa.org/team/index/12360?org_id=457
2016	12360	490	North Carolina St.	http://stats.ncaa.org/team/index/12360?org_id=490
2016	12360	494	North Dakota	http://stats.ncaa.org/team/index/12360?org_id=494
2016	12360	493	North Dakota St.	http://stats.ncaa.org/team/index/12360?org_id=493
2016	12360	2711	North Florida	http://stats.ncaa.org/team/index/12360?org_id=2711
2016	12360	500	Northeastern	http://stats.ncaa.org/team/index/12360?org_id=500
2016	12360	502	Northern Colo.	http://stats.ncaa.org/team/index/12360?org_id=502
2016	12360	503	Northern Ill.	http://stats.ncaa.org/team/index/12360?org_id=503
2016	12360	505	Northern Ky.	http://stats.ncaa.org/team/index/12360?org_id=505
2016	12360	509	Northwestern	http://stats.ncaa.org/team/index/12360?org_id=509
2016	12360	508	Northwestern St.	http://stats.ncaa.org/team/index/12360?org_id=508
2016	12360	513	Notre Dame	http://stats.ncaa.org/team/index/12360?org_id=513
2016	12360	514	Oakland	http://stats.ncaa.org/team/index/12360?org_id=514
2016	12360	519	Ohio	http://stats.ncaa.org/team/index/12360?org_id=519
2016	12360	518	Ohio St.	http://stats.ncaa.org/team/index/12360?org_id=518
2016	12360	522	Oklahoma	http://stats.ncaa.org/team/index/12360?org_id=522
2016	12360	521	Oklahoma St.	http://stats.ncaa.org/team/index/12360?org_id=521
2016	12360	523	Old Dominion	http://stats.ncaa.org/team/index/12360?org_id=523
2016	12360	433	Ole Miss	http://stats.ncaa.org/team/index/12360?org_id=433
2016	12360	464	Omaha	http://stats.ncaa.org/team/index/12360?org_id=464
2016	12360	527	Oral Roberts	http://stats.ncaa.org/team/index/12360?org_id=527
2016	12360	529	Oregon	http://stats.ncaa.org/team/index/12360?org_id=529
2016	12360	528	Oregon St.	http://stats.ncaa.org/team/index/12360?org_id=528
2016	12360	534	Pacific	http://stats.ncaa.org/team/index/12360?org_id=534
2016	12360	540	Penn	http://stats.ncaa.org/team/index/12360?org_id=540
2016	12360	539	Penn St.	http://stats.ncaa.org/team/index/12360?org_id=539
2016	12360	541	Pepperdine	http://stats.ncaa.org/team/index/12360?org_id=541
2016	12360	545	Pittsburgh	http://stats.ncaa.org/team/index/12360?org_id=545
2016	12360	551	Portland	http://stats.ncaa.org/team/index/12360?org_id=551
2016	12360	553	Prairie View	http://stats.ncaa.org/team/index/12360?org_id=553
2016	12360	1320	Presbyterian	http://stats.ncaa.org/team/index/12360?org_id=1320
2016	12360	554	Princeton	http://stats.ncaa.org/team/index/12360?org_id=554
2016	12360	559	Purdue	http://stats.ncaa.org/team/index/12360?org_id=559
2016	12360	562	Quinnipiac	http://stats.ncaa.org/team/index/12360?org_id=562
2016	12360	563	Radford	http://stats.ncaa.org/team/index/12360?org_id=563
2016	12360	572	Rhode Island	http://stats.ncaa.org/team/index/12360?org_id=572
2016	12360	574	Rice	http://stats.ncaa.org/team/index/12360?org_id=574
2016	12360	575	Richmond	http://stats.ncaa.org/team/index/12360?org_id=575
2016	12360	576	Rider	http://stats.ncaa.org/team/index/12360?org_id=576
2016	12360	587	Rutgers	http://stats.ncaa.org/team/index/12360?org_id=587
2016	12360	660	SIUE	http://stats.ncaa.org/team/index/12360?org_id=660
2016	12360	102	Sacramento St.	http://stats.ncaa.org/team/index/12360?org_id=102
2016	12360	590	Sacred Heart	http://stats.ncaa.org/team/index/12360?org_id=590
2016	12360	606	Saint Joseph's	http://stats.ncaa.org/team/index/12360?org_id=606
2016	12360	609	Saint Louis	http://stats.ncaa.org/team/index/12360?org_id=609
2016	12360	617	Saint Peter's	http://stats.ncaa.org/team/index/12360?org_id=617
2016	12360	624	Sam Houston St.	http://stats.ncaa.org/team/index/12360?org_id=624
2016	12360	625	Samford	http://stats.ncaa.org/team/index/12360?org_id=625
2016	12360	627	San Diego	http://stats.ncaa.org/team/index/12360?org_id=627
2016	12360	626	San Diego St.	http://stats.ncaa.org/team/index/12360?org_id=626
2016	12360	629	San Francisco	http://stats.ncaa.org/team/index/12360?org_id=629
2016	12360	630	San Jose St.	http://stats.ncaa.org/team/index/12360?org_id=630
2016	12360	631	Santa Clara	http://stats.ncaa.org/team/index/12360?org_id=631
2016	12360	632	Savannah St.	http://stats.ncaa.org/team/index/12360?org_id=632
2016	12360	1356	Seattle	http://stats.ncaa.org/team/index/12360?org_id=1356
2016	12360	635	Seton Hall	http://stats.ncaa.org/team/index/12360?org_id=635
2016	12360	639	Siena	http://stats.ncaa.org/team/index/12360?org_id=639
2016	12360	646	South Ala.	http://stats.ncaa.org/team/index/12360?org_id=646
2016	12360	648	South Carolina	http://stats.ncaa.org/team/index/12360?org_id=648
2016	12360	649	South Dakota St.	http://stats.ncaa.org/team/index/12360?org_id=649
2016	12360	651	South Fla.	http://stats.ncaa.org/team/index/12360?org_id=651
2016	12360	654	Southeast Mo. St.	http://stats.ncaa.org/team/index/12360?org_id=654
2016	12360	655	Southeastern La.	http://stats.ncaa.org/team/index/12360?org_id=655
2016	12360	657	Southern California	http://stats.ncaa.org/team/index/12360?org_id=657
2016	12360	659	Southern Ill.	http://stats.ncaa.org/team/index/12360?org_id=659
2016	12360	664	Southern Miss.	http://stats.ncaa.org/team/index/12360?org_id=664
2016	12360	665	Southern U.	http://stats.ncaa.org/team/index/12360?org_id=665
2016	12360	596	St. Bonaventure	http://stats.ncaa.org/team/index/12360?org_id=596
2016	12360	603	St. John's (NY)	http://stats.ncaa.org/team/index/12360?org_id=603
2016	12360	610	St. Mary's (CA)	http://stats.ncaa.org/team/index/12360?org_id=610
2016	12360	674	Stanford	http://stats.ncaa.org/team/index/12360?org_id=674
2016	12360	676	Stephen F. Austin	http://stats.ncaa.org/team/index/12360?org_id=676
2016	12360	678	Stetson	http://stats.ncaa.org/team/index/12360?org_id=678
2016	12360	683	Stony Brook	http://stats.ncaa.org/team/index/12360?org_id=683
2016	12360	698	TCU	http://stats.ncaa.org/team/index/12360?org_id=698
2016	12360	694	Tennessee	http://stats.ncaa.org/team/index/12360?org_id=694
2016	12360	692	Tennessee Tech	http://stats.ncaa.org/team/index/12360?org_id=692
2016	12360	703	Texas	http://stats.ncaa.org/team/index/12360?org_id=703
2016	12360	697	Texas A&M	http://stats.ncaa.org/team/index/12360?org_id=697
2016	12360	699	Texas Southern	http://stats.ncaa.org/team/index/12360?org_id=699
2016	12360	670	Texas St.	http://stats.ncaa.org/team/index/12360?org_id=670
2016	12360	700	Texas Tech	http://stats.ncaa.org/team/index/12360?org_id=700
2016	12360	702	Texas-Arlington	http://stats.ncaa.org/team/index/12360?org_id=702
2016	12360	141	The Citadel	http://stats.ncaa.org/team/index/12360?org_id=141
2016	12360	709	Toledo	http://stats.ncaa.org/team/index/12360?org_id=709
2016	12360	711	Towson	http://stats.ncaa.org/team/index/12360?org_id=711
2016	12360	716	Troy	http://stats.ncaa.org/team/index/12360?org_id=716
2016	12360	718	Tulane	http://stats.ncaa.org/team/index/12360?org_id=718
2016	12360	9	UAB	http://stats.ncaa.org/team/index/12360?org_id=9
2016	12360	108	UC Davis	http://stats.ncaa.org/team/index/12360?org_id=108
2016	12360	109	UC Irvine	http://stats.ncaa.org/team/index/12360?org_id=109
2016	12360	111	UC Riverside	http://stats.ncaa.org/team/index/12360?org_id=111
2016	12360	104	UC Santa Barbara	http://stats.ncaa.org/team/index/12360?org_id=104
2016	12360	128	UCF	http://stats.ncaa.org/team/index/12360?org_id=128
2016	12360	110	UCLA	http://stats.ncaa.org/team/index/12360?org_id=110
2016	12360	164	UConn	http://stats.ncaa.org/team/index/12360?org_id=164
2016	12360	391	UMBC	http://stats.ncaa.org/team/index/12360?org_id=391
2016	12360	393	UMES	http://stats.ncaa.org/team/index/12360?org_id=393
2016	12360	368	UMass Lowell	http://stats.ncaa.org/team/index/12360?org_id=368
2016	12360	456	UNC Asheville	http://stats.ncaa.org/team/index/12360?org_id=456
2016	12360	459	UNCG	http://stats.ncaa.org/team/index/12360?org_id=459
2016	12360	460	UNCW	http://stats.ncaa.org/team/index/12360?org_id=460
2016	12360	465	UNLV	http://stats.ncaa.org/team/index/12360?org_id=465
2016	12360	10411	USC Upstate	http://stats.ncaa.org/team/index/12360?org_id=10411
2016	12360	695	UT Martin	http://stats.ncaa.org/team/index/12360?org_id=695
2016	12360	536	UTRGV	http://stats.ncaa.org/team/index/12360?org_id=536
2016	12360	706	UTSA	http://stats.ncaa.org/team/index/12360?org_id=706
2016	12360	732	Utah	http://stats.ncaa.org/team/index/12360?org_id=732
2016	12360	30024	Utah Valley	http://stats.ncaa.org/team/index/12360?org_id=30024
2016	12360	740	VCU	http://stats.ncaa.org/team/index/12360?org_id=740
2016	12360	741	VMI	http://stats.ncaa.org/team/index/12360?org_id=741
2016	12360	735	Valparaiso	http://stats.ncaa.org/team/index/12360?org_id=735
2016	12360	736	Vanderbilt	http://stats.ncaa.org/team/index/12360?org_id=736
2016	12360	739	Villanova	http://stats.ncaa.org/team/index/12360?org_id=739
2016	12360	746	Virginia	http://stats.ncaa.org/team/index/12360?org_id=746
2016	12360	742	Virginia Tech	http://stats.ncaa.org/team/index/12360?org_id=742
2016	12360	748	Wagner	http://stats.ncaa.org/team/index/12360?org_id=748
2016	12360	749	Wake Forest	http://stats.ncaa.org/team/index/12360?org_id=749
2016	12360	756	Washington	http://stats.ncaa.org/team/index/12360?org_id=756
2016	12360	754	Washington St.	http://stats.ncaa.org/team/index/12360?org_id=754
2016	12360	768	West Virginia	http://stats.ncaa.org/team/index/12360?org_id=768
2016	12360	769	Western Caro.	http://stats.ncaa.org/team/index/12360?org_id=769
2016	12360	771	Western Ill.	http://stats.ncaa.org/team/index/12360?org_id=771
2016	12360	772	Western Ky.	http://stats.ncaa.org/team/index/12360?org_id=772
2016	12360	774	Western Mich.	http://stats.ncaa.org/team/index/12360?org_id=774
2016	12360	782	Wichita St.	http://stats.ncaa.org/team/index/12360?org_id=782
2016	12360	786	William & Mary	http://stats.ncaa.org/team/index/12360?org_id=786
2016	12360	792	Winthrop	http://stats.ncaa.org/team/index/12360?org_id=792
2016	12360	2915	Wofford	http://stats.ncaa.org/team/index/12360?org_id=2915
2016	12360	810	Wright St.	http://stats.ncaa.org/team/index/12360?org_id=810
2016	12360	812	Xavier	http://stats.ncaa.org/team/index/12360?org_id=812
2016	12360	813	Yale	http://stats.ncaa.org/team/index/12360?org_id=813
2016	12360	817	Youngstown St.	http://stats.ncaa.org/team/index/12360?org_id=817
