year	division	conf_id	conf_name	team_id	team_name	team_url
2015	1	875.0	Mid-American	503	Northern Ill.	http://stats.ncaa.org/team/index/12080?org_id=503
2015	1	875.0	Mid-American	519	Ohio	http://stats.ncaa.org/team/index/12080?org_id=519
2015	1	875.0	Mid-American	709	Toledo	http://stats.ncaa.org/team/index/12080?org_id=709
2015	1	875.0	Mid-American	774	Western Mich.	http://stats.ncaa.org/team/index/12080?org_id=774
2015	1	920.0	Atlantic Sun	28755	FGCU	http://stats.ncaa.org/team/index/12080?org_id=28755
2015	1	920.0	Atlantic Sun	316	Jacksonville	http://stats.ncaa.org/team/index/12080?org_id=316
2015	1	920.0	Atlantic Sun	1157	Kennesaw St.	http://stats.ncaa.org/team/index/12080?org_id=1157
2015	1	920.0	Atlantic Sun	28600	Lipscomb	http://stats.ncaa.org/team/index/12080?org_id=28600
2015	1	920.0	Atlantic Sun	2711	North Florida	http://stats.ncaa.org/team/index/12080?org_id=2711
2015	1	920.0	Atlantic Sun	505	Northern Ky.	http://stats.ncaa.org/team/index/12080?org_id=505
2015	1	920.0	Atlantic Sun	678	Stetson	http://stats.ncaa.org/team/index/12080?org_id=678
2015	1	920.0	Atlantic Sun	10411	USC Upstate	http://stats.ncaa.org/team/index/12080?org_id=10411
2015	1	0.0	Independent	985	Bluefield St.	http://stats.ncaa.org/team/index/12080?org_id=985
2015	1	0.0	Independent	471	NJIT	http://stats.ncaa.org/team/index/12080?org_id=471
2015	1	0.0	Independent	477	NYIT	http://stats.ncaa.org/team/index/12080?org_id=477
2015	1	0.0	Independent	1278	Oakland City	http://stats.ncaa.org/team/index/12080?org_id=1278
2015	1	0.0	Independent	2682	P.R.-Bayamon	http://stats.ncaa.org/team/index/12080?org_id=2682
2015	1	0.0	Independent	1321	P.R.-Cayey	http://stats.ncaa.org/team/index/12080?org_id=1321
2015	1	0.0	Independent	27859	P.R.-Humacao	http://stats.ncaa.org/team/index/12080?org_id=27859
2015	1	0.0	Independent	24361	P.R.-Mayaguez	http://stats.ncaa.org/team/index/12080?org_id=24361
2015	1	0.0	Independent	2716	P.R.-Rio Piedras	http://stats.ncaa.org/team/index/12080?org_id=2716
2015	1	0.0	Independent	30045	Palm Beach Atl.	http://stats.ncaa.org/team/index/12080?org_id=30045
2015	1	0.0	Independent	30165	SUNY Canton	http://stats.ncaa.org/team/index/12080?org_id=30165
2015	1	0.0	Independent	30166	Valley Forge	http://stats.ncaa.org/team/index/12080?org_id=30166
2015	1	818.0	Sun Belt	27	Appalachian St.	http://stats.ncaa.org/team/index/12080?org_id=27
2015	1	818.0	Sun Belt	30	Arkansas St.	http://stats.ncaa.org/team/index/12080?org_id=30
2015	1	818.0	Sun Belt	253	Ga. Southern	http://stats.ncaa.org/team/index/12080?org_id=253
2015	1	818.0	Sun Belt	254	Georgia St.	http://stats.ncaa.org/team/index/12080?org_id=254
2015	1	818.0	Sun Belt	671	La.-Lafayette	http://stats.ncaa.org/team/index/12080?org_id=671
2015	1	818.0	Sun Belt	498	La.-Monroe	http://stats.ncaa.org/team/index/12080?org_id=498
2015	1	818.0	Sun Belt	32	Little Rock	http://stats.ncaa.org/team/index/12080?org_id=32
2015	1	818.0	Sun Belt	646	South Ala.	http://stats.ncaa.org/team/index/12080?org_id=646
2015	1	818.0	Sun Belt	670	Texas St.	http://stats.ncaa.org/team/index/12080?org_id=670
2015	1	818.0	Sun Belt	702	Texas-Arlington	http://stats.ncaa.org/team/index/12080?org_id=702
2015	1	818.0	Sun Belt	716	Troy	http://stats.ncaa.org/team/index/12080?org_id=716
2015	1	25354.0	Big 12	51	Baylor	http://stats.ncaa.org/team/index/12080?org_id=51
2015	1	25354.0	Big 12	328	Kansas	http://stats.ncaa.org/team/index/12080?org_id=328
2015	1	25354.0	Big 12	327	Kansas St.	http://stats.ncaa.org/team/index/12080?org_id=327
2015	1	25354.0	Big 12	522	Oklahoma	http://stats.ncaa.org/team/index/12080?org_id=522
2015	1	25354.0	Big 12	521	Oklahoma St.	http://stats.ncaa.org/team/index/12080?org_id=521
2015	1	25354.0	Big 12	698	TCU	http://stats.ncaa.org/team/index/12080?org_id=698
2015	1	25354.0	Big 12	703	Texas	http://stats.ncaa.org/team/index/12080?org_id=703
2015	1	25354.0	Big 12	700	Texas Tech	http://stats.ncaa.org/team/index/12080?org_id=700
2015	1	25354.0	Big 12	768	West Virginia	http://stats.ncaa.org/team/index/12080?org_id=768
2015	1	865.0	Ivy League	80	Brown	http://stats.ncaa.org/team/index/12080?org_id=80
2015	1	865.0	Ivy League	158	Columbia	http://stats.ncaa.org/team/index/12080?org_id=158
2015	1	865.0	Ivy League	167	Cornell	http://stats.ncaa.org/team/index/12080?org_id=167
2015	1	865.0	Ivy League	172	Dartmouth	http://stats.ncaa.org/team/index/12080?org_id=172
2015	1	865.0	Ivy League	275	Harvard	http://stats.ncaa.org/team/index/12080?org_id=275
2015	1	865.0	Ivy League	540	Penn	http://stats.ncaa.org/team/index/12080?org_id=540
2015	1	865.0	Ivy League	554	Princeton	http://stats.ncaa.org/team/index/12080?org_id=554
2015	1	865.0	Ivy League	813	Yale	http://stats.ncaa.org/team/index/12080?org_id=813
2015	1	30184.0	Big East	87	Butler	http://stats.ncaa.org/team/index/12080?org_id=87
2015	1	30184.0	Big East	169	Creighton	http://stats.ncaa.org/team/index/12080?org_id=169
2015	1	30184.0	Big East	251	Georgetown	http://stats.ncaa.org/team/index/12080?org_id=251
2015	1	30184.0	Big East	635	Seton Hall	http://stats.ncaa.org/team/index/12080?org_id=635
2015	1	30184.0	Big East	603	St. John's (NY)	http://stats.ncaa.org/team/index/12080?org_id=603
2015	1	30184.0	Big East	739	Villanova	http://stats.ncaa.org/team/index/12080?org_id=739
2015	1	30184.0	Big East	812	Xavier	http://stats.ncaa.org/team/index/12080?org_id=812
2015	1	846.0	Northeast	81	Bryant	http://stats.ncaa.org/team/index/12080?org_id=81
2015	1	846.0	Northeast	127	Central Conn. St.	http://stats.ncaa.org/team/index/12080?org_id=127
2015	1	846.0	Northeast	222	Fairleigh Dickinson	http://stats.ncaa.org/team/index/12080?org_id=222
2015	1	846.0	Northeast	361	LIU Brooklyn	http://stats.ncaa.org/team/index/12080?org_id=361
2015	1	846.0	Northeast	450	Mt. St. Mary's	http://stats.ncaa.org/team/index/12080?org_id=450
2015	1	846.0	Northeast	590	Sacred Heart	http://stats.ncaa.org/team/index/12080?org_id=590
2015	1	846.0	Northeast	748	Wagner	http://stats.ncaa.org/team/index/12080?org_id=748
2015	1	922.0	West Coast	77	BYU	http://stats.ncaa.org/team/index/12080?org_id=77
2015	1	922.0	West Coast	260	Gonzaga	http://stats.ncaa.org/team/index/12080?org_id=260
2015	1	922.0	West Coast	370	Loyola Marymount	http://stats.ncaa.org/team/index/12080?org_id=370
2015	1	922.0	West Coast	534	Pacific	http://stats.ncaa.org/team/index/12080?org_id=534
2015	1	922.0	West Coast	541	Pepperdine	http://stats.ncaa.org/team/index/12080?org_id=541
2015	1	922.0	West Coast	551	Portland	http://stats.ncaa.org/team/index/12080?org_id=551
2015	1	922.0	West Coast	627	San Diego	http://stats.ncaa.org/team/index/12080?org_id=627
2015	1	922.0	West Coast	629	San Francisco	http://stats.ncaa.org/team/index/12080?org_id=629
2015	1	922.0	West Coast	631	Santa Clara	http://stats.ncaa.org/team/index/12080?org_id=631
2015	1	922.0	West Coast	610	St. Mary's (CA)	http://stats.ncaa.org/team/index/12080?org_id=610
2015	1	871.0	Metro Atlantic	116	Canisius	http://stats.ncaa.org/team/index/12080?org_id=116
2015	1	871.0	Metro Atlantic	220	Fairfield	http://stats.ncaa.org/team/index/12080?org_id=220
2015	1	871.0	Metro Atlantic	310	Iona	http://stats.ncaa.org/team/index/12080?org_id=310
2015	1	871.0	Metro Atlantic	381	Manhattan	http://stats.ncaa.org/team/index/12080?org_id=381
2015	1	871.0	Metro Atlantic	386	Marist	http://stats.ncaa.org/team/index/12080?org_id=386
2015	1	871.0	Metro Atlantic	439	Monmouth	http://stats.ncaa.org/team/index/12080?org_id=439
2015	1	871.0	Metro Atlantic	482	Niagara	http://stats.ncaa.org/team/index/12080?org_id=482
2015	1	871.0	Metro Atlantic	562	Quinnipiac	http://stats.ncaa.org/team/index/12080?org_id=562
2015	1	871.0	Metro Atlantic	576	Rider	http://stats.ncaa.org/team/index/12080?org_id=576
2015	1	871.0	Metro Atlantic	617	Saint Peter's	http://stats.ncaa.org/team/index/12080?org_id=617
2015	1	871.0	Metro Atlantic	639	Siena	http://stats.ncaa.org/team/index/12080?org_id=639
2015	1	826.0	Big South	115	Campbell	http://stats.ncaa.org/team/index/12080?org_id=115
2015	1	826.0	Big South	48	Charleston So.	http://stats.ncaa.org/team/index/12080?org_id=48
2015	1	826.0	Big South	149	Coastal Caro.	http://stats.ncaa.org/team/index/12080?org_id=149
2015	1	826.0	Big South	1092	Gardner-Webb	http://stats.ncaa.org/team/index/12080?org_id=1092
2015	1	826.0	Big South	19651	High Point	http://stats.ncaa.org/team/index/12080?org_id=19651
2015	1	826.0	Big South	355	Liberty	http://stats.ncaa.org/team/index/12080?org_id=355
2015	1	826.0	Big South	363	Longwood	http://stats.ncaa.org/team/index/12080?org_id=363
2015	1	826.0	Big South	1320	Presbyterian	http://stats.ncaa.org/team/index/12080?org_id=1320
2015	1	826.0	Big South	563	Radford	http://stats.ncaa.org/team/index/12080?org_id=563
2015	1	826.0	Big South	456	UNC Asheville	http://stats.ncaa.org/team/index/12080?org_id=456
2015	1	826.0	Big South	792	Winthrop	http://stats.ncaa.org/team/index/12080?org_id=792
2015	1	827.0	Big Ten	301	Illinois	http://stats.ncaa.org/team/index/12080?org_id=301
2015	1	827.0	Big Ten	306	Indiana	http://stats.ncaa.org/team/index/12080?org_id=306
2015	1	827.0	Big Ten	312	Iowa	http://stats.ncaa.org/team/index/12080?org_id=312
2015	1	827.0	Big Ten	392	Maryland	http://stats.ncaa.org/team/index/12080?org_id=392
2015	1	827.0	Big Ten	418	Michigan	http://stats.ncaa.org/team/index/12080?org_id=418
2015	1	827.0	Big Ten	416	Michigan St.	http://stats.ncaa.org/team/index/12080?org_id=416
2015	1	827.0	Big Ten	428	Minnesota	http://stats.ncaa.org/team/index/12080?org_id=428
2015	1	827.0	Big Ten	463	Nebraska	http://stats.ncaa.org/team/index/12080?org_id=463
2015	1	827.0	Big Ten	509	Northwestern	http://stats.ncaa.org/team/index/12080?org_id=509
2015	1	827.0	Big Ten	518	Ohio St.	http://stats.ncaa.org/team/index/12080?org_id=518
2015	1	827.0	Big Ten	539	Penn St.	http://stats.ncaa.org/team/index/12080?org_id=539
2015	1	827.0	Big Ten	559	Purdue	http://stats.ncaa.org/team/index/12080?org_id=559
2015	1	827.0	Big Ten	587	Rutgers	http://stats.ncaa.org/team/index/12080?org_id=587
2015	1	902.0	OVC	43	Austin Peay	http://stats.ncaa.org/team/index/12080?org_id=43
2015	1	902.0	OVC	14927	Belmont	http://stats.ncaa.org/team/index/12080?org_id=14927
2015	1	902.0	OVC	201	Eastern Ill.	http://stats.ncaa.org/team/index/12080?org_id=201
2015	1	902.0	OVC	202	Eastern Ky.	http://stats.ncaa.org/team/index/12080?org_id=202
2015	1	902.0	OVC	315	Jacksonville St.	http://stats.ncaa.org/team/index/12080?org_id=315
2015	1	902.0	OVC	444	Morehead St.	http://stats.ncaa.org/team/index/12080?org_id=444
2015	1	902.0	OVC	454	Murray St.	http://stats.ncaa.org/team/index/12080?org_id=454
2015	1	902.0	OVC	660	SIUE	http://stats.ncaa.org/team/index/12080?org_id=660
2015	1	902.0	OVC	654	Southeast Mo. St.	http://stats.ncaa.org/team/index/12080?org_id=654
2015	1	902.0	OVC	692	Tennessee Tech	http://stats.ncaa.org/team/index/12080?org_id=692
2015	1	902.0	OVC	695	UT Martin	http://stats.ncaa.org/team/index/12080?org_id=695
2015	1	923.0	Western Athletic	94	CSU Bakersfield	http://stats.ncaa.org/team/index/12080?org_id=94
2015	1	923.0	Western Athletic	136	Chicago St.	http://stats.ncaa.org/team/index/12080?org_id=136
2015	1	923.0	Western Athletic	1104	Grand Canyon	http://stats.ncaa.org/team/index/12080?org_id=1104
2015	1	923.0	Western Athletic	472	New Mexico St.	http://stats.ncaa.org/team/index/12080?org_id=472
2015	1	923.0	Western Athletic	494	North Dakota	http://stats.ncaa.org/team/index/12080?org_id=494
2015	1	923.0	Western Athletic	502	Northern Colo.	http://stats.ncaa.org/team/index/12080?org_id=502
2015	1	923.0	Western Athletic	102	Sacramento St.	http://stats.ncaa.org/team/index/12080?org_id=102
2015	1	923.0	Western Athletic	1356	Seattle	http://stats.ncaa.org/team/index/12080?org_id=1356
2015	1	923.0	Western Athletic	536	UTRGV	http://stats.ncaa.org/team/index/12080?org_id=536
2015	1	923.0	Western Athletic	30024	Utah Valley	http://stats.ncaa.org/team/index/12080?org_id=30024
2015	1	904.0	Big West	101	CSUN	http://stats.ncaa.org/team/index/12080?org_id=101
2015	1	904.0	Big West	90	Cal Poly	http://stats.ncaa.org/team/index/12080?org_id=90
2015	1	904.0	Big West	97	Cal St. Fullerton	http://stats.ncaa.org/team/index/12080?org_id=97
2015	1	904.0	Big West	277	Hawaii	http://stats.ncaa.org/team/index/12080?org_id=277
2015	1	904.0	Big West	99	Long Beach St.	http://stats.ncaa.org/team/index/12080?org_id=99
2015	1	904.0	Big West	108	UC Davis	http://stats.ncaa.org/team/index/12080?org_id=108
2015	1	904.0	Big West	109	UC Irvine	http://stats.ncaa.org/team/index/12080?org_id=109
2015	1	904.0	Big West	111	UC Riverside	http://stats.ncaa.org/team/index/12080?org_id=111
2015	1	904.0	Big West	104	UC Santa Barbara	http://stats.ncaa.org/team/index/12080?org_id=104
2015	1	905.0	Pac-12	29	Arizona	http://stats.ncaa.org/team/index/12080?org_id=29
2015	1	905.0	Pac-12	28	Arizona St.	http://stats.ncaa.org/team/index/12080?org_id=28
2015	1	905.0	Pac-12	107	California	http://stats.ncaa.org/team/index/12080?org_id=107
2015	1	905.0	Pac-12	529	Oregon	http://stats.ncaa.org/team/index/12080?org_id=529
2015	1	905.0	Pac-12	528	Oregon St.	http://stats.ncaa.org/team/index/12080?org_id=528
2015	1	905.0	Pac-12	657	Southern California	http://stats.ncaa.org/team/index/12080?org_id=657
2015	1	905.0	Pac-12	674	Stanford	http://stats.ncaa.org/team/index/12080?org_id=674
2015	1	905.0	Pac-12	110	UCLA	http://stats.ncaa.org/team/index/12080?org_id=110
2015	1	905.0	Pac-12	732	Utah	http://stats.ncaa.org/team/index/12080?org_id=732
2015	1	905.0	Pac-12	756	Washington	http://stats.ncaa.org/team/index/12080?org_id=756
2015	1	905.0	Pac-12	754	Washington St.	http://stats.ncaa.org/team/index/12080?org_id=754
2015	1	837.0	Colonial	1014	Col. of Charleston	http://stats.ncaa.org/team/index/12080?org_id=1014
2015	1	837.0	Colonial	180	Delaware	http://stats.ncaa.org/team/index/12080?org_id=180
2015	1	837.0	Colonial	1068	Elon	http://stats.ncaa.org/team/index/12080?org_id=1068
2015	1	837.0	Colonial	283	Hofstra	http://stats.ncaa.org/team/index/12080?org_id=283
2015	1	837.0	Colonial	317	James Madison	http://stats.ncaa.org/team/index/12080?org_id=317
2015	1	837.0	Colonial	500	Northeastern	http://stats.ncaa.org/team/index/12080?org_id=500
2015	1	837.0	Colonial	711	Towson	http://stats.ncaa.org/team/index/12080?org_id=711
2015	1	837.0	Colonial	460	UNCW	http://stats.ncaa.org/team/index/12080?org_id=460
2015	1	837.0	Colonial	786	William & Mary	http://stats.ncaa.org/team/index/12080?org_id=786
2015	1	838.0	Patriot	725	Army West Point	http://stats.ncaa.org/team/index/12080?org_id=725
2015	1	838.0	Patriot	83	Bucknell	http://stats.ncaa.org/team/index/12080?org_id=83
2015	1	838.0	Patriot	285	Holy Cross	http://stats.ncaa.org/team/index/12080?org_id=285
2015	1	838.0	Patriot	342	Lafayette	http://stats.ncaa.org/team/index/12080?org_id=342
2015	1	838.0	Patriot	352	Lehigh	http://stats.ncaa.org/team/index/12080?org_id=352
2015	1	838.0	Patriot	726	Navy	http://stats.ncaa.org/team/index/12080?org_id=726
2015	1	24312.0	Conference USA	458	Charlotte	http://stats.ncaa.org/team/index/12080?org_id=458
2015	1	24312.0	Conference USA	231	FIU	http://stats.ncaa.org/team/index/12080?org_id=231
2015	1	24312.0	Conference USA	229	Fla. Atlantic	http://stats.ncaa.org/team/index/12080?org_id=229
2015	1	24312.0	Conference USA	366	Louisiana Tech	http://stats.ncaa.org/team/index/12080?org_id=366
2015	1	24312.0	Conference USA	388	Marshall	http://stats.ncaa.org/team/index/12080?org_id=388
2015	1	24312.0	Conference USA	419	Middle Tenn.	http://stats.ncaa.org/team/index/12080?org_id=419
2015	1	24312.0	Conference USA	523	Old Dominion	http://stats.ncaa.org/team/index/12080?org_id=523
2015	1	24312.0	Conference USA	574	Rice	http://stats.ncaa.org/team/index/12080?org_id=574
2015	1	24312.0	Conference USA	664	Southern Miss.	http://stats.ncaa.org/team/index/12080?org_id=664
2015	1	24312.0	Conference USA	9	UAB	http://stats.ncaa.org/team/index/12080?org_id=9
2015	1	24312.0	Conference USA	706	UTSA	http://stats.ncaa.org/team/index/12080?org_id=706
2015	1	24312.0	Conference USA	772	Western Ky.	http://stats.ncaa.org/team/index/12080?org_id=772
2015	1	911.0	Southeastern	8	Alabama	http://stats.ncaa.org/team/index/12080?org_id=8
2015	1	911.0	Southeastern	31	Arkansas	http://stats.ncaa.org/team/index/12080?org_id=31
2015	1	911.0	Southeastern	37	Auburn	http://stats.ncaa.org/team/index/12080?org_id=37
2015	1	911.0	Southeastern	235	Florida	http://stats.ncaa.org/team/index/12080?org_id=235
2015	1	911.0	Southeastern	257	Georgia	http://stats.ncaa.org/team/index/12080?org_id=257
2015	1	911.0	Southeastern	334	Kentucky	http://stats.ncaa.org/team/index/12080?org_id=334
2015	1	911.0	Southeastern	365	LSU	http://stats.ncaa.org/team/index/12080?org_id=365
2015	1	911.0	Southeastern	430	Mississippi St.	http://stats.ncaa.org/team/index/12080?org_id=430
2015	1	911.0	Southeastern	434	Missouri	http://stats.ncaa.org/team/index/12080?org_id=434
2015	1	911.0	Southeastern	433	Ole Miss	http://stats.ncaa.org/team/index/12080?org_id=433
2015	1	911.0	Southeastern	648	South Carolina	http://stats.ncaa.org/team/index/12080?org_id=648
2015	1	911.0	Southeastern	694	Tennessee	http://stats.ncaa.org/team/index/12080?org_id=694
2015	1	911.0	Southeastern	697	Texas A&M	http://stats.ncaa.org/team/index/12080?org_id=697
2015	1	911.0	Southeastern	736	Vanderbilt	http://stats.ncaa.org/team/index/12080?org_id=736
2015	1	876.0	Mid-Eastern	61	Bethune-Cookman	http://stats.ncaa.org/team/index/12080?org_id=61
2015	1	876.0	Mid-Eastern	165	Coppin St.	http://stats.ncaa.org/team/index/12080?org_id=165
2015	1	876.0	Mid-Eastern	178	Delaware St.	http://stats.ncaa.org/team/index/12080?org_id=178
2015	1	876.0	Mid-Eastern	228	Florida A&M	http://stats.ncaa.org/team/index/12080?org_id=228
2015	1	876.0	Mid-Eastern	488	N.C. A&T	http://stats.ncaa.org/team/index/12080?org_id=488
2015	1	876.0	Mid-Eastern	489	N.C. Central	http://stats.ncaa.org/team/index/12080?org_id=489
2015	1	876.0	Mid-Eastern	485	Norfolk St.	http://stats.ncaa.org/team/index/12080?org_id=485
2015	1	876.0	Mid-Eastern	632	Savannah St.	http://stats.ncaa.org/team/index/12080?org_id=632
2015	1	876.0	Mid-Eastern	393	UMES	http://stats.ncaa.org/team/index/12080?org_id=393
2015	1	823.0	AAC	140	Cincinnati	http://stats.ncaa.org/team/index/12080?org_id=140
2015	1	823.0	AAC	196	East Carolina	http://stats.ncaa.org/team/index/12080?org_id=196
2015	1	823.0	AAC	288	Houston	http://stats.ncaa.org/team/index/12080?org_id=288
2015	1	823.0	AAC	404	Memphis	http://stats.ncaa.org/team/index/12080?org_id=404
2015	1	823.0	AAC	651	South Fla.	http://stats.ncaa.org/team/index/12080?org_id=651
2015	1	823.0	AAC	718	Tulane	http://stats.ncaa.org/team/index/12080?org_id=718
2015	1	823.0	AAC	128	UCF	http://stats.ncaa.org/team/index/12080?org_id=128
2015	1	823.0	AAC	164	UConn	http://stats.ncaa.org/team/index/12080?org_id=164
2015	1	884.0	Missouri Valley	72	Bradley	http://stats.ncaa.org/team/index/12080?org_id=72
2015	1	884.0	Missouri Valley	1045	Dallas Baptist	http://stats.ncaa.org/team/index/12080?org_id=1045
2015	1	884.0	Missouri Valley	219	Evansville	http://stats.ncaa.org/team/index/12080?org_id=219
2015	1	884.0	Missouri Valley	299	Illinois St.	http://stats.ncaa.org/team/index/12080?org_id=299
2015	1	884.0	Missouri Valley	305	Indiana St.	http://stats.ncaa.org/team/index/12080?org_id=305
2015	1	884.0	Missouri Valley	669	Missouri St.	http://stats.ncaa.org/team/index/12080?org_id=669
2015	1	884.0	Missouri Valley	659	Southern Ill.	http://stats.ncaa.org/team/index/12080?org_id=659
2015	1	884.0	Missouri Valley	782	Wichita St.	http://stats.ncaa.org/team/index/12080?org_id=782
2015	1	912.0	Southern	198	ETSU	http://stats.ncaa.org/team/index/12080?org_id=198
2015	1	912.0	Southern	244	Furman	http://stats.ncaa.org/team/index/12080?org_id=244
2015	1	912.0	Southern	406	Mercer	http://stats.ncaa.org/team/index/12080?org_id=406
2015	1	912.0	Southern	625	Samford	http://stats.ncaa.org/team/index/12080?org_id=625
2015	1	912.0	Southern	141	The Citadel	http://stats.ncaa.org/team/index/12080?org_id=141
2015	1	912.0	Southern	459	UNCG	http://stats.ncaa.org/team/index/12080?org_id=459
2015	1	912.0	Southern	741	VMI	http://stats.ncaa.org/team/index/12080?org_id=741
2015	1	912.0	Southern	769	Western Caro.	http://stats.ncaa.org/team/index/12080?org_id=769
2015	1	912.0	Southern	2915	Wofford	http://stats.ncaa.org/team/index/12080?org_id=2915
2015	1	914.0	Southland	26172	A&M-Corpus Chris	http://stats.ncaa.org/team/index/12080?org_id=26172
2015	1	914.0	Southland	2	Abilene Christian	http://stats.ncaa.org/team/index/12080?org_id=2
2015	1	914.0	Southland	1004	Central Ark.	http://stats.ncaa.org/team/index/12080?org_id=1004
2015	1	914.0	Southland	287	Houston Baptist	http://stats.ncaa.org/team/index/12080?org_id=287
2015	1	914.0	Southland	2743	Incarnate Word	http://stats.ncaa.org/team/index/12080?org_id=2743
2015	1	914.0	Southland	346	Lamar	http://stats.ncaa.org/team/index/12080?org_id=346
2015	1	914.0	Southland	402	McNeese St.	http://stats.ncaa.org/team/index/12080?org_id=402
2015	1	914.0	Southland	474	New Orleans	http://stats.ncaa.org/team/index/12080?org_id=474
2015	1	914.0	Southland	483	Nicholls St.	http://stats.ncaa.org/team/index/12080?org_id=483
2015	1	914.0	Southland	508	Northwestern St.	http://stats.ncaa.org/team/index/12080?org_id=508
2015	1	914.0	Southland	624	Sam Houston St.	http://stats.ncaa.org/team/index/12080?org_id=624
2015	1	914.0	Southland	655	Southeastern La.	http://stats.ncaa.org/team/index/12080?org_id=655
2015	1	914.0	Southland	676	Stephen F. Austin	http://stats.ncaa.org/team/index/12080?org_id=676
2015	1	916.0	Southwestern	6	Alabama A&M	http://stats.ncaa.org/team/index/12080?org_id=6
2015	1	916.0	Southwestern	7	Alabama St.	http://stats.ncaa.org/team/index/12080?org_id=7
2015	1	916.0	Southwestern	17	Alcorn	http://stats.ncaa.org/team/index/12080?org_id=17
2015	1	916.0	Southwestern	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/index/12080?org_id=2678
2015	1	916.0	Southwestern	261	Grambling	http://stats.ncaa.org/team/index/12080?org_id=261
2015	1	916.0	Southwestern	314	Jackson St.	http://stats.ncaa.org/team/index/12080?org_id=314
2015	1	916.0	Southwestern	432	Mississippi Val.	http://stats.ncaa.org/team/index/12080?org_id=432
2015	1	916.0	Southwestern	553	Prairie View	http://stats.ncaa.org/team/index/12080?org_id=553
2015	1	916.0	Southwestern	665	Southern U.	http://stats.ncaa.org/team/index/12080?org_id=665
2015	1	916.0	Southwestern	699	Texas Southern	http://stats.ncaa.org/team/index/12080?org_id=699
2015	1	845.0	America East	14	Albany (NY)	http://stats.ncaa.org/team/index/12080?org_id=14
2015	1	845.0	America East	62	Binghamton	http://stats.ncaa.org/team/index/12080?org_id=62
2015	1	845.0	America East	272	Hartford	http://stats.ncaa.org/team/index/12080?org_id=272
2015	1	845.0	America East	380	Maine	http://stats.ncaa.org/team/index/12080?org_id=380
2015	1	845.0	America East	683	Stony Brook	http://stats.ncaa.org/team/index/12080?org_id=683
2015	1	845.0	America East	391	UMBC	http://stats.ncaa.org/team/index/12080?org_id=391
2015	1	845.0	America East	368	UMass Lowell	http://stats.ncaa.org/team/index/12080?org_id=368
2015	1	5486.0	Mountain West	721	Air Force	http://stats.ncaa.org/team/index/12080?org_id=721
2015	1	5486.0	Mountain West	96	Fresno St.	http://stats.ncaa.org/team/index/12080?org_id=96
2015	1	5486.0	Mountain West	466	Nevada	http://stats.ncaa.org/team/index/12080?org_id=466
2015	1	5486.0	Mountain West	473	New Mexico	http://stats.ncaa.org/team/index/12080?org_id=473
2015	1	5486.0	Mountain West	626	San Diego St.	http://stats.ncaa.org/team/index/12080?org_id=626
2015	1	5486.0	Mountain West	630	San Jose St.	http://stats.ncaa.org/team/index/12080?org_id=630
2015	1	5486.0	Mountain West	465	UNLV	http://stats.ncaa.org/team/index/12080?org_id=465
2015	1	820.0	Atlantic 10	173	Davidson	http://stats.ncaa.org/team/index/12080?org_id=173
2015	1	820.0	Atlantic 10	175	Dayton	http://stats.ncaa.org/team/index/12080?org_id=175
2015	1	820.0	Atlantic 10	236	Fordham	http://stats.ncaa.org/team/index/12080?org_id=236
