year	year_id	team_id	team_name	team_url
2015	12080	4	Adrian	http://stats.ncaa.org/team/index/12080?org_id=4
2015	12080	2798	Albertus Magnus	http://stats.ncaa.org/team/index/12080?org_id=2798
2015	12080	15	Albion	http://stats.ncaa.org/team/index/12080?org_id=15
2015	12080	16	Albright	http://stats.ncaa.org/team/index/12080?org_id=16
2015	12080	19	Allegheny	http://stats.ncaa.org/team/index/12080?org_id=19
2015	12080	21	Alma	http://stats.ncaa.org/team/index/12080?org_id=21
2015	12080	938	Alvernia	http://stats.ncaa.org/team/index/12080?org_id=938
2015	12080	24	Amherst	http://stats.ncaa.org/team/index/12080?org_id=24
2015	12080	939	Anderson (IN)	http://stats.ncaa.org/team/index/12080?org_id=939
2015	12080	26	Anna Maria	http://stats.ncaa.org/team/index/12080?org_id=26
2015	12080	966	Arcadia	http://stats.ncaa.org/team/index/12080?org_id=966
2015	12080	38	Augsburg	http://stats.ncaa.org/team/index/12080?org_id=38
2015	12080	40	Augustana (IL)	http://stats.ncaa.org/team/index/12080?org_id=40
2015	12080	42	Aurora	http://stats.ncaa.org/team/index/12080?org_id=42
2015	12080	953	Austin	http://stats.ncaa.org/team/index/12080?org_id=953
2015	12080	44	Averett	http://stats.ncaa.org/team/index/12080?org_id=44
2015	12080	45	Babson	http://stats.ncaa.org/team/index/12080?org_id=45
2015	12080	46	Baldwin Wallace	http://stats.ncaa.org/team/index/12080?org_id=46
2015	12080	962	Bard	http://stats.ncaa.org/team/index/12080?org_id=962
2015	12080	58	Baruch	http://stats.ncaa.org/team/index/12080?org_id=58
2015	12080	50	Bates	http://stats.ncaa.org/team/index/12080?org_id=50
2015	12080	26107	Becker	http://stats.ncaa.org/team/index/12080?org_id=26107
2015	12080	53	Beloit	http://stats.ncaa.org/team/index/12080?org_id=53
2015	12080	296	Benedictine (IL)	http://stats.ncaa.org/team/index/12080?org_id=296
2015	12080	973	Berry	http://stats.ncaa.org/team/index/12080?org_id=973
2015	12080	59	Bethany (WV)	http://stats.ncaa.org/team/index/12080?org_id=59
2015	12080	30038	Bethany Lutheran	http://stats.ncaa.org/team/index/12080?org_id=30038
2015	12080	60	Bethel (MN)	http://stats.ncaa.org/team/index/12080?org_id=60
2015	12080	28593	Birmingham-So.	http://stats.ncaa.org/team/index/12080?org_id=28593
2015	12080	64	Blackburn	http://stats.ncaa.org/team/index/12080?org_id=64
2015	12080	987	Bluffton	http://stats.ncaa.org/team/index/12080?org_id=987
2015	12080	69	Bowdoin	http://stats.ncaa.org/team/index/12080?org_id=69
2015	12080	73	Brandeis	http://stats.ncaa.org/team/index/12080?org_id=73
2015	12080	75	Bridgewater (VA)	http://stats.ncaa.org/team/index/12080?org_id=75
2015	12080	76	Bridgewater St.	http://stats.ncaa.org/team/index/12080?org_id=76
2015	12080	78	Brockport	http://stats.ncaa.org/team/index/12080?org_id=78
2015	12080	84	Buena Vista	http://stats.ncaa.org/team/index/12080?org_id=84
2015	12080	480	CCNY	http://stats.ncaa.org/team/index/12080?org_id=480
2015	12080	122	CWRU	http://stats.ncaa.org/team/index/12080?org_id=122
2015	12080	1305	Cairn	http://stats.ncaa.org/team/index/12080?org_id=1305
2015	12080	105	Cal Lutheran	http://stats.ncaa.org/team/index/12080?org_id=105
2015	12080	89	Caltech	http://stats.ncaa.org/team/index/12080?org_id=89
2015	12080	114	Calvin	http://stats.ncaa.org/team/index/12080?org_id=114
2015	12080	117	Capital	http://stats.ncaa.org/team/index/12080?org_id=117
2015	12080	118	Carleton	http://stats.ncaa.org/team/index/12080?org_id=118
2015	12080	120	Carroll (WI)	http://stats.ncaa.org/team/index/12080?org_id=120
2015	12080	121	Carthage	http://stats.ncaa.org/team/index/12080?org_id=121
2015	12080	123	Castleton	http://stats.ncaa.org/team/index/12080?org_id=123
2015	12080	124	Catholic	http://stats.ncaa.org/team/index/12080?org_id=124
2015	12080	23624	Cazenovia	http://stats.ncaa.org/team/index/12080?org_id=23624
2015	12080	125	Centenary (LA)	http://stats.ncaa.org/team/index/12080?org_id=125
2015	12080	12884	Centenary (NJ)	http://stats.ncaa.org/team/index/12080?org_id=12884
2015	12080	126	Central (IA)	http://stats.ncaa.org/team/index/12080?org_id=126
2015	12080	132	Centre	http://stats.ncaa.org/team/index/12080?org_id=132
2015	12080	134	Chapman	http://stats.ncaa.org/team/index/12080?org_id=134
2015	12080	137	Chicago	http://stats.ncaa.org/team/index/12080?org_id=137
2015	12080	139	Chris. Newport	http://stats.ncaa.org/team/index/12080?org_id=139
2015	12080	142	Claremont-M-S	http://stats.ncaa.org/team/index/12080?org_id=142
2015	12080	145	Clark (MA)	http://stats.ncaa.org/team/index/12080?org_id=145
2015	12080	146	Clarkson	http://stats.ncaa.org/team/index/12080?org_id=146
2015	12080	722	Coast Guard	http://stats.ncaa.org/team/index/12080?org_id=722
2015	12080	30083	Cobleskill St.	http://stats.ncaa.org/team/index/12080?org_id=30083
2015	12080	150	Coe	http://stats.ncaa.org/team/index/12080?org_id=150
2015	12080	151	Colby	http://stats.ncaa.org/team/index/12080?org_id=151
2015	12080	152	Colby-Sawyer	http://stats.ncaa.org/team/index/12080?org_id=152
2015	12080	24400	Concordia (TX)	http://stats.ncaa.org/team/index/12080?org_id=24400
2015	12080	160	Concordia Chicago	http://stats.ncaa.org/team/index/12080?org_id=160
2015	12080	1036	Concordia Wisconsin	http://stats.ncaa.org/team/index/12080?org_id=1036
2015	12080	161	Concordia-M'head	http://stats.ncaa.org/team/index/12080?org_id=161
2015	12080	166	Cornell College	http://stats.ncaa.org/team/index/12080?org_id=166
2015	12080	30111	Covenant	http://stats.ncaa.org/team/index/12080?org_id=30111
2015	12080	30035	Crown (MN)	http://stats.ncaa.org/team/index/12080?org_id=30035
2015	12080	170	Curry	http://stats.ncaa.org/team/index/12080?org_id=170
2015	12080	1059	D'Youville	http://stats.ncaa.org/team/index/12080?org_id=1059
2015	12080	1044	Dallas	http://stats.ncaa.org/team/index/12080?org_id=1044
2015	12080	2691	Daniel Webster	http://stats.ncaa.org/team/index/12080?org_id=2691
2015	12080	177	DePauw	http://stats.ncaa.org/team/index/12080?org_id=177
2015	12080	20	DeSales	http://stats.ncaa.org/team/index/12080?org_id=20
2015	12080	1050	Defiance	http://stats.ncaa.org/team/index/12080?org_id=1050
2015	12080	179	Delaware Valley	http://stats.ncaa.org/team/index/12080?org_id=179
2015	12080	182	Denison	http://stats.ncaa.org/team/index/12080?org_id=182
2015	12080	185	Dickinson	http://stats.ncaa.org/team/index/12080?org_id=185
2015	12080	1332	Dominican (IL)	http://stats.ncaa.org/team/index/12080?org_id=1332
2015	12080	190	Drew	http://stats.ncaa.org/team/index/12080?org_id=190
2015	12080	192	Dubuque	http://stats.ncaa.org/team/index/12080?org_id=192
2015	12080	195	Earlham	http://stats.ncaa.org/team/index/12080?org_id=195
2015	12080	1062	East Tex. Baptist	http://stats.ncaa.org/team/index/12080?org_id=1062
2015	12080	203	East. Mennonite	http://stats.ncaa.org/team/index/12080?org_id=203
2015	12080	8968	Eastern	http://stats.ncaa.org/team/index/12080?org_id=8968
2015	12080	200	Eastern Conn. St.	http://stats.ncaa.org/team/index/12080?org_id=200
2015	12080	1064	Eastern Nazarene	http://stats.ncaa.org/team/index/12080?org_id=1064
2015	12080	1066	Edgewood	http://stats.ncaa.org/team/index/12080?org_id=1066
2015	12080	211	Elizabethtown	http://stats.ncaa.org/team/index/12080?org_id=211
2015	12080	212	Elmhurst	http://stats.ncaa.org/team/index/12080?org_id=212
2015	12080	213	Elmira	http://stats.ncaa.org/team/index/12080?org_id=213
2015	12080	532	Elms	http://stats.ncaa.org/team/index/12080?org_id=532
2015	12080	214	Emerson	http://stats.ncaa.org/team/index/12080?org_id=214
2015	12080	217	Emory	http://stats.ncaa.org/team/index/12080?org_id=217
2015	12080	216	Emory & Henry	http://stats.ncaa.org/team/index/12080?org_id=216
2015	12080	8981	Endicott	http://stats.ncaa.org/team/index/12080?org_id=8981
2015	12080	218	Eureka	http://stats.ncaa.org/team/index/12080?org_id=218
2015	12080	221	FDU-Florham	http://stats.ncaa.org/team/index/12080?org_id=221
2015	12080	27892	Farmingdale St.	http://stats.ncaa.org/team/index/12080?org_id=27892
2015	12080	225	Ferrum	http://stats.ncaa.org/team/index/12080?org_id=225
2015	12080	30032	Finlandia	http://stats.ncaa.org/team/index/12080?org_id=30032
2015	12080	227	Fitchburg St.	http://stats.ncaa.org/team/index/12080?org_id=227
2015	12080	11538	Fontbonne	http://stats.ncaa.org/team/index/12080?org_id=11538
2015	12080	238	Framingham St.	http://stats.ncaa.org/team/index/12080?org_id=238
2015	12080	239	Frank. & Marsh.	http://stats.ncaa.org/team/index/12080?org_id=239
2015	12080	2694	Franklin	http://stats.ncaa.org/team/index/12080?org_id=2694
2015	12080	242	Fredonia	http://stats.ncaa.org/team/index/12080?org_id=242
2015	12080	243	Frostburg St.	http://stats.ncaa.org/team/index/12080?org_id=243
2015	12080	245	Gallaudet	http://stats.ncaa.org/team/index/12080?org_id=245
2015	12080	30084	Geneva	http://stats.ncaa.org/team/index/12080?org_id=30084
2015	12080	1094	George Fox	http://stats.ncaa.org/team/index/12080?org_id=1094
2015	12080	258	Gettysburg	http://stats.ncaa.org/team/index/12080?org_id=258
2015	12080	1099	Gordon	http://stats.ncaa.org/team/index/12080?org_id=1099
2015	12080	263	Greensboro	http://stats.ncaa.org/team/index/12080?org_id=263
2015	12080	1111	Greenville	http://stats.ncaa.org/team/index/12080?org_id=1111
2015	12080	264	Grinnell	http://stats.ncaa.org/team/index/12080?org_id=264
2015	12080	265	Grove City	http://stats.ncaa.org/team/index/12080?org_id=265
2015	12080	1112	Guilford	http://stats.ncaa.org/team/index/12080?org_id=1112
2015	12080	266	Gust. Adolphus	http://stats.ncaa.org/team/index/12080?org_id=266
2015	12080	12399	Gwynedd Mercy	http://stats.ncaa.org/team/index/12080?org_id=12399
2015	12080	267	Hamilton	http://stats.ncaa.org/team/index/12080?org_id=267
2015	12080	268	Hamline	http://stats.ncaa.org/team/index/12080?org_id=268
2015	12080	269	Hampden-Sydney	http://stats.ncaa.org/team/index/12080?org_id=269
2015	12080	1115	Hanover	http://stats.ncaa.org/team/index/12080?org_id=1115
2015	12080	271	Hardin-Simmons	http://stats.ncaa.org/team/index/12080?org_id=271
2015	12080	273	Hartwick	http://stats.ncaa.org/team/index/12080?org_id=273
2015	12080	276	Haverford	http://stats.ncaa.org/team/index/12080?org_id=276
2015	12080	278	Heidelberg	http://stats.ncaa.org/team/index/12080?org_id=278
2015	12080	1124	Hendrix	http://stats.ncaa.org/team/index/12080?org_id=1124
2015	12080	8398	Hilbert	http://stats.ncaa.org/team/index/12080?org_id=8398
2015	12080	281	Hiram	http://stats.ncaa.org/team/index/12080?org_id=281
2015	12080	8404	Hood	http://stats.ncaa.org/team/index/12080?org_id=8404
2015	12080	286	Hope	http://stats.ncaa.org/team/index/12080?org_id=286
2015	12080	30160	Houghton	http://stats.ncaa.org/team/index/12080?org_id=30160
2015	12080	2741	Howard Payne	http://stats.ncaa.org/team/index/12080?org_id=2741
2015	12080	1130	Huntingdon	http://stats.ncaa.org/team/index/12080?org_id=1130
2015	12080	1133	Husson	http://stats.ncaa.org/team/index/12080?org_id=1133
2015	12080	300	Ill. Wesleyan	http://stats.ncaa.org/team/index/12080?org_id=300
2015	12080	297	Illinois Col.	http://stats.ncaa.org/team/index/12080?org_id=297
2015	12080	303	Immaculata	http://stats.ncaa.org/team/index/12080?org_id=303
2015	12080	313	Ithaca	http://stats.ncaa.org/team/index/12080?org_id=313
2015	12080	320	John Carroll	http://stats.ncaa.org/team/index/12080?org_id=320
2015	12080	321	John Jay	http://stats.ncaa.org/team/index/12080?org_id=321
2015	12080	322	Johns Hopkins	http://stats.ncaa.org/team/index/12080?org_id=322
2015	12080	22626	Johnson & Wales (RI)	http://stats.ncaa.org/team/index/12080?org_id=22626
2015	12080	325	Juniata	http://stats.ncaa.org/team/index/12080?org_id=325
2015	12080	326	Kalamazoo	http://stats.ncaa.org/team/index/12080?org_id=326
2015	12080	329	Kean	http://stats.ncaa.org/team/index/12080?org_id=329
2015	12080	330	Keene St.	http://stats.ncaa.org/team/index/12080?org_id=330
2015	12080	335	Kenyon	http://stats.ncaa.org/team/index/12080?org_id=335
2015	12080	1159	Keuka	http://stats.ncaa.org/team/index/12080?org_id=1159
2015	12080	30047	Keystone	http://stats.ncaa.org/team/index/12080?org_id=30047
2015	12080	336	King's (PA)	http://stats.ncaa.org/team/index/12080?org_id=336
2015	12080	337	Knox	http://stats.ncaa.org/team/index/12080?org_id=337
2015	12080	1163	La Roche	http://stats.ncaa.org/team/index/12080?org_id=1163
2015	12080	341	La Verne	http://stats.ncaa.org/team/index/12080?org_id=341
2015	12080	1162	LaGrange	http://stats.ncaa.org/team/index/12080?org_id=1162
2015	12080	1164	Lakeland	http://stats.ncaa.org/team/index/12080?org_id=1164
2015	12080	30085	Lancaster Bible	http://stats.ncaa.org/team/index/12080?org_id=30085
2015	12080	8486	Lasell	http://stats.ncaa.org/team/index/12080?org_id=8486
2015	12080	348	Lawrence	http://stats.ncaa.org/team/index/12080?org_id=348
2015	12080	8490	LeTourneau	http://stats.ncaa.org/team/index/12080?org_id=8490
2015	12080	351	Lebanon Valley	http://stats.ncaa.org/team/index/12080?org_id=351
2015	12080	279	Lehman	http://stats.ncaa.org/team/index/12080?org_id=279
2015	12080	24317	Lesley	http://stats.ncaa.org/team/index/12080?org_id=24317
2015	12080	22235	Lewis & Clark	http://stats.ncaa.org/team/index/12080?org_id=22235
2015	12080	1179	Linfield	http://stats.ncaa.org/team/index/12080?org_id=1179
2015	12080	364	Loras	http://stats.ncaa.org/team/index/12080?org_id=364
2015	12080	1182	Louisiana Col.	http://stats.ncaa.org/team/index/12080?org_id=1182
2015	12080	372	Luther	http://stats.ncaa.org/team/index/12080?org_id=372
2015	12080	374	Lynchburg	http://stats.ncaa.org/team/index/12080?org_id=374
2015	12080	30065	Lyndon St.	http://stats.ncaa.org/team/index/12080?org_id=30065
2015	12080	486	MCLA	http://stats.ncaa.org/team/index/12080?org_id=486
2015	12080	398	MIT	http://stats.ncaa.org/team/index/12080?org_id=398
2015	12080	20220	MSOE	http://stats.ncaa.org/team/index/12080?org_id=20220
2015	12080	377	MacMurray	http://stats.ncaa.org/team/index/12080?org_id=377
2015	12080	376	Macalester	http://stats.ncaa.org/team/index/12080?org_id=376
2015	12080	1192	Manchester	http://stats.ncaa.org/team/index/12080?org_id=1192
2015	12080	382	Manhattanville	http://stats.ncaa.org/team/index/12080?org_id=382
2015	12080	1194	Maranatha Baptist	http://stats.ncaa.org/team/index/12080?org_id=1194
2015	12080	1196	Marian (WI)	http://stats.ncaa.org/team/index/12080?org_id=1196
2015	12080	385	Marietta	http://stats.ncaa.org/team/index/12080?org_id=385
2015	12080	8597	Martin Luther	http://stats.ncaa.org/team/index/12080?org_id=8597
2015	12080	1203	Mary Hardin-Baylor	http://stats.ncaa.org/team/index/12080?org_id=1203
2015	12080	390	Mary Washington	http://stats.ncaa.org/team/index/12080?org_id=390
2015	12080	394	Marymount (VA)	http://stats.ncaa.org/team/index/12080?org_id=394
2015	12080	396	Maryville (TN)	http://stats.ncaa.org/team/index/12080?org_id=396
2015	12080	397	Marywood	http://stats.ncaa.org/team/index/12080?org_id=397
2015	12080	399	Mass. Maritime	http://stats.ncaa.org/team/index/12080?org_id=399
2015	12080	773	McDaniel	http://stats.ncaa.org/team/index/12080?org_id=773
2015	12080	8530	McMurry	http://stats.ncaa.org/team/index/12080?org_id=8530
2015	12080	379	Me.-Farmington	http://stats.ncaa.org/team/index/12080?org_id=379
2015	12080	30040	Me.-Presque Isle	http://stats.ncaa.org/team/index/12080?org_id=30040
2015	12080	23725	Medaille	http://stats.ncaa.org/team/index/12080?org_id=23725
2015	12080	724	Merchant Marine	http://stats.ncaa.org/team/index/12080?org_id=724
2015	12080	411	Messiah	http://stats.ncaa.org/team/index/12080?org_id=411
2015	12080	412	Methodist	http://stats.ncaa.org/team/index/12080?org_id=412
2015	12080	420	Middlebury	http://stats.ncaa.org/team/index/12080?org_id=420
2015	12080	424	Millikin	http://stats.ncaa.org/team/index/12080?org_id=424
2015	12080	426	Millsaps	http://stats.ncaa.org/team/index/12080?org_id=426
2015	12080	1226	Minn.-Morris	http://stats.ncaa.org/team/index/12080?org_id=1226
2015	12080	16142	Misericordia	http://stats.ncaa.org/team/index/12080?org_id=16142
2015	12080	30042	Mitchell	http://stats.ncaa.org/team/index/12080?org_id=30042
2015	12080	438	Monmouth (IL)	http://stats.ncaa.org/team/index/12080?org_id=438
2015	12080	442	Montclair St.	http://stats.ncaa.org/team/index/12080?org_id=442
2015	12080	443	Moravian	http://stats.ncaa.org/team/index/12080?org_id=443
2015	12080	30036	Mount Aloysius	http://stats.ncaa.org/team/index/12080?org_id=30036
2015	12080	452	Mount Union	http://stats.ncaa.org/team/index/12080?org_id=452
2015	12080	8567	Mt. St. Joseph	http://stats.ncaa.org/team/index/12080?org_id=8567
2015	12080	1468	Mt. St. Mary (NY)	http://stats.ncaa.org/team/index/12080?org_id=1468
2015	12080	451	Mt. St. Vincent	http://stats.ncaa.org/team/index/12080?org_id=451
2015	12080	453	Muhlenberg	http://stats.ncaa.org/team/index/12080?org_id=453
2015	12080	455	Muskingum	http://stats.ncaa.org/team/index/12080?org_id=455
2015	12080	491	N.C. Wesleyan	http://stats.ncaa.org/team/index/12080?org_id=491
2015	12080	479	NYU	http://stats.ncaa.org/team/index/12080?org_id=479
2015	12080	462	Neb. Wesleyan	http://stats.ncaa.org/team/index/12080?org_id=462
2015	12080	1254	Neumann	http://stats.ncaa.org/team/index/12080?org_id=1254
2015	12080	467	New England Col.	http://stats.ncaa.org/team/index/12080?org_id=467
2015	12080	319	New Jersey City	http://stats.ncaa.org/team/index/12080?org_id=319
2015	12080	21772	Newbury	http://stats.ncaa.org/team/index/12080?org_id=21772
2015	12080	484	Nichols	http://stats.ncaa.org/team/index/12080?org_id=484
2015	12080	492	North Central (IL)	http://stats.ncaa.org/team/index/12080?org_id=492
2015	12080	30039	North Central (MN)	http://stats.ncaa.org/team/index/12080?org_id=30039
2015	12080	496	North Park	http://stats.ncaa.org/team/index/12080?org_id=496
2015	12080	1267	Northland	http://stats.ncaa.org/team/index/12080?org_id=1267
2015	12080	30031	Northwestern-St. Paul	http://stats.ncaa.org/team/index/12080?org_id=30031
2015	12080	511	Norwich	http://stats.ncaa.org/team/index/12080?org_id=511
2015	12080	515	Oberlin	http://stats.ncaa.org/team/index/12080?org_id=515
2015	12080	516	Occidental	http://stats.ncaa.org/team/index/12080?org_id=516
2015	12080	2713	Oglethorpe	http://stats.ncaa.org/team/index/12080?org_id=2713
2015	12080	517	Ohio Northern	http://stats.ncaa.org/team/index/12080?org_id=517
2015	12080	520	Ohio Wesleyan	http://stats.ncaa.org/team/index/12080?org_id=520
2015	12080	524	Old Westbury	http://stats.ncaa.org/team/index/12080?org_id=524
2015	12080	525	Olivet	http://stats.ncaa.org/team/index/12080?org_id=525
2015	12080	530	Oswego St.	http://stats.ncaa.org/team/index/12080?org_id=530
2015	12080	531	Otterbein	http://stats.ncaa.org/team/index/12080?org_id=531
2015	12080	23008	Ozarks (AR)	http://stats.ncaa.org/team/index/12080?org_id=23008
2015	12080	2751	Pacific (OR)	http://stats.ncaa.org/team/index/12080?org_id=2751
2015	12080	1297	Pacific Lutheran	http://stats.ncaa.org/team/index/12080?org_id=1297
2015	12080	30081	Penn St. Harrisburg	http://stats.ncaa.org/team/index/12080?org_id=30081
2015	12080	30114	Penn St.-Abington	http://stats.ncaa.org/team/index/12080?org_id=30114
2015	12080	25719	Penn St.-Altoona	http://stats.ncaa.org/team/index/12080?org_id=25719
2015	12080	538	Penn St.-Behrend	http://stats.ncaa.org/team/index/12080?org_id=538
2015	12080	30044	Penn St.-Berks	http://stats.ncaa.org/team/index/12080?org_id=30044
2015	12080	21830	Piedmont	http://stats.ncaa.org/team/index/12080?org_id=21830
2015	12080	1315	Pitt.-Bradford	http://stats.ncaa.org/team/index/12080?org_id=1315
2015	12080	11839	Pitt.-Greensburg	http://stats.ncaa.org/team/index/12080?org_id=11839
2015	12080	547	Plattsburgh St.	http://stats.ncaa.org/team/index/12080?org_id=547
2015	12080	548	Plymouth St.	http://stats.ncaa.org/team/index/12080?org_id=548
2015	12080	481	Polytechnic (NY)	http://stats.ncaa.org/team/index/12080?org_id=481
2015	12080	549	Pomona-Pitzer	http://stats.ncaa.org/team/index/12080?org_id=549
2015	12080	30034	Presentation	http://stats.ncaa.org/team/index/12080?org_id=30034
2015	12080	555	Principia	http://stats.ncaa.org/team/index/12080?org_id=555
2015	12080	557	Puget Sound	http://stats.ncaa.org/team/index/12080?org_id=557
2015	12080	30029	Purchase	http://stats.ncaa.org/team/index/12080?org_id=30029
2015	12080	580	RIT	http://stats.ncaa.org/team/index/12080?org_id=580
2015	12080	564	Ramapo	http://stats.ncaa.org/team/index/12080?org_id=564
2015	12080	565	Randolph-Macon	http://stats.ncaa.org/team/index/12080?org_id=565
2015	12080	567	Redlands	http://stats.ncaa.org/team/index/12080?org_id=567
2015	12080	570	Rensselaer	http://stats.ncaa.org/team/index/12080?org_id=570
2015	12080	571	Rhode Island Col.	http://stats.ncaa.org/team/index/12080?org_id=571
2015	12080	573	Rhodes	http://stats.ncaa.org/team/index/12080?org_id=573
2015	12080	577	Ripon	http://stats.ncaa.org/team/index/12080?org_id=577
2015	12080	18422	Rivier	http://stats.ncaa.org/team/index/12080?org_id=18422
2015	12080	578	Roanoke	http://stats.ncaa.org/team/index/12080?org_id=578
2015	12080	581	Rochester (NY)	http://stats.ncaa.org/team/index/12080?org_id=581
2015	12080	582	Rockford	http://stats.ncaa.org/team/index/12080?org_id=582
2015	12080	583	Roger Williams	http://stats.ncaa.org/team/index/12080?org_id=583
2015	12080	585	Rose-Hulman	http://stats.ncaa.org/team/index/12080?org_id=585
2015	12080	259	Rowan	http://stats.ncaa.org/team/index/12080?org_id=259
2015	12080	586	Rust	http://stats.ncaa.org/team/index/12080?org_id=586
