year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	is_final	innings	game_id	game_url
2016	12360	606	Saint Joseph's	03/25/2016	@ Richmond		Richmond		false		false	-								
2016	12360	606	Saint Joseph's	03/26/2016	@ Richmond		Richmond		false		false	-								
2016	12360	606	Saint Joseph's	03/29/2016	@ Lafayette		Lafayette		false		false	-								
2016	12360	606	Saint Joseph's	03/30/2016	Bucknell		Bucknell		false		true	-								
2016	12360	606	Saint Joseph's	04/01/2016	Davidson		Davidson		false		true	-								
2016	12360	606	Saint Joseph's	04/02/2016	Davidson		Davidson		false		true	-								
2016	12360	606	Saint Joseph's	04/03/2016	Davidson		Davidson		false		true	-								
2016	12360	606	Saint Joseph's	04/05/2016	TBA		TBA		false		true	-								
2016	12360	606	Saint Joseph's	04/08/2016	@ Rutgers		Rutgers		false		false	-								
2016	12360	606	Saint Joseph's	04/09/2016	@ Rutgers		Rutgers		false		false	-								
2016	12360	606	Saint Joseph's	04/10/2016	Rutgers		Rutgers		false		true	-								
2016	12360	606	Saint Joseph's	04/12/2016	@ Villanova		Villanova		false		false	-								
2016	12360	606	Saint Joseph's	04/13/2016	@ Monmouth		Monmouth		false		false	-								
2016	12360	606	Saint Joseph's	04/15/2016	@ Massachusetts		Massachusetts		false		false	-								
2016	12360	606	Saint Joseph's	04/16/2016	@ Massachusetts		Massachusetts		false		false	-								
2016	12360	606	Saint Joseph's	04/17/2016	@ Massachusetts		Massachusetts		false		false	-								
2016	12360	606	Saint Joseph's	04/19/2016	@ Delaware		Delaware		false		false	-								
2016	12360	606	Saint Joseph's	04/22/2016	@ Saint Louis		Saint Louis		false		false	-								
2016	12360	606	Saint Joseph's	04/23/2016	@ Saint Louis		Saint Louis		false		false	-								
2016	12360	606	Saint Joseph's	04/24/2016	@ Saint Louis		Saint Louis		false		false	-								
2016	12360	606	Saint Joseph's	04/26/2016	Rider		Rider		false		true	-								
2016	12360	606	Saint Joseph's	04/29/2016	Rhode Island		Rhode Island		false		true	-								
2016	12360	606	Saint Joseph's	04/30/2016	Rhode Island		Rhode Island		false		true	-								
2016	12360	606	Saint Joseph's	05/01/2016	Rhode Island		Rhode Island		false		true	-								
2016	12360	606	Saint Joseph's	05/03/2016	Delaware		Delaware		false		true	-								
2016	12360	606	Saint Joseph's	05/06/2016	@ La Salle		La Salle		false		false	-								
2016	12360	606	Saint Joseph's	05/07/2016	@ La Salle		La Salle		false		false	-								
2016	12360	606	Saint Joseph's	05/08/2016	@ La Salle		La Salle		false		false	-								
2016	12360	606	Saint Joseph's	05/10/2016	Monmouth		Monmouth		false		true	-								
2016	12360	606	Saint Joseph's	05/13/2016	Fordham		Fordham		false		true	-								
2016	12360	606	Saint Joseph's	05/14/2016	Fordham		Fordham		false		true	-								
2016	12360	606	Saint Joseph's	05/15/2016	Fordham		Fordham		false		true	-								
2016	12360	606	Saint Joseph's	05/19/2016	St. Bonaventure		St. Bonaventure		false		true	-								
2016	12360	606	Saint Joseph's	05/20/2016	St. Bonaventure		St. Bonaventure		false		true	-								
2016	12360	606	Saint Joseph's	05/21/2016	St. Bonaventure		St. Bonaventure		false		true	-								
2016	12360	439	Monmouth	02/19/2016	Penn St.@Cary, NC		Penn St.Cary, NC		false		false	-								
2016	12360	439	Monmouth	02/20/2016	Bryant@Cary, NC		BryantCary, NC		false		false	-								
2016	12360	439	Monmouth	02/20/2016	Bryant@Cary, NC		BryantCary, NC		false		false	-								
2016	12360	439	Monmouth	02/21/2016	Army West Point@Cary, NC		Army West PointCary, NC		false		false	-								
2016	12360	439	Monmouth	02/26/2016	UNC Asheville@Spartanburg, SC		UNC AshevilleSpartanburg, SC		false		false	-								
2016	12360	439	Monmouth	02/27/2016	@ USC Upstate		USC Upstate		false		false	-								
2016	12360	439	Monmouth	02/28/2016	Evansville@Spartanburg, SC		EvansvilleSpartanburg, SC		false		false	-								
2016	12360	439	Monmouth	03/04/2016	@ Virginia		Virginia		false		false	-								
2016	12360	439	Monmouth	03/05/2016	@ Virginia		Virginia		false		false	-								
2016	12360	439	Monmouth	03/06/2016	@ Virginia		Virginia		false		false	-								
2016	12360	439	Monmouth	03/11/2016	@ George Washington		George Washington		false		false	-								
2016	12360	439	Monmouth	03/12/2016	@ George Washington		George Washington		false		false	-								
2016	12360	439	Monmouth	03/13/2016	@ George Washington		George Washington		false		false	-								
2016	12360	439	Monmouth	03/15/2016	@ James Madison		James Madison		false		false	-								
2016	12360	439	Monmouth	03/16/2016	@ VCU		VCU		false		false	-								
2016	12360	439	Monmouth	03/18/2016	@ East Carolina		East Carolina		false		false	-								
2016	12360	439	Monmouth	03/19/2016	@ East Carolina		East Carolina		false		false	-								
2016	12360	439	Monmouth	03/20/2016	@ East Carolina		East Carolina		false		false	-								
2016	12360	439	Monmouth	03/23/2016	@ Hofstra		Hofstra		false		false	-								
2016	12360	439	Monmouth	03/25/2016	Rider		Rider		false		true	-								
2016	12360	439	Monmouth	03/26/2016	Rider		Rider		false		true	-								
2016	12360	439	Monmouth	03/26/2016	Rider		Rider		false		true	-								
2016	12360	439	Monmouth	03/29/2016	@ Rutgers		Rutgers		false		false	-								
2016	12360	439	Monmouth	03/30/2016	Rutgers		Rutgers		false		true	-								
2016	12360	439	Monmouth	04/02/2016	@ Manhattan		Manhattan		false		false	-								
2016	12360	439	Monmouth	04/02/2016	@ Manhattan		Manhattan		false		false	-								
2016	12360	439	Monmouth	04/03/2016	@ Manhattan		Manhattan		false		false	-								
2016	12360	439	Monmouth	04/06/2016	@ Princeton		Princeton		false		false	-								
2016	12360	439	Monmouth	04/09/2016	@ Saint Peter's		Saint Peter's		false		false	-								
2016	12360	439	Monmouth	04/09/2016	@ Saint Peter's		Saint Peter's		false		false	-								
2016	12360	439	Monmouth	04/10/2016	@ Saint Peter's		Saint Peter's		false		false	-								
2016	12360	439	Monmouth	04/12/2016	Lafayette		Lafayette		false		true	-								
2016	12360	439	Monmouth	04/13/2016	Saint Joseph's		Saint Joseph's		false		true	-								
2016	12360	439	Monmouth	04/16/2016	Siena		Siena		false		true	-								
2016	12360	439	Monmouth	04/16/2016	Siena		Siena		false		true	-								
2016	12360	439	Monmouth	04/17/2016	Siena		Siena		false		true	-								
2016	12360	439	Monmouth	04/19/2016	@ Seton Hall		Seton Hall		false		false	-								
2016	12360	439	Monmouth	04/20/2016	@ Lafayette		Lafayette		false		false	-								
2016	12360	439	Monmouth	04/23/2016	@ Marist		Marist		false		false	-								
2016	12360	439	Monmouth	04/23/2016	@ Marist		Marist		false		false	-								
2016	12360	439	Monmouth	04/24/2016	@ Marist		Marist		false		false	-								
2016	12360	439	Monmouth	04/30/2016	@ Quinnipiac		Quinnipiac		false		false	-								
2016	12360	439	Monmouth	04/30/2016	@ Quinnipiac		Quinnipiac		false		false	-								
2016	12360	439	Monmouth	05/01/2016	@ Quinnipiac		Quinnipiac		false		false	-								
2016	12360	439	Monmouth	05/07/2016	Iona		Iona		false		true	-								
2016	12360	439	Monmouth	05/07/2016	Iona		Iona		false		true	-								
2016	12360	439	Monmouth	05/08/2016	Iona		Iona		false		true	-								
2016	12360	439	Monmouth	05/09/2016	Stetson		Stetson		false		true	-								
2016	12360	439	Monmouth	05/10/2016	@ Saint Joseph's		Saint Joseph's		false		false	-								
2016	12360	439	Monmouth	05/14/2016	Fairfield		Fairfield		false		true	-								
2016	12360	439	Monmouth	05/14/2016	Fairfield		Fairfield		false		true	-								
2016	12360	439	Monmouth	05/15/2016	Fairfield		Fairfield		false		true	-								
2016	12360	439	Monmouth	05/17/2016	Hofstra		Hofstra		false		true	-								
2016	12360	439	Monmouth	05/20/2016	UMass Lowell		UMass Lowell		false		true	-								
2016	12360	439	Monmouth	05/20/2016	UMass Lowell		UMass Lowell		false		true	-								
2016	12360	439	Monmouth	05/21/2016	UMass Lowell		UMass Lowell		false		true	-								
2016	12360	87	Butler	02/19/2016	@ Samford		Samford		false		false	-								
2016	12360	87	Butler	02/20/2016	@ Samford		Samford		false		false	-								
2016	12360	87	Butler	02/20/2016	@ Samford		Samford		false		false	-								
2016	12360	87	Butler	02/21/2016	@ Samford		Samford		false		false	-								
2016	12360	87	Butler	02/26/2016	@ Charleston So.		Charleston So.		false		false	-								
2016	12360	87	Butler	02/27/2016	@ Charleston So.		Charleston So.		false		false	-								
2016	12360	87	Butler	02/28/2016	@ Charleston So.		Charleston So.		false		false	-								
2016	12360	87	Butler	03/02/2016	Marian (IN)		Marian (IN)		false		true	-								
2016	12360	87	Butler	03/05/2016	Northwestern@Port Charlotte, FL		NorthwesternPort Charlotte, FL		false		false	-								
2016	12360	87	Butler	03/06/2016	Indiana@Port Charlotte, FL		IndianaPort Charlotte, FL		false		false	-								
2016	12360	87	Butler	03/07/2016	Boston College@Port Charlotte, FL		Boston CollegePort Charlotte, FL		false		false	-								
2016	12360	87	Butler	03/09/2016	Central Mich.@Port Charlotte, FL		Central Mich.Port Charlotte, FL		false		false	-								
2016	12360	87	Butler	03/11/2016	Michigan St.@Port Charlotte, FL		Michigan St.Port Charlotte, FL		false		false	-								
2016	12360	87	Butler	03/12/2016	Illinois St.@Port Charlotte, FL		Illinois St.Port Charlotte, FL		false		false	-								
2016	12360	87	Butler	03/16/2016	IPFW		IPFW		false		true	-								
2016	12360	87	Butler	03/18/2016	@ Saint Louis		Saint Louis		false		false	-								
2016	12360	87	Butler	03/19/2016	@ Saint Louis		Saint Louis		false		false	-								
2016	12360	87	Butler	03/20/2016	@ Saint Louis		Saint Louis		false		false	-								
2016	12360	87	Butler	03/23/2016	@ Indiana		Indiana		false		false	-								
2016	12360	87	Butler	03/25/2016	Western Mich.		Western Mich.		false		true	-								
2016	12360	87	Butler	03/26/2016	Bradley		Bradley		false		true	-								
2016	12360	87	Butler	03/27/2016	Bradley		Bradley		false		true	-								
2016	12360	87	Butler	03/27/2016	Western Mich.		Western Mich.		false		true	-								
2016	12360	87	Butler	03/30/2016	@ Northern Ky.		Northern Ky.		false		false	-								
2016	12360	87	Butler	04/01/2016	@ Indiana St.		Indiana St.		false		false	-								
2016	12360	87	Butler	04/02/2016	@ Indiana St.		Indiana St.		false		false	-								
2016	12360	87	Butler	04/03/2016	Indiana St.		Indiana St.		false		true	-								
2016	12360	87	Butler	04/05/2016	@ Dayton		Dayton		false		false	-								
2016	12360	87	Butler	04/08/2016	@ Villanova		Villanova		false		false	-								
2016	12360	87	Butler	04/09/2016	@ Villanova		Villanova		false		false	-								
2016	12360	87	Butler	04/10/2016	@ Villanova		Villanova		false		false	-								
2016	12360	87	Butler	04/13/2016	@ IPFW		IPFW		false		false	-								
2016	12360	87	Butler	04/15/2016	@ Creighton		Creighton		false		false	-								
2016	12360	87	Butler	04/16/2016	@ Creighton		Creighton		false		false	-								
2016	12360	87	Butler	04/17/2016	@ Creighton		Creighton		false		false	-								
2016	12360	87	Butler	04/19/2016	Cleary		Cleary		false		true	-								
2016	12360	87	Butler	04/20/2016	Miami (OH)		Miami (OH)		false		true	-								
2016	12360	87	Butler	04/22/2016	Georgetown		Georgetown		false		true	-								
2016	12360	87	Butler	04/23/2016	Georgetown		Georgetown		false		true	-								
2016	12360	87	Butler	04/24/2016	Georgetown		Georgetown		false		true	-								
2016	12360	87	Butler	04/29/2016	Xavier		Xavier		false		true	-								
