year	year_id	team_id	team_name	team_url
2016	12360	4	Adrian	http://stats.ncaa.org/team/index/12360?org_id=4
2016	12360	2798	Albertus Magnus	http://stats.ncaa.org/team/index/12360?org_id=2798
2016	12360	15	Albion	http://stats.ncaa.org/team/index/12360?org_id=15
2016	12360	16	Albright	http://stats.ncaa.org/team/index/12360?org_id=16
2016	12360	19	Allegheny	http://stats.ncaa.org/team/index/12360?org_id=19
2016	12360	21	Alma	http://stats.ncaa.org/team/index/12360?org_id=21
2016	12360	938	Alvernia	http://stats.ncaa.org/team/index/12360?org_id=938
2016	12360	24	Amherst	http://stats.ncaa.org/team/index/12360?org_id=24
2016	12360	939	Anderson (IN)	http://stats.ncaa.org/team/index/12360?org_id=939
2016	12360	26	Anna Maria	http://stats.ncaa.org/team/index/12360?org_id=26
2016	12360	966	Arcadia	http://stats.ncaa.org/team/index/12360?org_id=966
2016	12360	38	Augsburg	http://stats.ncaa.org/team/index/12360?org_id=38
2016	12360	40	Augustana (IL)	http://stats.ncaa.org/team/index/12360?org_id=40
2016	12360	42	Aurora	http://stats.ncaa.org/team/index/12360?org_id=42
2016	12360	953	Austin	http://stats.ncaa.org/team/index/12360?org_id=953
2016	12360	44	Averett	http://stats.ncaa.org/team/index/12360?org_id=44
2016	12360	45	Babson	http://stats.ncaa.org/team/index/12360?org_id=45
2016	12360	46	Baldwin Wallace	http://stats.ncaa.org/team/index/12360?org_id=46
2016	12360	962	Bard	http://stats.ncaa.org/team/index/12360?org_id=962
2016	12360	58	Baruch	http://stats.ncaa.org/team/index/12360?org_id=58
2016	12360	50	Bates	http://stats.ncaa.org/team/index/12360?org_id=50
2016	12360	26107	Becker	http://stats.ncaa.org/team/index/12360?org_id=26107
2016	12360	53	Beloit	http://stats.ncaa.org/team/index/12360?org_id=53
2016	12360	296	Benedictine (IL)	http://stats.ncaa.org/team/index/12360?org_id=296
2016	12360	30171	Berea	http://stats.ncaa.org/team/index/12360?org_id=30171
2016	12360	973	Berry	http://stats.ncaa.org/team/index/12360?org_id=973
2016	12360	59	Bethany (WV)	http://stats.ncaa.org/team/index/12360?org_id=59
2016	12360	30038	Bethany Lutheran	http://stats.ncaa.org/team/index/12360?org_id=30038
2016	12360	60	Bethel (MN)	http://stats.ncaa.org/team/index/12360?org_id=60
2016	12360	28593	Birmingham-So.	http://stats.ncaa.org/team/index/12360?org_id=28593
2016	12360	64	Blackburn	http://stats.ncaa.org/team/index/12360?org_id=64
2016	12360	987	Bluffton	http://stats.ncaa.org/team/index/12360?org_id=987
2016	12360	69	Bowdoin	http://stats.ncaa.org/team/index/12360?org_id=69
2016	12360	73	Brandeis	http://stats.ncaa.org/team/index/12360?org_id=73
2016	12360	75	Bridgewater (VA)	http://stats.ncaa.org/team/index/12360?org_id=75
2016	12360	76	Bridgewater St.	http://stats.ncaa.org/team/index/12360?org_id=76
2016	12360	78	Brockport	http://stats.ncaa.org/team/index/12360?org_id=78
