year	year_id	team_id	team_name	team_url
2013	11320	4	Adrian	http://stats.ncaa.org/team/index/11320?org_id=4
2013	11320	2798	Albertus Magnus	http://stats.ncaa.org/team/index/11320?org_id=2798
2013	11320	15	Albion	http://stats.ncaa.org/team/index/11320?org_id=15
2013	11320	16	Albright	http://stats.ncaa.org/team/index/11320?org_id=16
2013	11320	19	Allegheny	http://stats.ncaa.org/team/index/11320?org_id=19
2013	11320	21	Alma	http://stats.ncaa.org/team/index/11320?org_id=21
2013	11320	938	Alvernia	http://stats.ncaa.org/team/index/11320?org_id=938
2013	11320	24	Amherst	http://stats.ncaa.org/team/index/11320?org_id=24
2013	11320	939	Anderson (IN)	http://stats.ncaa.org/team/index/11320?org_id=939
2013	11320	26	Anna Maria	http://stats.ncaa.org/team/index/11320?org_id=26
2013	11320	966	Arcadia	http://stats.ncaa.org/team/index/11320?org_id=966
2013	11320	38	Augsburg	http://stats.ncaa.org/team/index/11320?org_id=38
2013	11320	40	Augustana (IL)	http://stats.ncaa.org/team/index/11320?org_id=40
2013	11320	42	Aurora	http://stats.ncaa.org/team/index/11320?org_id=42
2013	11320	953	Austin	http://stats.ncaa.org/team/index/11320?org_id=953
2013	11320	44	Averett	http://stats.ncaa.org/team/index/11320?org_id=44
2013	11320	45	Babson	http://stats.ncaa.org/team/index/11320?org_id=45
2013	11320	46	Baldwin Wallace	http://stats.ncaa.org/team/index/11320?org_id=46
2013	11320	958	Baptist Bible (PA)	http://stats.ncaa.org/team/index/11320?org_id=958
2013	11320	962	Bard	http://stats.ncaa.org/team/index/11320?org_id=962
2013	11320	58	Baruch	http://stats.ncaa.org/team/index/11320?org_id=58
2013	11320	50	Bates	http://stats.ncaa.org/team/index/11320?org_id=50
2013	11320	26107	Becker	http://stats.ncaa.org/team/index/11320?org_id=26107
2013	11320	53	Beloit	http://stats.ncaa.org/team/index/11320?org_id=53
2013	11320	296	Benedictine (IL)	http://stats.ncaa.org/team/index/11320?org_id=296
2013	11320	973	Berry	http://stats.ncaa.org/team/index/11320?org_id=973
2013	11320	59	Bethany (WV)	http://stats.ncaa.org/team/index/11320?org_id=59
2013	11320	30038	Bethany Lutheran	http://stats.ncaa.org/team/index/11320?org_id=30038
2013	11320	60	Bethel (MN)	http://stats.ncaa.org/team/index/11320?org_id=60
2013	11320	28593	Birmingham-So.	http://stats.ncaa.org/team/index/11320?org_id=28593
2013	11320	64	Blackburn	http://stats.ncaa.org/team/index/11320?org_id=64
2013	11320	987	Bluffton	http://stats.ncaa.org/team/index/11320?org_id=987
2013	11320	69	Bowdoin	http://stats.ncaa.org/team/index/11320?org_id=69
2013	11320	73	Brandeis	http://stats.ncaa.org/team/index/11320?org_id=73
2013	11320	75	Bridgewater (VA)	http://stats.ncaa.org/team/index/11320?org_id=75
2013	11320	76	Bridgewater St.	http://stats.ncaa.org/team/index/11320?org_id=76
