year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	GP	GS	BA	OBP	SLG	AB	R	H	2B	3B	HR	RBI	BB	HBP	SF	SH	K	DP	SB	CS	PickedOff
2015	12080	62	Binghamton	-	Opponent Totals	-	-	-	-	31	0.286	0.375	0.417	1,014	189	290	63	17	""	12	175	109	43	12	11	152	20	29	12	 
2015	12080	67	Boston College	-	Totals	-	-	-	-	43	0.259	0.351	0.369	1,457	217	377	69	8	""	25	199	192	20	11	21	310	38	52	18	 
2015	12080	67	Boston College	-	Opponent Totals	-	-	-	-	43	0.257	0.344	0.388	1,420	218	365	90	9	""	26	200	152	44	13	23	345	34	41	17	 
2015	12080	71	Bowling Green	-	Totals	-	-	-	-	38	0.275	0.348	0.369	1,256	214	346	55	7	""	16	181	126	23	16	49	230	35	48	21	 
2015	12080	71	Bowling Green	-	Opponent Totals	-	-	-	-	38	0.269	0.347	0.388	1,272	213	342	60	11	""	23	191	120	40	13	21	182	25	29	23	 
2015	12080	72	Bradley	-	Totals	-	-	-	-	40	0.268	0.369	0.416	1,268	228	340	74	12	""	30	209	162	57	26	48	312	20	38	20	 
2015	12080	72	Bradley	-	Opponent Totals	-	-	-	-	40	0.245	0.326	0.366	1,288	179	316	67	10	""	23	166	127	36	17	15	290	29	35	10	 
2015	12080	80	Brown	-	Totals	-	-	-	-	39	0.270	0.349	0.401	1,284	185	347	79	7	""	25	168	132	28	10	11	257	31	22	16	 
2015	12080	80	Brown	-	Opponent Totals	-	-	-	-	39	0.320	0.425	0.458	1,295	314	414	79	8	""	28	282	189	64	22	17	219	30	73	16	 
2015	12080	81	Bryant	-	Totals	-	-	-	-	35	0.289	0.379	0.455	1,175	239	340	72	18	""	29	204	143	38	17	12	240	22	39	16	 
2015	12080	81	Bryant	-	Opponent Totals	-	-	-	-	35	0.270	0.366	0.368	1,119	200	302	58	5	""	14	170	145	33	14	20	215	26	47	17	 
2015	12080	83	Bucknell	-	Totals	-	-	-	-	46	0.265	0.350	0.356	1,507	224	400	77	9	""	14	192	163	42	17	14	273	34	30	14	 
2015	12080	83	Bucknell	-	Opponent Totals	-	-	-	-	46	0.261	0.338	0.327	1,503	215	392	56	7	""	10	183	125	60	17	38	291	33	49	12	 
2015	12080	86	Buffalo	-	Totals	-	-	-	-	36	0.246	0.345	0.331	1,195	165	294	45	9	""	13	149	132	57	15	18	331	27	52	15	 
2015	12080	86	Buffalo	-	Opponent Totals	-	-	-	-	36	0.266	0.369	0.384	1,186	233	315	50	18	""	18	204	159	47	19	12	276	19	91	18	 
2015	12080	87	Butler	-	Totals	-	-	-	-	42	0.276	0.355	0.369	1,432	217	395	79	6	""	14	193	146	37	14	35	247	44	38	17	 
2015	12080	87	Butler	-	Opponent Totals	-	-	-	-	42	0.298	0.374	0.407	1,431	236	427	82	5	""	21	214	133	46	12	38	253	32	66	19	 
2015	12080	101	CSUN	-	Totals	-	-	-	-	42	0.267	0.340	0.355	1,353	193	361	55	8	""	16	168	118	40	16	54	285	25	53	20	 
2015	12080	101	CSUN	-	Opponent Totals	-	-	-	-	42	0.231	0.302	0.324	1,362	140	315	57	9	""	17	116	121	19	7	32	335	30	26	19	 
2015	12080	90	Cal Poly	-	Totals	-	-	-	-	40	0.273	0.346	0.386	1,401	213	383	59	18	""	21	191	142	24	18	24	274	21	20	14	 
2015	12080	90	Cal Poly	-	Opponent Totals	-	-	-	-	40	0.275	0.357	0.357	1,351	212	372	50	18	""	8	196	159	23	18	38	293	23	24	23	 
2015	12080	97	Cal St. Fullerton	-	Totals	-	-	-	-	42	0.259	0.360	0.353	1,381	196	358	56	16	""	14	177	163	65	19	44	333	29	40	13	 
2015	12080	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	-	42	0.264	0.311	0.368	1,452	176	383	66	14	""	19	159	74	30	8	25	346	31	19	17	 
2015	12080	107	California	-	Totals	-	-	-	-	38	0.273	0.355	0.411	1,269	220	347	59	7	""	34	193	133	36	16	28	254	25	28	16	 
2015	12080	107	California	-	Opponent Totals	-	-	-	-	38	0.241	0.312	0.305	1,249	142	301	41	3	""	11	127	96	38	12	28	253	39	24	13	 
2015	12080	115	Campbell	-	Totals	-	-	-	-	42	0.297	0.366	0.406	1,387	227	412	61	9	""	24	197	93	70	21	53	217	28	102	24	 
2015	12080	115	Campbell	-	Opponent Totals	-	-	-	-	42	0.264	0.319	0.362	1,476	189	389	70	12	""	17	162	106	19	12	22	294	21	36	16	 
2015	12080	116	Canisius	-	Totals	-	-	-	-	44	0.273	0.378	0.393	1,487	284	406	74	15	""	25	262	203	61	23	21	349	34	58	22	 
2015	12080	116	Canisius	-	Opponent Totals	-	-	-	-	44	0.266	0.360	0.394	1,451	269	386	83	18	""	22	240	170	49	11	23	313	32	68	11	 
2015	12080	1004	Central Ark.	-	Totals	-	-	-	-	38	0.271	0.375	0.387	1,264	211	342	64	10	""	21	196	176	44	14	39	233	30	28	11	 
2015	12080	1004	Central Ark.	-	Opponent Totals	-	-	-	-	38	10.000	12.505	13.047	1,298	175	351	45	8	23	16	159	110	26	7	26	213	35	17	10	 
2015	12080	127	Central Conn. St.	-	Totals	-	-	-	-	36	0.253	0.326	0.332	1,164	140	295	54	5	""	9	133	114	18	14	17	233	34	22	9	 
2015	12080	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	36	0.302	0.365	0.401	1,252	217	378	80	10	""	8	191	104	27	12	22	216	24	52	13	 
2015	12080	129	Central Mich.	-	Totals	-	-	-	-	41	0.274	0.374	0.369	1,440	263	395	67	15	""	13	218	192	55	29	46	306	22	75	17	 
2015	12080	129	Central Mich.	-	Opponent Totals	-	-	-	-	41	0.257	0.340	0.335	1,362	180	350	53	7	""	13	167	135	43	15	41	239	30	37	31	 
2015	12080	48	Charleston So.	-	Totals	-	-	-	-	42	0.283	0.360	0.350	1,472	207	417	62	3	""	10	177	149	40	21	43	273	34	38	16	 
2015	12080	48	Charleston So.	-	Opponent Totals	-	-	-	-	42	0.274	0.363	0.380	1,451	241	397	74	6	""	23	208	161	50	13	47	385	27	65	21	 
2015	12080	458	Charlotte	-	Totals	-	-	-	-	34	0.252	0.326	0.338	1,129	144	284	54	7	""	10	130	109	18	6	25	215	23	15	8	 
2015	12080	458	Charlotte	-	Opponent Totals	-	-	-	-	34	0.303	0.376	0.435	1,194	214	362	61	6	""	28	188	98	49	14	24	208	28	29	10	 
2015	12080	136	Chicago St.	-	Totals	-	-	-	-	42	0.262	0.339	0.362	1,402	195	368	65	7	""	20	175	135	35	15	32	251	29	38	15	 
2015	12080	136	Chicago St.	-	Opponent Totals	-	-	-	-	42	0.310	0.410	0.456	1,396	296	433	81	25	""	24	261	210	44	25	27	234	37	55	22	 
2015	12080	140	Cincinnati	-	Totals	-	-	-	-	43	0.226	0.329	0.334	1,387	176	314	56	6	""	27	161	179	41	16	20	413	26	31	31	 
2015	12080	140	Cincinnati	-	Opponent Totals	-	-	-	-	43	0.281	0.390	0.431	1,451	294	408	87	16	""	33	264	211	61	22	30	226	36	41	25	 
2015	12080	141	Citadel	-	Totals	-	-	-	-	42	0.261	0.356	0.366	1,406	226	367	74	5	""	21	203	173	42	12	19	391	31	31	9	 
2015	12080	141	Citadel	-	Opponent Totals	-	-	-	-	42	0.278	0.348	0.399	1,462	261	406	77	14	""	24	229	130	36	18	34	381	21	63	19	 
2015	12080	147	Clemson	-	Totals	-	-	-	-	44	0.279	0.367	0.399	1,521	266	424	80	11	""	27	234	192	33	22	22	304	51	43	19	 
2015	12080	147	Clemson	-	Opponent Totals	-	-	-	-	44	0.249	0.322	0.356	1,541	202	383	72	5	""	28	185	142	31	15	25	356	27	35	10	 
2015	12080	149	Coastal Caro.	-	Totals	-	-	-	-	43	0.276	0.380	0.433	1,433	306	396	77	3	""	47	271	198	57	23	47	294	33	58	23	 
2015	12080	149	Coastal Caro.	-	Opponent Totals	-	-	-	-	43	0.251	0.327	0.344	1,487	210	373	67	4	""	21	187	147	27	14	29	357	44	35	17	 
2015	12080	1014	Col. of Charleston	-	Totals	-	-	-	-	41	0.317	0.388	0.494	1,444	308	458	98	11	""	45	283	152	30	24	14	243	28	37	15	 
2015	12080	1014	Col. of Charleston	-	Opponent Totals	-	-	-	-	41	0.254	0.320	0.358	1,412	195	359	63	13	""	19	177	106	35	10	13	312	29	39	9	 
2015	12080	158	Columbia	-	Totals	-	-	-	-	40	0.293	0.385	0.445	1,364	262	400	83	8	""	36	236	179	32	10	13	280	27	55	15	 
2015	12080	158	Columbia	-	Opponent Totals	-	-	-	-	40	10.590	14.300	14.867	1,279	192	344	69	6	""	19	164	148	55	15	23	262	33	32	16	 
2015	12080	165	Coppin St.	-	Totals	-	-	-	-	39	0.224	0.342	0.279	1,190	151	267	35	3	""	8	122	177	42	14	15	336	17	18	9	 
2015	12080	165	Coppin St.	-	Opponent Totals	-	-	-	-	39	0.349	0.449	0.504	1,336	392	466	104	17	""	23	339	207	57	27	34	229	14	124	32	 
2015	12080	167	Cornell	-	Totals	-	-	-	-	38	0.250	0.334	0.327	1,186	167	297	65	4	""	6	149	129	24	9	9	243	35	25	7	 
2015	12080	167	Cornell	-	Opponent Totals	-	-	-	-	38	0.299	0.368	0.406	1,212	230	362	65	7	""	17	208	104	33	8	19	252	27	43	17	 
2015	12080	169	Creighton	-	Totals	-	-	-	-	34	0.261	0.346	0.353	1,127	171	294	50	18	""	6	145	124	32	18	26	196	24	43	20	 
2015	12080	169	Creighton	-	Opponent Totals	-	-	-	-	34	7.706	10.481	0.292	1,129	119	259	50	6	""	3	110	121	21	8	19	208	32	32	12	 
2015	12080	1045	Dallas Baptist	-	Totals	-	-	-	-	41	0.298	0.392	0.462	1,445	303	431	91	14	""	39	275	186	49	19	29	283	31	44	14	 
2015	12080	1045	Dallas Baptist	-	Opponent Totals	-	-	-	-	41	0.249	0.341	0.327	1,369	155	341	52	6	""	14	144	150	46	10	29	331	36	23	17	 
2015	12080	172	Dartmouth	-	Totals	-	-	-	-	39	0.250	0.314	0.337	1,217	165	304	58	12	""	8	146	96	24	12	29	217	33	27	6	 
2015	12080	172	Dartmouth	-	Opponent Totals	-	-	-	-	39	0.292	0.353	0.396	1,236	176	361	65	9	""	15	163	93	31	14	22	203	24	52	9	 
2015	12080	173	Davidson	-	Totals	-	-	-	-	37	0.284	0.379	0.398	1,308	231	372	71	7	""	21	210	174	32	13	15	274	28	22	7	 
2015	12080	173	Davidson	-	Opponent Totals	-	-	-	-	37	0.290	0.365	0.393	1,321	224	383	71	10	""	15	190	131	31	11	25	231	33	41	17	 
2015	12080	175	Dayton	-	Totals	-	-	-	-	42	0.238	0.328	0.335	1,397	181	332	69	5	""	19	155	141	54	15	22	343	26	45	24	 
2015	12080	175	Dayton	-	Opponent Totals	-	-	-	-	42	0.288	0.384	0.410	1,463	266	421	88	8	""	25	237	192	49	20	31	289	28	52	30	 
2015	12080	180	Delaware	-	Totals	-	-	-	-	33	0.306	0.384	0.443	1,171	225	358	59	15	""	24	201	134	27	20	14	215	27	39	14	 
2015	12080	180	Delaware	-	Opponent Totals	-	-	-	-	33	0.297	0.384	0.456	1,165	208	346	85	14	""	24	189	131	38	8	8	254	28	27	12	 
2015	12080	178	Delaware St.	-	Totals	-	-	-	-	34	0.276	0.370	0.407	1,113	195	307	48	13	""	24	167	135	40	16	16	275	17	47	21	 
2015	12080	178	Delaware St.	-	Opponent Totals	-	-	-	-	34	0.333	0.430	0.486	1,187	317	395	86	15	""	22	283	179	38	19	23	240	13	51	5	 
2015	12080	193	Duke	-	Totals	-	-	-	-	43	0.248	0.339	0.331	1,409	201	350	69	9	""	10	171	166	36	19	16	362	17	49	17	 
2015	12080	193	Duke	-	Opponent Totals	-	-	-	-	43	0.250	0.333	0.332	1,432	178	358	54	12	""	13	162	157	26	12	27	370	25	41	21	 
