year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	is_final	innings	game_id	game_url
2015	12080	1050	Defiance	03/09/2015	Eastern Nazarene @ Fort Myers, Fla.	1064	Eastern Nazarene		true	Fort Myers, Fla.	true	W 11 - 4 (7)	true	11 - 4	11	4	true	7	3811108	
2015	12080	1050	Defiance	03/09/2015	Eastern Nazarene @ Fort Myers, Fla.	1064	Eastern Nazarene		true	Fort Myers, Fla.	true	W 14 - 8 (7)	true	14 - 8	14	8	true	7	3811113	
2015	12080	1050	Defiance	03/10/2015	Rivier @ Fort Myers, Fla.	18422	Rivier		true	Fort Myers, Fla.	true	W 5 - 0 (7)	true	5 - 0	5	0	true	7	3811367	
2015	12080	1050	Defiance	03/10/2015	Rivier @ Fort Myers, Fla.	18422	Rivier		true	Fort Myers, Fla.	true	W 12 - 6 (7)	true	12 - 6	12	6	true	7	3818312	
2015	12080	1050	Defiance	03/12/2015	Mitchell @ Ft. Myers, Fla.	30042	Mitchell		true	Ft. Myers, Fla.	true	W 12 - 10 (9)	true	12 - 10	12	10	true	9	3814461	
2015	12080	1050	Defiance	03/13/2015	Salve Regina @ Fort Myers, Fla.	623	Salve Regina		true	Fort Myers, Fla.	true	L 2 - 4 (9)	false	2 - 4	2	4	true	9	3828719	
2015	12080	1050	Defiance	03/13/2015	North Park @ Ft. Myers, FL	496	North Park		true	Ft. Myers, FL	true	L 3 - 10 (9)	false	3 - 10	3	10	true	9	3818868	
2015	12080	1050	Defiance	03/18/2015	Ohio Northern	517	Ohio Northern		false		true	L 6 - 15 (9)	false	6 - 15	6	15	true	9	3820897	
2015	12080	1050	Defiance	03/20/2015	@ Rose-Hulman	585	Rose-Hulman		false		false	L 0 - 4 (9)	false	0 - 4	0	4	true	9	3828462	
2015	12080	1050	Defiance	03/21/2015	@ Rose-Hulman	585	Rose-Hulman		false		false	L 1 - 7 (9)	false	1 - 7	1	7	true	9	3825342	
2015	12080	1050	Defiance	03/21/2015	@ Rose-Hulman	585	Rose-Hulman		false		false	W 1 - 0 (9)	true	1 - 0	1	0	true	9	3825459	
2015	12080	1050	Defiance	03/25/2015	@ Bluffton	987	Bluffton		false		false	L 7 - 8 (9)	false	7 - 8	7	8	true	9	3828198	
2015	12080	1050	Defiance	03/28/2015	Mt. St. Joseph	8567	Mt. St. Joseph		false		true	W 9 - 8 (9)	true	9 - 8	9	8	true	9	3832418	
2015	12080	1050	Defiance	03/29/2015	Mt. St. Joseph @ Toledo, Ohio	8567	Mt. St. Joseph		true	Toledo, Ohio	true	L 3 - 6 (9)	false	3 - 6	3	6	true	9	3834780	
2015	12080	1050	Defiance	03/29/2015	Mt. St. Joseph @ Toledo, Ohio	8567	Mt. St. Joseph		true	Toledo, Ohio	true	W 16 - 1 (7)	true	16 - 1	16	1	true	7	3834777	
2015	12080	1050	Defiance	03/31/2015	@ Bluffton	987	Bluffton		false		false	L 3 - 5 (9)	false	3 - 5	3	5	true	9	3835090	
2015	12080	1050	Defiance	04/03/2015	Franklin	2694	Franklin		false		true	L 2 - 4 (9)	false	2 - 4	2	4	true	9	3840592	
2015	12080	1050	Defiance	04/04/2015	Franklin	2694	Franklin		false		true	W 11 - 10 (9)	true	11 - 10	11	10	true	9	3839254	
2015	12080	1050	Defiance	04/04/2015	Franklin	2694	Franklin		false		true	L 5 - 13 (9)	false	5 - 13	5	13	true	9	3841171	
2015	12080	1050	Defiance	04/11/2015	@ Transylvania	28749	Transylvania		false		false	W 6 - 5 (9)	true	6 - 5	6	5	true	9	3847765	
2015	12080	1050	Defiance	04/11/2015	@ Transylvania	28749	Transylvania		false		false	W 5 - 1 (9)	true	5 - 1	5	1	true	9	3847763	
2015	12080	1050	Defiance	04/12/2015	@ Transylvania	28749	Transylvania		false		false	L 1 - 6 (9)	false	1 - 6	1	6	true	9	3848306	
2015	12080	1050	Defiance	04/14/2015	Bluffton	987	Bluffton		false		true	W 6 - 4 (9)	true	6 - 4	6	4	true	9	3851365	
2015	12080	1050	Defiance	04/15/2015	@ Heidelberg	278	Heidelberg		false		false	L 5 - 16 (9)	false	5 - 16	5	16	true	9	3857008	
2015	12080	1050	Defiance	04/18/2015	Hanover	1115	Hanover		false		true	W 5 - 1 (9)	true	5 - 1	5	1	true	9	3853867	
2015	12080	1050	Defiance	04/18/2015	Hanover	1115	Hanover		false		true	L 1 - 3 (9)	false	1 - 3	1	3	true	9	3856053	
2015	12080	1050	Defiance	04/19/2015	Hanover	1115	Hanover		false		true	W 4 - 0 (9)	true	4 - 0	4	0	true	9	3856303	
2015	12080	1050	Defiance	04/21/2015	Manchester	1192	Manchester		false		true	L 12 - 14 (9)	false	12 - 14	12	14	true	9	3857664	
2015	12080	1050	Defiance	04/22/2015	@ Manchester	1192	Manchester		false		false	L 3 - 9 (9)	false	3 - 9	3	9	true	9	3858426	
2015	12080	1050	Defiance	04/25/2015	Earlham	195	Earlham		false		true	W 2 - 1 (9)	true	2 - 1	2	1	true	9	3863362	
2015	12080	1050	Defiance	04/25/2015	Earlham	195	Earlham		false		true	L 4 - 7 (9)	false	4 - 7	4	7	true	9	3863388	
2015	12080	1050	Defiance	04/26/2015	Earlham	195	Earlham		false		true	L 1 - 7 (9)	false	1 - 7	1	7	true	9	3863868	
2015	12080	1050	Defiance	04/28/2015	Manchester	1192	Manchester		false		true	L 5 - 10 (9)	false	5 - 10	5	10	true	9	3864763	
2015	12080	1050	Defiance	05/01/2015	@ Anderson (IN)	939	Anderson (IN)		false		false	L 2 - 7 (9)	false	2 - 7	2	7	true	9	3869396	
2015	12080	1050	Defiance	05/02/2015	@ Anderson (IN)	939	Anderson (IN)		false		false	L 2 - 20 (9)	false	2 - 20	2	20	true	9	3869279	
2015	12080	1050	Defiance	05/02/2015	@ Anderson (IN)	939	Anderson (IN)		false		false	L 2 - 13 (7)	false	2 - 13	2	13	true	7	3869542	
2015	12080	1305	Cairn	03/07/2015	Juniata @ Winter Haven, FL	325	Juniata		true	Winter Haven, FL	true	L 0 - 15 (7)	false	0 - 15	0	15	true	7	3810620	
2015	12080	1305	Cairn	03/08/2015	Medaille @ Winter Haven, FL	23725	Medaille		true	Winter Haven, FL	true	W 18 - 6 (8)	true	18 - 6	18	6	true	8	3810655	
2015	12080	1305	Cairn	03/10/2015	Trinity Int'l @ Winter Haven, FL		Trinity Int'l		true	Winter Haven, FL	true	W 6 - 5 (7)	true	6 - 5	6	5	true	7	3812226	
2015	12080	1305	Cairn	03/10/2015	Trinity Int'l @ Winter Haven, FL		Trinity Int'l		true	Winter Haven, FL	true	L 5 - 13 (7)	false	5 - 13	5	13	true	7	3812095	
2015	12080	1305	Cairn	03/11/2015	Mt. St. Joseph @ Auburndale, FL	8567	Mt. St. Joseph		true	Auburndale, FL	true	L 7 - 24 (9)	false	7 - 24	7	24	true	9	3813470	
2015	12080	1305	Cairn	03/12/2015	Curry @ Winter Haven, FL	170	Curry		true	Winter Haven, FL	true	L 3 - 7 (9)	false	3 - 7	3	7	true	9	3817815	
2015	12080	1305	Cairn	03/13/2015	New England Col. @ Winter Haven, FL	467	New England Col.		true	Winter Haven, FL	true	L 8 - 11 (9)	false	8 - 11	8	11	true	9	3815273	
2015	12080	1305	Cairn	03/17/2015	Swarthmore	686	Swarthmore		false		true	L 0 - 21 (9)	false	0 - 21	0	21	true	9	3819345	
2015	12080	1305	Cairn	03/18/2015	NYU	479	NYU		false		true	L 2 - 10 (7)	false	2 - 10	2	10	true	7	3820545	
2015	12080	1305	Cairn	03/18/2015	NYU	479	NYU		false		true	L 7 - 12 (7)	false	7 - 12	7	12	true	7	3820880	
2015	12080	1305	Cairn	03/25/2015	@ Summit	958	Summit		false		false	W 6 - 1 (7)	true	6 - 1	6	1	true	7	3827536	
2015	12080	1305	Cairn	03/25/2015	@ Summit	958	Summit		false		false	W 8 - 3 (7)	true	8 - 3	8	3	true	7	3827339	
2015	12080	1305	Cairn	03/27/2015	Gwynedd Mercy	12399	Gwynedd Mercy		false		true	L 0 - 11 (9)	false	0 - 11	0	11	true	9	3835516	
2015	12080	1305	Cairn	03/28/2015	@ Gwynedd Mercy	12399	Gwynedd Mercy		false		false	L 3 - 4 (7)	false	3 - 4	3	4	true	7	3834769	
2015	12080	1305	Cairn	03/28/2015	@ Gwynedd Mercy	12399	Gwynedd Mercy		false		false	L 1 - 6 (7)	false	1 - 6	1	6	true	7	3834717	
2015	12080	1305	Cairn	03/30/2015	Stockton	681	Stockton		false		true	L 0 - 7 (9)	false	0 - 7	0	7	true	9	3834554	
2015	12080	1305	Cairn	03/31/2015	Penn St.-Brandywine		Penn St.-Brandywine		false		true	W 8 - 1 (9)	true	8 - 1	8	1	true	9	3835487	
2015	12080	1305	Cairn	04/06/2015	Keystone	30047	Keystone		false		true	W 13 - 12 (8)	true	13 - 12	13	12	true	8	3842186	
2015	12080	1305	Cairn	04/06/2015	Keystone	30047	Keystone		false		true	L 3 - 14 (7)	false	3 - 14	3	14	true	7	3840913	
2015	12080	1305	Cairn	04/11/2015	Immaculata	303	Immaculata		false		true	L 2 - 4 (7)	false	2 - 4	2	4	true	7	3845419	
2015	12080	1305	Cairn	04/11/2015	Immaculata	303	Immaculata		false		true	L 1 - 12 (7)	false	1 - 12	1	12	true	7	3844349	
2015	12080	1305	Cairn	04/12/2015	@ Immaculata	303	Immaculata		false		false	L 5 - 18 (9)	false	5 - 18	5	18	true	9	3846385	
2015	12080	1305	Cairn	04/14/2015	@ NYU	479	NYU		false		false	L 4 - 10 (7)	false	4 - 10	4	10	true	7	3850578	
2015	12080	1305	Cairn	04/14/2015	@ NYU	479	NYU		false		false	L 0 - 3 (7)	false	0 - 3	0	3	true	7	3852065	
2015	12080	1305	Cairn	04/17/2015	Marywood	397	Marywood		false		true	L 7 - 13 (9)	false	7 - 13	7	13	true	9	3852484	
2015	12080	1305	Cairn	04/18/2015	@ Marywood	397	Marywood		false		false	L 0 - 11 (7)	false	0 - 11	0	11	true	7	3853828	
2015	12080	1305	Cairn	04/18/2015	@ Marywood	397	Marywood		false		false	L 6 - 8 (7)	false	6 - 8	6	8	true	7	3853827	
2015	12080	1305	Cairn	04/19/2015	@ Keystone	30047	Keystone		false		false	L 4 - 18 (9)	false	4 - 18	4	18	true	9	3855043	
2015	12080	1305	Cairn	04/21/2015	Valley Forge	30166	Valley Forge		false		true	W 18 - 2 (7)	true	18 - 2	18	2	true	7	3857207	
2015	12080	1305	Cairn	04/21/2015	Valley Forge	30166	Valley Forge		false		true	W 6 - 0 (7)	true	6 - 0	6	0	true	7	3857209	
2015	12080	1305	Cairn	04/24/2015	Centenary (NJ)	12884	Centenary (NJ)		false		true	L 3 - 9 (9)	false	3 - 9	3	9	true	9	3859575	
2015	12080	1305	Cairn	04/25/2015	@ Centenary (NJ)	12884	Centenary (NJ)		false		false	L 1 - 3 (7)	false	1 - 3	1	3	true	7	3860586	
2015	12080	1305	Cairn	04/25/2015	@ Centenary (NJ)	12884	Centenary (NJ)		false		false	L 2 - 9 (7)	false	2 - 9	2	9	true	7	3860590	
2015	12080	1305	Cairn	04/29/2015	@ Lancaster Bible	30085	Lancaster Bible		false		false	L 4 - 14 (9)	false	4 - 14	4	14	true	9	3865542	
2015	12080	1305	Cairn	04/30/2015	@ St. Joseph's (Brkln)	30072	St. Joseph's (Brkln)		false		false	L 2 - 10 (9)	false	2 - 10	2	10	true	9	3866267	
2015	12080	1305	Cairn	05/01/2015	@ Neumann	1254	Neumann		false		false	L 10 - 11 (9)	false	10 - 11	10	11	true	9	3869362	
2015	12080	1305	Cairn	05/03/2015	Neumann	1254	Neumann		false		true	L 0 - 10 (7)	false	0 - 10	0	10	true	7	3869487	
2015	12080	1305	Cairn	05/03/2015	Neumann	1254	Neumann		false		true	L 6 - 11 (7)	false	6 - 11	6	11	true	7	3869484	
2015	12080	263	Greensboro	02/07/2015	@ William Peace	17094	William Peace		false		false	W 15 - 1 (7)	true	15 - 1	15	1	true	7	3766364	
2015	12080	263	Greensboro	02/07/2015	@ William Peace	17094	William Peace		false		false	W 6 - 3 (14)	true	6 - 3	6	3	true	14	3766464	
2015	12080	263	Greensboro	02/08/2015	@ William Peace	17094	William Peace		false		false	W 4 - 1 (9)	true	4 - 1	4	1	true	9	3764289	
2015	12080	263	Greensboro	02/13/2015	Averett	44	Averett		false		true	L 11 - 13 (9)	false	11 - 13	11	13	true	9	3787185	
2015	12080	263	Greensboro	02/14/2015	Averett	44	Averett		false		true	W 4 - 0 (9)	true	4 - 0	4	0	true	9	3791039	
2015	12080	263	Greensboro	02/14/2015	Averett	44	Averett		false		true	W 15 - 7 (9)	true	15 - 7	15	7	true	9	3791024	
2015	12080	263	Greensboro	02/22/2015	Maryville (TN) @ Emerson, GA	396	Maryville (TN)		true	Emerson, GA	true	L 7 - 10 (9)	false	7 - 10	7	10	true	9	3797794	
2015	12080	263	Greensboro	02/22/2015	Maryville (TN) @ Emerson, GA	396	Maryville (TN)		true	Emerson, GA	true	L 4 - 7 (9)	false	4 - 7	4	7	true	9	3797779	
2015	12080	263	Greensboro	02/23/2015	@ Maryville (TN)	396	Maryville (TN)		false		false	L 8 - 10 (9)	false	8 - 10	8	10	true	9	3797783	
2015	12080	263	Greensboro	02/28/2015	Huntingdon	1130	Huntingdon		false		true	L 7 - 16 (9)	false	7 - 16	7	16	true	9	3802658	
2015	12080	263	Greensboro	02/28/2015	Huntingdon	1130	Huntingdon		false		true	L 4 - 16 (8)	false	4 - 16	4	16	true	8	3802662	
2015	12080	263	Greensboro	03/01/2015	Huntingdon	1130	Huntingdon		false		true	L 5 - 10 (9)	false	5 - 10	5	10	true	9	3803130	
2015	12080	263	Greensboro	03/12/2015	@ Lynchburg	374	Lynchburg		false		false	W 7 - 5 (9)	true	7 - 5	7	5	true	9	3814223	
2015	12080	263	Greensboro	03/13/2015	@ N.C. Wesleyan	491	N.C. Wesleyan		false		false	W 10 - 5 (13)	true	10 - 5	10	5	true	13	3818716	
2015	12080	263	Greensboro	03/15/2015	@ N.C. Wesleyan	491	N.C. Wesleyan		false		false	L 5 - 6 (10)	false	5 - 6	5	6	true	10	3818745	
2015	12080	263	Greensboro	03/15/2015	@ N.C. Wesleyan	491	N.C. Wesleyan		false		false	W 9 - 4 (9)	true	9 - 4	9	4	true	9	3818734	
2015	12080	263	Greensboro	03/17/2015	Tufts @ Greensboro, NC	717	Tufts		true	Greensboro, NC	true	L 0 - 15 (7)	false	0 - 15	0	15	true	7	3819885	
2015	12080	263	Greensboro	03/21/2015	Methodist	412	Methodist		false		true	L 6 - 7 (10)	false	6 - 7	6	7	true	10	3841291	
2015	12080	263	Greensboro	03/21/2015	Methodist	412	Methodist		false		true	L 8 - 13 (9)	false	8 - 13	8	13	true	9	3841512	
2015	12080	263	Greensboro	03/22/2015	Methodist	412	Methodist		false		true	L 11 - 19 (9)	false	11 - 19	11	19	true	9	3825500	
2015	12080	263	Greensboro	03/23/2015	Guilford	1112	Guilford		false		true	L 1 - 2 (9)	false	1 - 2	1	2	true	9	3826574	
2015	12080	263	Greensboro	03/26/2015	@ Roanoke	578	Roanoke		false		false	L 0 - 14 (8)	false	0 - 14	0	14	true	8	3828817	
2015	12080	263	Greensboro	03/28/2015	Ferrum	225	Ferrum		false		true	W 6 - 5 (9)	true	6 - 5	6	5	true	9	3832134	
2015	12080	263	Greensboro	03/28/2015	Ferrum	225	Ferrum		false		true	W 4 - 0 (9)	true	4 - 0	4	0	true	9	3832132	
2015	12080	263	Greensboro	03/29/2015	Ferrum	225	Ferrum		false		true	L 1 - 15 (7)	false	1 - 15	1	15	true	7	3833183	
2015	12080	263	Greensboro	04/01/2015	Emory & Henry	216	Emory & Henry		false		true	L 13 - 16 (9)	false	13 - 16	13	16	true	9	3836356	
2015	12080	263	Greensboro	04/02/2015	@ LaGrange	1162	LaGrange		false		false	W 15 - 8 (9)	true	15 - 8	15	8	true	9	3856908	
2015	12080	263	Greensboro	04/03/2015	@ LaGrange	1162	LaGrange		false		false	L 10 - 15 (9)	false	10 - 15	10	15	true	9	3840282	
2015	12080	263	Greensboro	04/04/2015	@ LaGrange	1162	LaGrange		false		false	L 3 - 10 (9)	false	3 - 10	3	10	true	9	3840240	
2015	12080	263	Greensboro	04/07/2015	Lynchburg	374	Lynchburg		false		true	L 3 - 10 (9)	false	3 - 10	3	10	true	9	3842104	
2015	12080	263	Greensboro	04/08/2015	@ Emory & Henry	216	Emory & Henry		false		false	L 2 - 7 (9)	false	2 - 7	2	7	true	9	3843476	
2015	12080	263	Greensboro	04/10/2015	@ Covenant	30111	Covenant		false		false	L 1 - 8 (9)	false	1 - 8	1	8	true	9	3847646	
2015	12080	263	Greensboro	04/11/2015	@ Covenant	30111	Covenant		false		false	L 3 - 9 (9)	false	3 - 9	3	9	true	9	3864248	
2015	12080	263	Greensboro	04/11/2015	@ Covenant	30111	Covenant		false		false	L 3 - 9 (9)	false	3 - 9	3	9	true	9	3864226	
2015	12080	263	Greensboro	04/17/2015	Piedmont @ Wilson, NC	21830	Piedmont		true	Wilson, NC	true	L 8 - 9 (9)	false	8 - 9	8	9	true	9	3856261	
2015	12080	263	Greensboro	04/18/2015	Piedmont @ Zebulon, NC	21830	Piedmont		true	Zebulon, NC	true	L 4 - 7 (9)	false	4 - 7	4	7	true	9	3856265	
2015	12080	263	Greensboro	04/18/2015	Piedmont @ Zebulon, NC	21830	Piedmont		true	Zebulon, NC	true	L 2 - 4 (9)	false	2 - 4	2	4	true	9	3870722	
2015	12080	4	Adrian	02/20/2015	@ Birmingham-So.	28593	Birmingham-So.		false		false	L 5 - 6 (9)	false	5 - 6	5	6	true	9	3834838	
2015	12080	4	Adrian	02/21/2015	@ Birmingham-So.	28593	Birmingham-So.		false		false	L 3 - 9 (9)	false	3 - 9	3	9	true	9	3834862	
2015	12080	4	Adrian	02/21/2015	Transylvania @ Birmingham, Ala.	28749	Transylvania		true	Birmingham, Ala.	true	W 4 - 3 (9)	true	4 - 3	4	3	true	9	3834841	
2015	12080	4	Adrian	03/06/2015	@ Berry	973	Berry		false		false	W 5 - 4 (9)	true	5 - 4	5	4	true	9	3834863	
2015	12080	4	Adrian	03/07/2015	Transylvania @ Rome, Ga	28749	Transylvania		true	Rome, Ga	true	W 15 - 5 (9)	true	15 - 5	15	5	true	9	3834869	
2015	12080	4	Adrian	03/08/2015	Anderson (IN) @ Priceville, Ala.	939	Anderson (IN)		true	Priceville, Ala.	true	L 1 - 11 (7)	false	1 - 11	1	11	true	7	3834872	
2015	12080	4	Adrian	03/08/2015	Anderson (IN) @ Priceville, Ala.	939	Anderson (IN)		true	Priceville, Ala.	true	W 6 - 3 (7)	true	6 - 3	6	3	true	7	3834876	
2015	12080	4	Adrian	03/14/2015	Franklin @ Westfield, Ind.	2694	Franklin		true	Westfield, Ind.	true	W 5 - 3 (9)	true	5 - 3	5	3	true	9	3834878	
2015	12080	4	Adrian	03/14/2015	North Central (IL) @ Westfield, Ind.	492	North Central (IL)		true	Westfield, Ind.	true	W 1 - 0 (9)	true	1 - 0	1	0	true	9	3834879	
2015	12080	4	Adrian	03/15/2015	North Central (IL) @ Westfield, Ind.	492	North Central (IL)		true	Westfield, Ind.	true	W 5 - 0 (9)	true	5 - 0	5	0	true	9	3834889	
2015	12080	4	Adrian	03/21/2015	@ Albion	15	Albion		false		false	W 6 - 5 (10)	true	6 - 5	6	5	true	10	3834900	
2015	12080	4	Adrian	03/21/2015	@ Albion	15	Albion		false		false	L 2 - 3 (8)	false	2 - 3	2	3	true	8	3834882	
2015	12080	4	Adrian	03/22/2015	Albion	15	Albion		false		true	W 5 - 1 (7)	true	5 - 1	5	1	true	7	3834903	
2015	12080	4	Adrian	03/22/2015	Albion	15	Albion		false		true	W 6 - 1 (7)	true	6 - 1	6	1	true	7	3834926	
2015	12080	4	Adrian	03/25/2015	@ Heidelberg	278	Heidelberg		false		false	L 5 - 6 (9)	false	5 - 6	5	6	true	9	3856948	
2015	12080	4	Adrian	03/29/2015	Olivet	525	Olivet		false		true	W 10 - 3 (7)	true	10 - 3	10	3	true	7	3834935	
2015	12080	4	Adrian	03/29/2015	Olivet	525	Olivet		false		true	W 9 - 2 (7)	true	9 - 2	9	2	true	7	3834934	
2015	12080	4	Adrian	03/30/2015	@ Olivet	525	Olivet		false		false	W 2 - 1 (7)	true	2 - 1	2	1	true	7	3834941	
2015	12080	4	Adrian	03/30/2015	@ Olivet	525	Olivet		false		false	W 5 - 2 (7)	true	5 - 2	5	2	true	7	3834938	
2015	12080	4	Adrian	04/03/2015	@ Hope	286	Hope		false		false	W 2 - 1 (7)	true	2 - 1	2	1	true	7	3847629	
2015	12080	4	Adrian	04/03/2015	@ Hope	286	Hope		false		false	L 3 - 7 (7)	false	3 - 7	3	7	true	7	3847645	
2015	12080	4	Adrian	04/04/2015	Hope	286	Hope		false		true	W 3 - 2 (7)	true	3 - 2	3	2	true	7	3847649	
2015	12080	4	Adrian	04/04/2015	Hope	286	Hope		false		true	W 8 - 5 (7)	true	8 - 5	8	5	true	7	3847632	
2015	12080	4	Adrian	04/11/2015	Alma	21	Alma		false		true	W 8 - 0 (7)	true	8 - 0	8	0	true	7	3847682	
2015	12080	4	Adrian	04/11/2015	Alma	21	Alma		false		true	W 3 - 2 (9)	true	3 - 2	3	2	true	9	3847678	
2015	12080	4	Adrian	04/12/2015	@ Alma	21	Alma		false		false	W 4 - 1 (7)	true	4 - 1	4	1	true	7	3847785	
2015	12080	4	Adrian	04/12/2015	@ Alma	21	Alma		false		false	W 19 - 6 (7)	true	19 - 6	19	6	true	7	3847776	
2015	12080	4	Adrian	04/18/2015	@ Trine	30037	Trine		false		false	W 5 - 2 (7)	true	5 - 2	5	2	true	7	3855988	
2015	12080	4	Adrian	04/18/2015	@ Trine	30037	Trine		false		false	L 2 - 3 (7)	false	2 - 3	2	3	true	7	3855980	
2015	12080	4	Adrian	04/19/2015	Trine	30037	Trine		false		true	W 3 - 0 (7)	true	3 - 0	3	0	true	7	3855948	
2015	12080	4	Adrian	04/19/2015	Trine	30037	Trine		false		true	W 7 - 4 (7)	true	7 - 4	7	4	true	7	3855945	
2015	12080	4	Adrian	04/21/2015	Siena Heights		Siena Heights		false		true	L 7 - 11 (9)	false	7 - 11	7	11	true	9	3857652	
2015	12080	4	Adrian	04/25/2015	Kalamazoo	326	Kalamazoo		false		true	W 5 - 3 (7)	true	5 - 3	5	3	true	7	3860318	
2015	12080	4	Adrian	04/25/2015	Kalamazoo	326	Kalamazoo		false		true	L 0 - 3 (7)	false	0 - 3	0	3	true	7	3861839	
2015	12080	4	Adrian	04/26/2015	@ Kalamazoo	326	Kalamazoo		false		false	W 2 - 1 (7)	true	2 - 1	2	1	true	7	3862749	
2015	12080	4	Adrian	04/26/2015	@ Kalamazoo	326	Kalamazoo		false		false	W 7 - 5 (7)	true	7 - 5	7	5	true	7	3865996	
2015	12080	4	Adrian	05/01/2015	Calvin	114	Calvin		false		true	W 3 - 2 (9)	true	3 - 2	3	2	true	9	3866640	
2015	12080	4	Adrian	05/01/2015	Calvin	114	Calvin		false		true	W 9 - 0 (7)	true	9 - 0	9	0	true	7	3869204	
2015	12080	4	Adrian	05/02/2015	@ Calvin	114	Calvin		false		false	W 13 - 2 (7)	true	13 - 2	13	2	true	7	3868388	
2015	12080	4	Adrian	05/02/2015	@ Calvin	114	Calvin		false		false	L 4 - 8 (7)	false	4 - 8	4	8	true	7	3869423	
2015	12080	4	Adrian	05/06/2015	Kalamazoo	326	Kalamazoo		false		true	W 3 - 2 (9)	true	3 - 2	3	2	true	9	3870380	
2015	12080	4	Adrian	05/07/2015	@ Hope	286	Hope		false		false	W 6 - 5 (9)	true	6 - 5	6	5	true	9	3870472	
2015	12080	4	Adrian	05/08/2015	Calvin	114	Calvin		false		true	W 11 - 4 (9)	true	11 - 4	11	4	true	9	3870780	
2015	12080	4	Adrian	05/13/2015	Shenandoah @ Washington, Pa.	637	Shenandoah		true	Washington, Pa.	true	L 1 - 5 (9)	false	1 - 5	1	5	true	9	3872648	
2015	12080	4	Adrian	05/14/2015	@ Wash. & Jeff.	751	Wash. & Jeff.		false		false	L 3 - 9 (9)	false	3 - 9	3	9	true	9	3872726	
2015	12080	379	Me.-Farmington	03/13/2015	Medaille @ Lakeland, FL	23725	Medaille		true	Lakeland, FL	true	W 16 - 6 (9)	true	16 - 6	16	6	true	9	3839965	
2015	12080	379	Me.-Farmington	03/14/2015	Alfred St. @ Frostproof, Fl	30170	Alfred St.		true	Frostproof, Fl	true	W 14 - 8 (7)	true	14 - 8	14	8	true	7	3826064	
2015	12080	379	Me.-Farmington	03/14/2015	Alfred St. @ Frostproof Fl	30170	Alfred St.		true	Frostproof Fl	true	W 9 - 8 (7)	true	9 - 8	9	8	true	7	3826059	
2015	12080	379	Me.-Farmington	03/15/2015	Colby-Sawyer @ Auburndale, FL	152	Colby-Sawyer		true	Auburndale, FL	true	W 12 - 5 (7)	true	12 - 5	12	5	true	7	3819008	
2015	12080	379	Me.-Farmington	03/15/2015	Colby-Sawyer @ Auburndale, FL	152	Colby-Sawyer		true	Auburndale, FL	true	W 13 - 2 (7)	true	13 - 2	13	2	true	7	3818994	
2015	12080	379	Me.-Farmington	03/16/2015	Fredonia @ Lake Wales, Florida	242	Fredonia		true	Lake Wales, Florida	true	W 4 - 3 (9)	true	4 - 3	4	3	true	9	3870115	
2015	12080	379	Me.-Farmington	03/27/2015	@ Husson	1133	Husson		false		false	L 2 - 3 (7)	false	2 - 3	2	3	true	7	3830386	
2015	12080	379	Me.-Farmington	03/27/2015	@ Husson	1133	Husson		false		false	L 1 - 4 (7)	false	1 - 4	1	4	true	7	3830433	
2015	12080	379	Me.-Farmington	03/30/2015	Fisher @ Haverhill, MA		Fisher		true	Haverhill, MA	true	W 1 - 0 (7)	true	1 - 0	1	0	true	7	3834991	
2015	12080	379	Me.-Farmington	03/30/2015	Fisher @ Northborough, MA		Fisher		true	Northborough, MA	true	W 3 - 2 (7)	true	3 - 2	3	2	true	7	3847100	
2015	12080	379	Me.-Farmington	04/02/2015	Husson	1133	Husson		false		true	L 3 - 4 (7)	false	3 - 4	3	4	true	7	3872027	
2015	12080	379	Me.-Farmington	04/02/2015	Husson	1133	Husson		false		true	L 2 - 5 (8)	false	2 - 5	2	5	true	8	3872022	
2015	12080	379	Me.-Farmington	04/08/2015	@ Bates	50	Bates		false		false	W 6 - 4 (9)	true	6 - 4	6	4	true	9	3843485	
2015	12080	379	Me.-Farmington	04/12/2015	Lyndon St. @ Kents Hill, Maine	30065	Lyndon St.		true	Kents Hill, Maine	true	W 16 - 3 (7)	true	16 - 3	16	3	true	7	3854904	
2015	12080	379	Me.-Farmington	04/12/2015	Lyndon St. @ Kents Hill, Maine	30065	Lyndon St.		true	Kents Hill, Maine	true	W 4 - 0 (7)	true	4 - 0	4	0	true	7	3852303	
2015	12080	379	Me.-Farmington	04/13/2015	Colby @ Lewiston, Maine	151	Colby		true	Lewiston, Maine	true	L 5 - 8 (10)	false	5 - 8	5	8	true	10	3848486	
2015	12080	379	Me.-Farmington	04/16/2015	@ Lyndon St.	30065	Lyndon St.		false		false	W 10 - 5 (7)	true	10 - 5	10	5	true	7	3852118	
2015	12080	379	Me.-Farmington	04/16/2015	@ Lyndon St.	30065	Lyndon St.		false		false	L 0 - 1 (7)	false	0 - 1	0	1	true	7	3856209	
2015	12080	379	Me.-Farmington	04/18/2015	New England Col.	467	New England Col.		false		true	W 2 - 1 (7)	true	2 - 1	2	1	true	7	3855956	
2015	12080	379	Me.-Farmington	04/18/2015	New England Col.	467	New England Col.		false		true	L 2 - 4 (10)	false	2 - 4	2	4	true	10	3855971	
