year	division	conf_id	conf_name	team_id	team_name	team_url
2013	3	863.0	Empire 8	313	Ithaca	http://stats.ncaa.org/team/index/11320?org_id=313
2013	3	863.0	Empire 8	601	St. John Fisher	http://stats.ncaa.org/team/index/11320?org_id=601
2013	3	863.0	Empire 8	679	Stevens	http://stats.ncaa.org/team/index/11320?org_id=679
2013	3	863.0	Empire 8	733	Utica	http://stats.ncaa.org/team/index/11320?org_id=733
2013	3	28745.0	MAC Freedom	20	DeSales	http://stats.ncaa.org/team/index/11320?org_id=20
2013	3	28745.0	MAC Freedom	179	Delaware Valley	http://stats.ncaa.org/team/index/11320?org_id=179
2013	3	28745.0	MAC Freedom	8968	Eastern	http://stats.ncaa.org/team/index/11320?org_id=8968
2013	3	28745.0	MAC Freedom	221	FDU-Florham	http://stats.ncaa.org/team/index/11320?org_id=221
2013	3	28745.0	MAC Freedom	336	King's (PA)	http://stats.ncaa.org/team/index/11320?org_id=336
2013	3	28745.0	MAC Freedom	382	Manhattanville	http://stats.ncaa.org/team/index/11320?org_id=382
2013	3	28745.0	MAC Freedom	16142	Misericordia	http://stats.ncaa.org/team/index/11320?org_id=16142
2013	3	28745.0	MAC Freedom	784	Wilkes	http://stats.ncaa.org/team/index/11320?org_id=784
2013	3	0.0	Independent	962	Bard	http://stats.ncaa.org/team/index/11320?org_id=962
2013	3	0.0	Independent	2716	P.R.-Rio Piedras	http://stats.ncaa.org/team/index/11320?org_id=2716
2013	3	0.0	Independent	30045	Palm Beach Atl.	http://stats.ncaa.org/team/index/11320?org_id=30045
2013	3	0.0	Independent	30141	Walsh	http://stats.ncaa.org/team/index/11320?org_id=30141
2013	3	13054.0	Skyline	27892	Farmingdale St.	http://stats.ncaa.org/team/index/11320?org_id=27892
2013	3	13054.0	Skyline	1468	Mt. St. Mary (NY)	http://stats.ncaa.org/team/index/11320?org_id=1468
2013	3	13054.0	Skyline	451	Mt. St. Vincent	http://stats.ncaa.org/team/index/11320?org_id=451
2013	3	13054.0	Skyline	524	Old Westbury	http://stats.ncaa.org/team/index/11320?org_id=524
2013	3	13054.0	Skyline	481	Polytechnic (NY)	http://stats.ncaa.org/team/index/11320?org_id=481
2013	3	13054.0	Skyline	30029	Purchase	http://stats.ncaa.org/team/index/11320?org_id=30029
2013	3	13054.0	Skyline	478	SUNY Maritime	http://stats.ncaa.org/team/index/11320?org_id=478
2013	3	13054.0	Skyline	1340	St. Joseph's (L.I.)	http://stats.ncaa.org/team/index/11320?org_id=1340
2013	3	907.0	Presidents' AC	59	Bethany (WV)	http://stats.ncaa.org/team/index/11320?org_id=59
2013	3	907.0	Presidents' AC	30084	Geneva	http://stats.ncaa.org/team/index/11320?org_id=30084
2013	3	907.0	Presidents' AC	265	Grove City	http://stats.ncaa.org/team/index/11320?org_id=265
2013	3	907.0	Presidents' AC	30064	Saint Vincent	http://stats.ncaa.org/team/index/11320?org_id=30064
2013	3	907.0	Presidents' AC	707	Thiel	http://stats.ncaa.org/team/index/11320?org_id=707
2013	3	907.0	Presidents' AC	1402	Thomas More	http://stats.ncaa.org/team/index/11320?org_id=1402
2013	3	907.0	Presidents' AC	751	Wash. & Jeff.	http://stats.ncaa.org/team/index/11320?org_id=751
2013	3	907.0	Presidents' AC	1434	Waynesburg	http://stats.ncaa.org/team/index/11320?org_id=1434
2013	3	907.0	Presidents' AC	1451	Westminster (PA)	http://stats.ncaa.org/team/index/11320?org_id=1451
2013	3	836.0	CCIW	40	Augustana (IL)	http://stats.ncaa.org/team/index/11320?org_id=40
2013	3	836.0	CCIW	121	Carthage	http://stats.ncaa.org/team/index/11320?org_id=121
2013	3	836.0	CCIW	212	Elmhurst	http://stats.ncaa.org/team/index/11320?org_id=212
2013	3	836.0	CCIW	300	Ill. Wesleyan	http://stats.ncaa.org/team/index/11320?org_id=300
2013	3	836.0	CCIW	424	Millikin	http://stats.ncaa.org/team/index/11320?org_id=424
2013	3	836.0	CCIW	492	North Central (IL)	http://stats.ncaa.org/team/index/11320?org_id=492
2013	3	836.0	CCIW	496	North Park	http://stats.ncaa.org/team/index/11320?org_id=496
2013	3	836.0	CCIW	778	Wheaton (IL)	http://stats.ncaa.org/team/index/11320?org_id=778
2013	3	897.0	North Coast	19	Allegheny	http://stats.ncaa.org/team/index/11320?org_id=19
2013	3	897.0	North Coast	177	DePauw	http://stats.ncaa.org/team/index/11320?org_id=177
2013	3	897.0	North Coast	182	Denison	http://stats.ncaa.org/team/index/11320?org_id=182
2013	3	897.0	North Coast	281	Hiram	http://stats.ncaa.org/team/index/11320?org_id=281
2013	3	897.0	North Coast	335	Kenyon	http://stats.ncaa.org/team/index/11320?org_id=335
2013	3	897.0	North Coast	515	Oberlin	http://stats.ncaa.org/team/index/11320?org_id=515
2013	3	897.0	North Coast	520	Ohio Wesleyan	http://stats.ncaa.org/team/index/11320?org_id=520
2013	3	897.0	North Coast	747	Wabash	http://stats.ncaa.org/team/index/11320?org_id=747
2013	3	897.0	North Coast	806	Wittenberg	http://stats.ncaa.org/team/index/11320?org_id=806
