game_id	"	"	inning_id	"	"	event_id	"	"	team_text	"	"	score	"	"	opponent_text
3314379	#	1	#	11	#	BACON flied out to cf (2-1 BBK).	#		#	
3314379	#	1	#	12	#	ERVIN grounded into double play ss to 2b to 1b (0-0); HIGGINBOTHEM out on the play.	#		#	
3314379	#	1	#	13	#		#		#	ROACH walked (3-1 BKBBB).
3314379	#	1	#	14	#		#		#	ROACH advanced to second on a passed ball.
3314379	#	1	#	15	#		#		#	YORK struck out swinging (3-2 KFBBBS).
3314379	#	1	#	16	#		#		#	PHILLIPS grounded out to 3b (0-0).
3314379	#	1	#	17	#		#		#	SORROW flied out to rf (3-2 BBSFBFF).
3314379	#	1	#	18	#	R: 0 H: 0 E: 0 LOB: 0	#	0-1	#	R: 0 H: 0 E: 0 LOB: 1
3314379	#	2	#	19	#	KELLY, T reached on a throwing error by 2b (1-1 KB).	#		#	
3314379	#	2	#	20	#	KARMERIS, N walked (3-1 BBBKB); KELLY, T advanced to second.	#		#	
3314379	#	2	#	21	#	WALSH out at first 1b to 2b, SAC, bunt (0-1 F); KARMERIS, N advanced to second; KELLY, T advanced to third.	#		#	
3314379	#	2	#	22	#	BROOKS struck out swinging (0-2 SFS).	#		#	
3314379	#	2	#	23	#	OLMSTEAD flied out to rf to right center (2-1 BBK).	#		#	
3314379	#	2	#	24	#		#		#	TAYLOR, J. fouled out to c, bunt (0-1 F).
3314379	#	2	#	25	#		#		#	COOK grounded out to ss (0-2 SK).
3314379	#	2	#	26	#		#		#	FREEMAN hit by pitch (0-2 KF).
3314379	#	2	#	27	#		#		#	RIOPEDRE struck out swinging (0-2 FSFS).
3314379	#	2	#	28	#	R: 0 H: 0 E: 1 LOB: 2	#	0-1	#	R: 0 H: 0 E: 0 LOB: 1
3314379	#	3	#	29	#	WEEKS singled to left field (1-1 BK).	#		#	
3314379	#	3	#	30	#	HIGGINBOTHEM reached on a fielder's choice (0-2 KK); WEEKS out at second p to ss.	#		#	
3314379	#	3	#	31	#	BACON flied out to lf (2-2 BKBK).	#		#	
3314379	#	3	#	32	#	ERVIN doubled to left center, RBI (2-0 BB); HIGGINBOTHEM scored.	#	1-1	#	
3314379	#	3	#	33	#	KELLY, T singled, advanced to second on the throw, RBI (1-2 FFBFFF); ERVIN scored.	#	2-1	#	
3314379	#	3	#	34	#	KARMERIS, N struck out swinging (1-2 BFKS).	#		#	
3314379	#	3	#	35	#		#		#	TRITSCH tripled to center field (2-0 BB).
3314379	#	3	#	36	#		#	2-2	#	ROACH tripled to center field, RBI (2-0 BB); TRITSCH scored.
3314379	#	3	#	37	#		#	2-3	#	YORK flied out to rf, SF, RBI (0-0); ROACH scored.
3314379	#	3	#	38	#		#		#	PHILLIPS grounded out to 3b (2-0 BB).
3314379	#	3	#	39	#		#		#	SORROW singled to pitcher (2-0 BB).
3314379	#	3	#	40	#		#		#	TAYLOR, J. struck out swinging, grounded out to c unassisted (0-2 KKFS).
3314379	#	3	#	41	#	R: 2 H: 3 E: 0 LOB: 1	#	2-3	#	R: 2 H: 3 E: 0 LOB: 1
3314379	#	4	#	42	#	WALSH popped up to ss (1-1 BK).	#		#	
3314379	#	4	#	43	#	BROOKS struck out swinging (0-2 KKS).	#		#	
3314379	#	4	#	44	#	OLMSTEAD popped up to 2b (1-1 KB).	#		#	
3314379	#	4	#	45	#		#		#	COOK walked (3-2 BBKBKB).
3314379	#	4	#	46	#		#		#	FREEMAN singled to right field (0-0); COOK advanced to third.
3314379	#	4	#	47	#		#	2-4	#	RIOPEDRE singled to center field, RBI (1-1 BS); FREEMAN advanced to second; COOK scored.
3314379	#	4	#	48	#		#		#	TRITSCH reached on a fielder's choice (1-2 KFB); RIOPEDRE out at second 2b to ss; FREEMAN advanced to third.
3314379	#	4	#	49	#		#		#	TRITSCH out at second c to 2b, caught stealing.
3314379	#	4	#	50	#		#		#	ROACH struck out swinging (2-2 BKKBS).
3314379	#	4	#	51	#	R: 0 H: 0 E: 0 LOB: 0	#	2-4	#	R: 1 H: 2 E: 0 LOB: 1
3314379	#	5	#	52	#	WEEKS tripled to right field (2-1 BKB).	#		#	
3314379	#	5	#	53	#	HIGGINBOTHEM flied out to cf, SF, RBI (0-0); WEEKS scored.	#	3-4	#	
3314379	#	5	#	54	#	BACON out at first 1b to p (2-2 FKFBB).	#		#	
3314379	#	5	#	55	#	ERVIN struck out swinging (2-2 FBFBS).	#		#	
3314379	#	5	#	56	#		#		#	YORK grounded out to ss (0-0).
3314379	#	5	#	57	#		#		#	PHILLIPS flied out to lf (0-0).
3314379	#	5	#	58	#		#		#	SORROW struck out looking (0-2 KFK).
3314379	#	5	#	59	#	R: 1 H: 1 E: 0 LOB: 0	#	3-4	#	R: 0 H: 0 E: 0 LOB: 0
3314379	#	6	#	60	#	CHESNEY to p for HUTCHISON.	#		#	
3314379	#	6	#	61	#	KELLY, T struck out swinging (1-2 BKSS).	#		#	
3314379	#	6	#	62	#	KARMERIS, N grounded out to 3b (1-1 BK).	#		#	
3314379	#	6	#	63	#	WALSH struck out looking (1-2 SSBK).	#		#	
3314379	#	6	#	64	#		#		#	TAYLOR, J. grounded out to 2b (0-2 KK).
3314379	#	6	#	65	#		#		#	COOK grounded out to p (0-2 KF).
3314379	#	6	#	66	#		#	3-5	#	FREEMAN homered to right center, RBI (1-2 FBSF).
3314379	#	6	#	67	#		#		#	RIOPEDRE flied out to cf to right center (2-0 BB).
3314379	#	6	#	68	#	R: 0 H: 0 E: 0 LOB: 0	#	3-5	#	R: 1 H: 1 E: 0 LOB: 0
3314379	#	7	#	69	#	BROOKS popped up to 3b (1-1 KB).	#		#	
3314379	#	7	#	70	#	OLMSTEAD singled to left field (0-2 KF).	#		#	
3314379	#	7	#	71	#	WEEKS flied out to rf (0-0).	#		#	
3314379	#	7	#	72	#	HIGGINBOTHEM homered to left field, 2 RBI (0-0); OLMSTEAD scored.	#	5-5	#	
3314379	#	7	#	73	#	BACON flied out to lf to left center (2-2 BFKB).	#		#	
3314379	#	7	#	74	#		#		#	TRITSCH grounded out to ss (1-0 B).
3314379	#	7	#	75	#		#		#	ROACH hit by pitch (2-2 BFKFB).
3314379	#	7	#	76	#		#		#	YORK struck out swinging (1-2 BFFS).
3314379	#	7	#	77	#		#		#	VANSICKLE to p for TREXLER.
3314379	#	7	#	78	#		#		#	PHILLIPS reached on a fielder's choice (2-1 BBK); ROACH out at second ss to 2b.
3314379	#	7	#	79	#	R: 2 H: 2 E: 0 LOB: 0	#	5-5	#	R: 0 H: 0 E: 0 LOB: 1
3314379	#	8	#	80	#	FREEMAN to p.	#		#	
3314379	#	8	#	81	#	PHILLIPS to 1b.	#		#	
3314379	#	8	#	82	#	/  for CHESNEY.	#		#	
3314379	#	8	#	83	#	FERGUSON pinch hit for ERVIN.	#		#	
3314379	#	8	#	84	#	FERGUSON flied out to cf (2-2 SBFBFF).	#		#	
3314379	#	8	#	85	#	KELLY, T struck out swinging (1-2 BKSS).	#		#	
3314379	#	8	#	86	#	MERRITT pinch hit for KARMERIS, N.	#		#	
3314379	#	8	#	87	#	MERRITT flied out to rf to right center (0-1 K).	#		#	
3314379	#	8	#	88	#		#		#	FERGUSON to lf.
3314379	#	8	#	89	#		#		#	KELLY, T to 2b.
3314379	#	8	#	90	#		#		#	MERRITT to dh.
3314379	#	8	#	91	#		#		#	LASURE pinch hit for SORROW.
3314379	#	8	#	92	#		#		#	LASURE doubled to right center (1-0 B).
3314379	#	8	#	93	#		#		#	MOSS pinch ran for LASURE.
3314379	#	8	#	94	#		#		#	TAYLOR, J. struck out swinging (0-2 FFS).
3314379	#	8	#	95	#		#	5-6	#	COOK singled down the lf line, RBI (0-0); MOSS scored.
3314379	#	8	#	96	#	R: 0 H: 0 E: 0 LOB: 0	#	5-6	#	R: 1 H: 2 E: 0 LOB: 1
3379526	#	0	#	0	#	MAHONEY, S flied out to cf to right center (2-2 BKSB).	#		#	
3379526	#	0	#	1	#	HARA, B flied out to lf (3-1 BKBB).	#		#	
3379526	#	0	#	2	#	MANNING, C grounded out to ss (0-2 KS).	#		#	
3379526	#	0	#	3	#		#		#	LIPARI, P. popped up to 3b (2-2 KFBFBF).
3379526	#	0	#	4	#		#		#	SHIRLEY, J. grounded out to ss (1-1 BK).
3379526	#	0	#	5	#		#		#	WHITE, J. struck out looking (2-2 KBBFK).
3379526	#	0	#	6	#	R: 0 H: 0 E: 0 LOB: 0	#	0-0	#	R: 0 H: 0 E: 0 LOB: 0
3379526	#	1	#	7	#	MORMAN, M singled to second base (2-1 BFB).	#		#	
3379526	#	1	#	8	#	MORMAN, M stole second.	#		#	
3379526	#	1	#	9	#	KOWALCZYK, K walked (3-2 BKBFBB).	#		#	
3379526	#	1	#	10	#	BYNUM, A fouled out to 2b (0-0).	#		#	
3379526	#	1	#	11	#	BARTOLOMUCCI struck out swinging (0-2 KSS).	#		#	
3379526	#	1	#	12	#	JOHNSON, M singled to right field, RBI (0-0); KOWALCZYK, K advanced to second; MORMAN, M scored.	#		#	
3379526	#	1	#	13	#	EDWARDS, J singled to center field, RBI (1-0 B); JOHNSON, M advanced to second; KOWALCZYK, K scored.	#		#	
3379526	#	1	#	14	#	MAHONEY, S singled to center field, RBI (3-1 BBKB); EDWARDS, J advanced to second; JOHNSON, M scored.	#		#	
3379526	#	1	#	15	#	HARA, B singled to left center, RBI (0-2 KS); MAHONEY, S advanced to third; EDWARDS, J scored.	#		#	
3379526	#	1	#	16	#	MANNING, C grounded out to 2b (1-2 FSB).	#		#	
3379526	#	1	#	17	#		#		#	GILLESPIE, B singled to right field (2-1 BKB).
3379526	#	1	#	18	#		#		#	HIX, K. fouled out to 1b (3-2 BBBKK).
3379526	#	1	#	19	#		#		#	SALUGA, D. reached on a fielder's choice (2-2 BKBK); GILLESPIE, B out at second p to ss.
3379526	#	1	#	20	#		#		#	LAVER, K. flied out to cf (1-2 KFBF).
3379526	#	1	#	21	#	R: 4 H: 5 E: 0 LOB: 2	#	0-0	#	R: 0 H: 1 E: 0 LOB: 1
3379526	#	2	#	22	#	MORMAN, M grounded out to 3b (0-0).	#		#	
3379526	#	2	#	23	#	KOWALCZYK, K struck out looking (3-2 KKBBBFK).	#		#	
3379526	#	2	#	24	#	BYNUM, A grounded out to ss (0-2 KF).	#		#	
3379526	#	2	#	25	#		#		#	FRYMAN, J. reached on a throwing error by 3b (0-0).
3379526	#	2	#	26	#		#		#	WILLOUGHBY singled to first base (1-2 KFB); FRYMAN, J. advanced to third.
3379526	#	2	#	27	#		#		#	LIPARI, P. singled to right center, RBI (0-1 S); WILLOUGHBY advanced to third; FRYMAN, J. scored, unearned.
3379526	#	2	#	28	#		#		#	SHIRLEY, J. grounded out to p, SAC, bunt (0-0); LIPARI, P. advanced to second.
3379526	#	2	#	29	#		#		#	WHITE, J. singled up the middle, 2 RBI (1-0 B); LIPARI, P. scored; WILLOUGHBY scored.
3379526	#	2	#	30	#		#		#	GILLESPIE, B struck out swinging (3-2 BSBSBS).
3379526	#	2	#	31	#		#		#	HIX, K. flied out to rf to right center (1-1 KB).
3379526	#	2	#	32	#	R: 0 H: 0 E: 0 LOB: 0	#	0-0	#	R: 3 H: 3 E: 1 LOB: 1
3379526	#	3	#	33	#	BARTOLOMUCCI grounded out to 3b (0-0).	#		#	
3379526	#	3	#	34	#	JOHNSON, M singled to right field (0-1 K).	#		#	
3379526	#	3	#	35	#	EDWARDS, J flied out to cf (0-2 KF); JOHNSON, M stole second.	#		#	
3379526	#	3	#	36	#	MAHONEY, S grounded out to 2b (1-0 B).	#		#	
3379526	#	3	#	37	#		#		#	SALUGA, D. grounded out to ss (1-0 B).
3379526	#	3	#	38	#		#		#	LAVER, K. struck out looking (0-2 SFFK).
3379526	#	3	#	39	#		#		#	FRYMAN, J. struck out swinging (3-2 BSBSBS).
3379526	#	3	#	40	#	R: 0 H: 1 E: 0 LOB: 1	#	0-0	#	R: 0 H: 0 E: 0 LOB: 0
3379526	#	4	#	41	#	HARA, B lined out to p (0-0).	#		#	
3379526	#	4	#	42	#	MANNING, C reached on a dropped fly by rf, advanced to second (2-1 KBB).	#		#	
3379526	#	4	#	43	#	MORMAN, M grounded out to 2b (0-0); MANNING, C advanced to third.	#		#	
3379526	#	4	#	44	#	KOWALCZYK, K singled to left field, RBI (2-0 BB); MANNING, C scored, unearned.	#		#	
3379526	#	4	#	45	#	BYNUM, A singled to center field (0-0); KOWALCZYK, K advanced to second.	#		#	
3379526	#	4	#	46	#	BARTOLOMUCCI struck out looking (1-2 FBFK).	#		#	
3379526	#	4	#	47	#		#		#	WILLOUGHBY struck out looking (1-2 KKBK).
3379526	#	4	#	48	#		#		#	LIPARI, P. singled to center field (3-2 KBKBB).
3379526	#	4	#	49	#		#		#	SHIRLEY, J. grounded into double play 3b to 2b to 1b (0-0); LIPARI, P. out on the play.
3379526	#	4	#	50	#	R: 1 H: 2 E: 1 LOB: 2	#	0-0	#	R: 0 H: 1 E: 0 LOB: 0
3379526	#	5	#	51	#	KONDERS, A. to p for O'BRIEN, P..	#		#	
3379526	#	5	#	52	#	JOHNSON, M struck out swinging (3-2 BBFBKFS).	#		#	
3379526	#	5	#	53	#	EDWARDS, J reached on a fielding error by ss (3-2 KBFFBB).	#		#	
3379526	#	5	#	54	#	MAHONEY, S flied out to cf (0-0).	#		#	
3379526	#	5	#	55	#	HARA, B walked (3-0 BBBB); EDWARDS, J advanced to second.	#		#	
3379526	#	5	#	56	#	MANNING, C singled to pitcher (2-2 KBKB); HARA, B advanced to second; EDWARDS, J advanced to third.	#		#	
3379526	#	5	#	57	#	MORMAN, M reached on a fielder's choice (0-2 KK); MANNING, C out at second 2b to ss.	#		#	
3379526	#	5	#	58	#		#		#	WHITE, J. struck out swinging (1-2 SFBS).
3379526	#	5	#	59	#		#		#	GILLESPIE, B grounded out to ss (1-0 B).
3379526	#	5	#	60	#		#		#	HIX, K. popped up to 2b (0-2 KF).
3379526	#	5	#	61	#	R: 0 H: 1 E: 1 LOB: 3	#	0-0	#	R: 0 H: 0 E: 0 LOB: 0
3379526	#	6	#	62	#	KOWALCZYK, K grounded out to ss (1-0 B).	#		#	
3379526	#	6	#	63	#	BYNUM, A grounded out to 3b (2-2 SBBF).	#		#	
3379526	#	6	#	64	#	BARTOLOMUCCI grounded out to 2b (1-1 KB).	#		#	
3379526	#	6	#	65	#		#		#	LARIVEE, A. pinch hit for SALUGA, D..
3379526	#	6	#	66	#		#		#	LARIVEE, A. grounded out to p (2-2 KBBS).
3379526	#	6	#	67	#		#		#	LAVER, K. doubled down the rf line, ground-rule (0-0).
3379526	#	6	#	68	#		#		#	FRYMAN, J. grounded out to 3b (2-2 BKBK).
3379526	#	6	#	69	#		#		#	WILLOUGHBY flied out to rf (1-1 BF).
3379526	#	6	#	70	#	R: 0 H: 0 E: 0 LOB: 0	#	0-0	#	R: 0 H: 1 E: 0 LOB: 1
3379526	#	7	#	71	#	LARIVEE, A. to rf.	#		#	
3379526	#	7	#	72	#	FREY, A. to p for KONDERS, A..	#		#	
3379526	#	7	#	73	#	JOHNSON, M struck out looking (3-2 BKBKBK).	#		#	
3379526	#	7	#	74	#	EDWARDS, J grounded out to 2b (0-2 KF).	#		#	
3379526	#	7	#	75	#	MAHONEY, S flied out to lf (1-0 B).	#		#	
3379526	#	7	#	76	#		#		#	LIPARI, P. singled to left center (0-0).
3379526	#	7	#	77	#		#		#	ARCURI, L. pinch hit for SHIRLEY, J..
3379526	#	7	#	78	#		#		#	ARCURI, L. reached on a fielder's choice (0-2 KS); LIPARI, P. out at second 3b to 2b.
3379526	#	7	#	79	#		#		#	WHITE, J. grounded out to 2b (0-0); ARCURI, L. advanced to second.
3379526	#	7	#	80	#		#		#	GILLESPIE, B flied out to lf (0-0).
3379526	#	7	#	81	#	R: 0 H: 0 E: 0 LOB: 0	#	0-0	#	R: 0 H: 1 E: 0 LOB: 1
3379526	#	8	#	82	#	ARCURI, L. to rf.	#		#	
3379526	#	8	#	83	#	LARIVEE, A. to lf.	#		#	
3379526	#	8	#	84	#	HARA, B flied out to rf (1-1 KB).	#		#	
3379526	#	8	#	85	#	NORTH, J. to p for FREY, A..	#		#	
3379526	#	8	#	86	#	MANNING, C singled to pitcher (2-0 BB).	#		#	
3379526	#	8	#	87	#	MORMAN, M singled to center field (1-2 KBS); MANNING, C advanced to second.	#		#	
3379526	#	8	#	88	#	KOWALCZYK, K struck out looking (1-2 KSBK).	#		#	
3379526	#	8	#	89	#	BYNUM, A grounded out to 2b (2-2 FBFB).	#		#	
3379526	#	8	#	90	#		#		#	/  for LUNDEEN, D.
3379526	#	8	#	91	#		#		#	KOWALCZYK, K to p.
3379526	#	8	#	92	#		#		#	HIX, K. struck out looking (2-2 KBBFK).
3379526	#	8	#	93	#		#		#	LARIVEE, A. singled down the rf line (1-2 KKB).
3379526	#	8	#	94	#		#		#	SULLIVAN, M. pinch hit for LAVER, K..
3379526	#	8	#	95	#		#		#	SULLIVAN, M. struck out swinging (2-2 KKBBS).
3379526	#	8	#	96	#		#		#	FRYMAN, J. grounded out to p (1-2 KKB).
3379526	#	8	#	97	#	R: 0 H: 2 E: 0 LOB: 2	#	0-0	#	R: 0 H: 1 E: 0 LOB: 1
3300454	#	0	#	0	#	SAMS,E popped up to 2b.	#		#	
3300454	#	0	#	1	#	OLSZEWSKI,Z struck out swinging.	#		#	
3300454	#	0	#	2	#	ROBINSON,J flied out to cf.	#		#	
3300454	#	0	#	3	#		#		#	Hibbert, T. singled.
3300454	#	0	#	4	#		#		#	Gaines, J. grounded into double play ss to 2b to 1b; Hibbert, T. out on the play.
3300454	#	0	#	5	#		#		#	Garcia, A. flied out to lf.
3300454	#	0	#	6	#	R: 0 H: 0 E: 0 LOB: 0	#	0-0	#	R: 0 H: 1 E: 0 LOB: 0
3300454	#	1	#	7	#	NOBLE,M grounded out to 3b.	#		#	
3300454	#	1	#	8	#	MODENA,E singled to shortstop.	#		#	
3300454	#	1	#	9	#	MODENA,E out at second c to 1b to 2b to p, picked off.	#		#	
3300454	#	1	#	10	#	JOHNSON,J struck out swinging.	#		#	
3300454	#	1	#	11	#		#		#	Anderson, J. struck out swinging.
3300454	#	1	#	12	#		#		#	Rios, Edwin grounded out to 2b.
3300454	#	1	#	13	#		#		#	Portelli, B. walked.
3300454	#	1	#	14	#		#		#	Gomez, B. out at first ss to 2b.
3300454	#	1	#	15	#	R: 0 H: 1 E: 0 LOB: 0	#	0-0	#	R: 0 H: 0 E: 0 LOB: 1
3300454	#	2	#	16	#	MUNOZ,B grounded out to ss.	#		#	
3300454	#	2	#	17	#	SANTOS,J lined out to lf.	#		#	
3300454	#	2	#	18	#	McCARTY,S walked.	#		#	
3300454	#	2	#	19	#	SAMS,E singled to center field; McCARTY,S advanced to second.	#		#	
3300454	#	2	#	20	#	OLSZEWSKI,Z grounded out to 3b.	#		#	
3300454	#	2	#	21	#		#		#	McNeill, G. popped up to 1b.
3300454	#	2	#	22	#		#		#	Woodard, R. singled.
3300454	#	2	#	23	#		#		#	Hibbert, T. singled; Woodard, R. advanced to second.
3300454	#	2	#	24	#		#		#	WALTERMIRE,C to p for O'BRIEN,R.
3300454	#	2	#	25	#		#		#	Hibbert, T. advanced to second; Woodard, R. out at third c to 3b, caught stealing.
3300454	#	2	#	26	#		#		#	Gaines, J. flied out to rf.
3300454	#	2	#	27	#	R: 0 H: 1 E: 0 LOB: 2	#	0-0	#	R: 0 H: 2 E: 0 LOB: 1
3300454	#	3	#	28	#	ROBINSON,J singled.	#		#	
3300454	#	3	#	29	#	NOBLE,M singled; ROBINSON,J advanced to second.	#		#	
3300454	#	3	#	30	#	MODENA,E popped up to 1b.	#		#	
3300454	#	3	#	31	#	JOHNSON,J singled down the lf line, RBI; NOBLE,M advanced to second; ROBINSON,J scored.	#	1-0	#	
3300454	#	3	#	32	#	MUNOZ,B reached on a fielder's choice, advanced to second; JOHNSON,J advanced to second on an error by 1b, advanced to third; NOBLE,M scored, unearned.	#	2-0	#	
3300454	#	3	#	33	#	SANTOS,J struck out looking.	#		#	
3300454	#	3	#	34	#	MUNOZ,B advanced to third on a wild pitch; JOHNSON,J scored, unearned.	#	3-0	#	
3300454	#	3	#	35	#	McCARTY,S walked.	#		#	
3300454	#	3	#	36	#	Ellis, Mike to p for Kalaf, Robby.	#		#	
3300454	#	3	#	37	#	SAMS,E singled, RBI; McCARTY,S advanced to second, advanced to third on an error by 2b; MUNOZ,B scored, unearned.	#	4-0	#	
3300454	#	3	#	38	#	SAMS,E stole second.	#		#	
3300454	#	3	#	39	#	OLSZEWSKI,Z grounded out to 2b.	#		#	
3300454	#	3	#	40	#		#		#	Garcia, A. flied out to lf.
3300454	#	3	#	41	#		#		#	Anderson, J. walked.
3300454	#	3	#	42	#		#		#	Rios, Edwin struck out swinging.
3300454	#	3	#	43	#		#		#	Portelli, B. singled; Anderson, J. advanced to second.
3300454	#	3	#	44	#		#	4-1	#	Gomez, B. singled to right field, RBI; Portelli, B. advanced to third; Anderson, J. scored.
3300454	#	3	#	45	#		#		#	McNeill, G. flied out to cf.
3300454	#	3	#	46	#	R: 4 H: 4 E: 2 LOB: 2	#	4-1	#	R: 1 H: 2 E: 0 LOB: 2
3300454	#	4	#	47	#	ROBINSON,J walked.	#		#	
3300454	#	4	#	48	#	NOBLE,M grounded out to 3b.	#		#	
3300454	#	4	#	49	#	MODENA,E walked; ROBINSON,J advanced to second.	#		#	
3300454	#	4	#	50	#	JOHNSON,J lined out to 2b.	#		#	
3300454	#	4	#	51	#	MUNOZ,B singled to left field; MODENA,E advanced to second; ROBINSON,J advanced to third, out at home lf to c.	#		#	
3300454	#	4	#	52	#		#		#	Woodard, R. struck out swinging.
3300454	#	4	#	53	#		#		#	Hibbert, T. grounded out to 3b, bunt.
3300454	#	4	#	54	#		#		#	Gaines, J. walked.
3300454	#	4	#	55	#		#		#	LINDSAY,D to p for WALTERMIRE,C.
3300454	#	4	#	56	#		#		#	Garcia, A. singled to left center; Gaines, J. advanced to second.
3300454	#	4	#	57	#		#		#	Garcia, A. advanced to second on a wild pitch; Gaines, J. advanced to third.
3300454	#	4	#	58	#		#		#	Anderson, J. intentionally walked.
3300454	#	4	#	59	#		#	4-3	#	Rios, Edwin singled to center field, 2 RBI; Anderson, J. advanced to third; Garcia, A. scored; Gaines, J. scored.
3300454	#	4	#	60	#		#		#	THOMASSON,M to p for LINDSAY,D.
3300454	#	4	#	61	#		#	4-5	#	Portelli, B. reached on a throwing error by ss; Rios, Edwin scored, unearned; Anderson, J. scored, unearned.
3300454	#	4	#	62	#		#		#	Gomez, B. walked; Portelli, B. advanced to second.
3300454	#	4	#	63	#		#		#	McNeill, G. grounded out to ss.
3300454	#	4	#	64	#	R: 0 H: 1 E: 0 LOB: 2	#	4-5	#	R: 4 H: 2 E: 1 LOB: 2
3300454	#	5	#	65	#	SANTOS,J struck out swinging.	#		#	
3300454	#	5	#	66	#	McCARTY,S popped up to 2b.	#		#	
3300454	#	5	#	67	#	SAMS,E singled to center field.	#		#	
3300454	#	5	#	68	#	SAMS,E advanced to second on a wild pitch.	#		#	
3300454	#	5	#	69	#	OLSZEWSKI,Z struck out looking.	#		#	
3300454	#	5	#	70	#		#		#	WELCH,J to cf for MODENA,E.
3300454	#	5	#	71	#		#		#	Woodard, R. walked.
3300454	#	5	#	72	#		#		#	BLUM,L to p for THOMASSON,M.
3300454	#	5	#	73	#		#		#	Hibbert, T. walked; Woodard, R. advanced to second on a wild pitch.
3300454	#	5	#	74	#		#		#	Hibbert, T. advanced to second on a wild pitch; Woodard, R. advanced to third.
3300454	#	5	#	75	#		#		#	Gaines, J. walked.
3300454	#	5	#	76	#		#	4-6	#	Garcia, A. flied out to lf, SAC, RBI; Hibbert, T. advanced to third; Woodard, R. scored.
3300454	#	5	#	77	#		#		#	Anderson, J. flied out to cf.
3300454	#	5	#	78	#		#	4-8	#	Rios, Edwin doubled, 2 RBI; Gaines, J. scored; Hibbert, T. scored.
3300454	#	5	#	79	#		#		#	Portelli, B. grounded out to 3b.
3300454	#	5	#	80	#	R: 0 H: 1 E: 0 LOB: 1	#	4-8	#	R: 3 H: 1 E: 0 LOB: 1
3300454	#	6	#	81	#	Davis, M. to p for Ellis, Mike.	#		#	
3300454	#	6	#	82	#	ROBINSON,J grounded out to ss.	#		#	
3300454	#	6	#	83	#	NOBLE,M struck out swinging.	#		#	
3300454	#	6	#	84	#	WELCH,J struck out looking.	#		#	
3300454	#	6	#	85	#		#		#	Gomez, B. fouled out to 3b.
3300454	#	6	#	86	#		#		#	McNeill, G. grounded out to ss.
3300454	#	6	#	87	#		#		#	Woodard, R. singled through the left side.
3300454	#	6	#	88	#		#		#	Woodard, R. advanced to second on a wild pitch.
3300454	#	6	#	89	#		#		#	Hibbert, T. walked.
3300454	#	6	#	90	#		#		#	MARTINEZ,L to p for BLUM,L.
3300454	#	6	#	91	#		#		#	Hibbert, T. advanced to second on a wild pitch; Woodard, R. advanced to third.
3300454	#	6	#	92	#		#		#	Gaines, J. grounded out to ss.
3300454	#	6	#	93	#	R: 0 H: 0 E: 0 LOB: 0	#	4-8	#	R: 0 H: 1 E: 0 LOB: 2
3300454	#	7	#	94	#	JOHNSON,J singled through the right side.	#		#	
3300454	#	7	#	95	#	Cormier, C. to p for Davis, M..	#		#	
3300454	#	7	#	96	#	MUNOZ,B struck out swinging.	#		#	
3300454	#	7	#	97	#	GARCIA,A pinch hit for SANTOS,J.	#		#	
3300454	#	7	#	98	#	GARCIA,A walked; JOHNSON,J advanced to second.	#		#	
3300454	#	7	#	99	#	McCARTY,S flied out to lf.	#		#	
3300454	#	7	#	100	#	SAMS,E struck out swinging.	#		#	
3300454	#	7	#	101	#		#		#	Garcia, A. walked.
3300454	#	7	#	102	#		#		#	Anderson, J. walked; Garcia, A. advanced to second.
3300454	#	7	#	103	#		#		#	Rios, Edwin grounded into double play 2b to ss to 1b; Anderson, J. out on the play; Garcia, A. advanced to third.
3300454	#	7	#	104	#		#		#	Portelli, B. grounded out to 3b.
3300454	#	7	#	105	#	R: 0 H: 1 E: 0 LOB: 2	#	4-8	#	R: 0 H: 0 E: 0 LOB: 1
3300454	#	8	#	106	#	Gomez, M. to p for Cormier, C..	#		#	
3300454	#	8	#	107	#	Sweety, Zach to rf for Gomez, B..	#		#	
3300454	#	8	#	108	#	OLSZEWSKI,Z grounded out to 1b unassisted.	#		#	
3300454	#	8	#	109	#	ROBINSON,J fouled out to c.	#		#	
3300454	#	8	#	110	#	NOBLE,M struck out swinging.	#		#	
3300454	#	8	#	111	#	R: 0 H: 0 E: 0 LOB: 0	#	4-8	#	
3161394	#	0	#	0	#	R. Cossey struck out swinging.	#		#	
3161394	#	0	#	1	#	C. Den Beste popped up to ss.	#		#	
3161394	#	0	#	2	#	G. Salcido singled.	#		#	
3161394	#	0	#	3	#	D. Harris walked; G. Salcido advanced to second.	#		#	
3161394	#	0	#	4	#	G. Dougherty singled, RBI; D. Harris advanced to second; G. Salcido scored.	#	1-0	#	
3161394	#	0	#	5	#	C. Krushall lined out to ss.	#		#	
3161394	#	0	#	6	#		#		#	Minter tripled.
3161394	#	0	#	7	#		#		#	Drexler fouled out to c.
3161394	#	0	#	8	#		#	1-1	#	Bueno grounded out to ss, RBI; Minter scored.
3161394	#	0	#	9	#		#		#	Kiser singled.
3161394	#	0	#	10	#		#		#	Diaz grounded out to 2b.
3161394	#	0	#	11	#	R: 1 H: 2 E: 0 LOB: 2	#	1-1	#	R: 1 H: 2 E: 0 LOB: 1
3161394	#	1	#	12	#	W. Wells grounded out to ss.	#		#	
3161394	#	1	#	13	#	C. Hines popped up to 2b.	#		#	
3161394	#	1	#	14	#	J. Jefferson walked.	#		#	
3161394	#	1	#	15	#	J. Jefferson out at first ss to 1b, picked off.	#		#	
