year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	is_final	innings	game_id	game_url
2016	12360	763	Wesley	02/19/2016	@ Hampden-Sydney		Hampden-Sydney		false		false	-								
2016	12360	763	Wesley	02/20/2016	@ Hampden-Sydney		Hampden-Sydney		false		false	-								
2016	12360	763	Wesley	02/21/2016	@ Hampden-Sydney		Hampden-Sydney		false		false	-								
2016	12360	763	Wesley	02/27/2016	Lebanon Valley		Lebanon Valley		false		true	-								
2016	12360	763	Wesley	02/27/2016	Lebanon Valley		Lebanon Valley		false		true	-								
2016	12360	763	Wesley	02/28/2016	CCNY		CCNY		false		true	-								
2016	12360	763	Wesley	02/28/2016	CCNY		CCNY		false		true	-								
2016	12360	763	Wesley	03/05/2016	Valley Forge		Valley Forge		false		true	-								
2016	12360	763	Wesley	03/05/2016	Valley Forge		Valley Forge		false		true	-								
2016	12360	763	Wesley	03/06/2016	Oswego St.		Oswego St.		false		true	-								
2016	12360	763	Wesley	03/06/2016	Oswego St.		Oswego St.		false		true	-								
2016	12360	763	Wesley	03/09/2016	@ St. Mary's (MD)		St. Mary's (MD)		false		false	-								
2016	12360	763	Wesley	03/12/2016	@ York (PA)		York (PA)		false		false	-								
2016	12360	763	Wesley	03/12/2016	@ York (PA)		York (PA)		false		false	-								
2016	12360	763	Wesley	03/15/2016	Misericordia		Misericordia		false		true	-								
2016	12360	763	Wesley	03/16/2016	@ Salisbury		Salisbury		false		false	-								
2016	12360	763	Wesley	03/19/2016	Mary Washington		Mary Washington		false		true	-								
2016	12360	763	Wesley	03/19/2016	Mary Washington		Mary Washington		false		true	-								
2016	12360	763	Wesley	03/22/2016	@ Washington Col.		Washington Col.		false		false	-								
2016	12360	763	Wesley	03/23/2016	Penn St. Harrisburg		Penn St. Harrisburg		false		true	-								
2016	12360	763	Wesley	03/24/2016	Washington Col.		Washington Col.		false		true	-								
2016	12360	763	Wesley	03/26/2016	@ Frostburg St.		Frostburg St.		false		false	-								
2016	12360	763	Wesley	03/26/2016	@ Frostburg St.		Frostburg St.		false		false	-								
2016	12360	763	Wesley	03/28/2016	Bridgewater (VA)		Bridgewater (VA)		false		true	-								
2016	12360	763	Wesley	03/30/2016	Salisbury		Salisbury		false		true	-								
2016	12360	763	Wesley	04/02/2016	Southern Va.		Southern Va.		false		true	-								
2016	12360	763	Wesley	04/02/2016	Southern Va.		Southern Va.		false		true	-								
2016	12360	763	Wesley	04/06/2016	@ Penn St. Harrisburg		Penn St. Harrisburg		false		false	-								
2016	12360	763	Wesley	04/09/2016	Marymount (VA)		Marymount (VA)		false		true	-								
2016	12360	763	Wesley	04/09/2016	Marymount (VA)		Marymount (VA)		false		true	-								
2016	12360	763	Wesley	04/11/2016	@ Eastern		Eastern		false		false	-								
2016	12360	763	Wesley	04/13/2016	St. Mary's (MD)		St. Mary's (MD)		false		true	-								
2016	12360	763	Wesley	04/14/2016	@ Susquehanna		Susquehanna		false		false	-								
2016	12360	763	Wesley	04/16/2016	@ Chris. Newport		Chris. Newport		false		false	-								
2016	12360	763	Wesley	04/16/2016	@ Chris. Newport		Chris. Newport		false		false	-								
2016	12360	763	Wesley	04/25/2016	@ Widener		Widener		false		false	-								
2016	12360	763	Wesley	04/26/2016	Neumann		Neumann		false		true	-								
2016	12360	763	Wesley	04/28/2016	@ Susquehanna		Susquehanna		false		false	-								
2016	12360	122	CWRU	02/20/2016	@ Shenandoah		Shenandoah		false		false	-								
2016	12360	122	CWRU	02/20/2016	@ Shenandoah		Shenandoah		false		false	-								
2016	12360	122	CWRU	02/21/2016	@ Shenandoah		Shenandoah		false		false	-								
2016	12360	122	CWRU	02/27/2016	Manchester@Chillicothe, OH		ManchesterChillicothe, OH		false		false	-								
2016	12360	122	CWRU	02/27/2016	Heidelberg@Chillicothe, OH		HeidelbergChillicothe, OH		false		false	-								
2016	12360	122	CWRU	02/28/2016	Manchester@Chillicothe, OH		ManchesterChillicothe, OH		false		false	-								
2016	12360	122	CWRU	02/28/2016	Heidelberg@Chillicothe, OH		HeidelbergChillicothe, OH		false		false	-								
2016	12360	122	CWRU	03/06/2016	Brandeis@Sanford, FL		BrandeisSanford, FL		false		false	-								
2016	12360	122	CWRU	03/07/2016	Emory@Sanford, FL		EmorySanford, FL		false		false	-								
2016	12360	122	CWRU	03/08/2016	Rochester (NY)@Sanford, FL		Rochester (NY)Sanford, FL		false		false	-								
2016	12360	122	CWRU	03/09/2016	NYU@Sanford, FL		NYUSanford, FL		false		false	-								
2016	12360	122	CWRU	03/10/2016	Washington-St. Louis@Sanford, FL		Washington-St. LouisSanford, FL		false		false	-								
2016	12360	122	CWRU	03/11/2016	Brandeis@Sanford, FL		BrandeisSanford, FL		false		false	-								
2016	12360	122	CWRU	03/12/2016	Emory@Sanford, FL		EmorySanford, FL		false		false	-								
2016	12360	122	CWRU	03/13/2016	Rochester (NY)@Sanford, FL		Rochester (NY)Sanford, FL		false		false	-								
2016	12360	122	CWRU	03/19/2016	La Roche@Marietta, OH		La RocheMarietta, OH		false		false	-								
2016	12360	122	CWRU	03/19/2016	Thomas More@Marietta, OH		Thomas MoreMarietta, OH		false		false	-								
2016	12360	122	CWRU	03/20/2016	@ Marietta		Marietta		false		false	-								
2016	12360	122	CWRU	03/25/2016	Pitt.-Greensburg		Pitt.-Greensburg		false		true	-								
2016	12360	122	CWRU	03/26/2016	@ Pitt.-Greensburg		Pitt.-Greensburg		false		false	-								
2016	12360	122	CWRU	03/26/2016	@ Pitt.-Greensburg		Pitt.-Greensburg		false		false	-								
2016	12360	122	CWRU	04/02/2016	Denison		Denison		false		true	-								
2016	12360	122	CWRU	04/02/2016	Denison		Denison		false		true	-								
2016	12360	122	CWRU	04/04/2016	@ John Carroll		John Carroll		false		false	-								
2016	12360	122	CWRU	04/05/2016	@ Otterbein		Otterbein		false		false	-								
2016	12360	122	CWRU	04/06/2016	Otterbein		Otterbein		false		true	-								
2016	12360	122	CWRU	04/09/2016	Ohio Wesleyan		Ohio Wesleyan		false		true	-								
2016	12360	122	CWRU	04/09/2016	Allegheny		Allegheny		false		true	-								
2016	12360	122	CWRU	04/10/2016	Allegheny		Allegheny		false		true	-								
2016	12360	122	CWRU	04/10/2016	Allegheny		Allegheny		false		true	-								
2016	12360	122	CWRU	04/14/2016	@ Wash. & Jeff.		Wash. & Jeff.		false		false	-								
2016	12360	122	CWRU	04/14/2016	@ Wash. & Jeff.		Wash. & Jeff.		false		false	-								
2016	12360	122	CWRU	04/16/2016	@ Wooster		Wooster		false		false	-								
2016	12360	122	CWRU	04/16/2016	@ Wooster		Wooster		false		false	-								
2016	12360	122	CWRU	04/17/2016	Wooster		Wooster		false		true	-								
2016	12360	122	CWRU	04/17/2016	John Carroll		John Carroll		false		true	-								
2016	12360	122	CWRU	04/20/2016	Oberlin		Oberlin		false		true	-								
2016	12360	122	CWRU	04/20/2016	Oberlin		Oberlin		false		true	-								
2016	12360	122	CWRU	04/21/2016	John Carroll		John Carroll		false		true	-								
2016	12360	122	CWRU	04/24/2016	Marietta		Marietta		false		true	-								
2016	12360	122	CWRU	04/24/2016	Marietta		Marietta		false		true	-								
2016	12360	122	CWRU	04/26/2016	Baldwin Wallace		Baldwin Wallace		false		true	-								
2016	12360	30047	Keystone	02/24/2016	@ Stevens		Stevens		false		false	-								
2016	12360	30047	Keystone	02/27/2016	@ Johns Hopkins		Johns Hopkins		false		false	-								
2016	12360	30047	Keystone	02/28/2016	SUNY New Paltz@Baltimore, MD		SUNY New PaltzBaltimore, MD		false		false	-								
2016	12360	30047	Keystone	03/04/2016	@ Stevenson		Stevenson		false		false	-								
2016	12360	30047	Keystone	03/05/2016	Frostburg St.@Owings Mills, MD		Frostburg St.Owings Mills, MD		false		false	-								
2016	12360	30047	Keystone	03/05/2016	Scranton@Owings Mills, MD		ScrantonOwings Mills, MD		false		false	-								
2016	12360	30047	Keystone	03/16/2016	Salem St.@Port Charlotte, FL		Salem St.Port Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/16/2016	Heidelberg@Port Charlotte, FL		HeidelbergPort Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/16/2016	Salem St.@Port Charlotte, FL		Salem St.Port Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/17/2016	Nichols@Port Charlotte, FL		NicholsPort Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/18/2016	Nichols@Port Charlotte, FL		NicholsPort Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/21/2016	North Central (IL)@Port Charlotte, FL		North Central (IL)Port Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/22/2016	Mt. St. Mary (NY)@Fort Myers, FL		Mt. St. Mary (NY)Fort Myers, FL		false		false	-								
2016	12360	30047	Keystone	03/22/2016	Mt. St. Mary (NY)@Fort Myers, FL		Mt. St. Mary (NY)Fort Myers, FL		false		false	-								
2016	12360	30047	Keystone	03/23/2016	Wooster@Port Charlotte, FL		WoosterPort Charlotte, FL		false		false	-								
2016	12360	30047	Keystone	03/26/2016	Kean		Kean		false		true	-								
2016	12360	30047	Keystone	03/30/2016	@ Wilkes		Wilkes		false		false	-								
2016	12360	30047	Keystone	04/01/2016	@ Gwynedd Mercy		Gwynedd Mercy		false		false	-								
2016	12360	30047	Keystone	04/02/2016	Gwynedd Mercy		Gwynedd Mercy		false		true	-								
2016	12360	30047	Keystone	04/02/2016	Gwynedd Mercy		Gwynedd Mercy		false		true	-								
2016	12360	30047	Keystone	04/05/2016	Susquehanna		Susquehanna		false		true	-								
2016	12360	30047	Keystone	04/07/2016	@ Moravian		Moravian		false		false	-								
2016	12360	30047	Keystone	04/09/2016	@ Cairn		Cairn		false		false	-								
2016	12360	30047	Keystone	04/09/2016	@ Cairn		Cairn		false		false	-								
2016	12360	30047	Keystone	04/10/2016	Cairn		Cairn		false		true	-								
2016	12360	30047	Keystone	04/13/2016	Drew		Drew		false		true	-								
2016	12360	30047	Keystone	04/15/2016	Marywood		Marywood		false		true	-								
2016	12360	30047	Keystone	04/16/2016	@ Marywood		Marywood		false		false	-								
2016	12360	30047	Keystone	04/16/2016	@ Marywood		Marywood		false		false	-								
2016	12360	30047	Keystone	04/19/2016	Rutgers-Camden		Rutgers-Camden		false		true	-								
2016	12360	30047	Keystone	04/20/2016	Widener		Widener		false		true	-								
2016	12360	30047	Keystone	04/22/2016	Immaculata		Immaculata		false		true	-								
2016	12360	30047	Keystone	04/23/2016	@ Immaculata		Immaculata		false		false	-								
2016	12360	30047	Keystone	04/23/2016	@ Immaculata		Immaculata		false		false	-								
2016	12360	30047	Keystone	04/26/2016	@ Misericordia		Misericordia		false		false	-								
2016	12360	30047	Keystone	04/29/2016	@ Centenary (NJ)		Centenary (NJ)		false		false	-								
2016	12360	30047	Keystone	04/30/2016	Centenary (NJ)		Centenary (NJ)		false		true	-								
2016	12360	30047	Keystone	04/30/2016	Centenary (NJ)		Centenary (NJ)		false		true	-								
2016	12360	30047	Keystone	05/06/2016	@ Neumann		Neumann		false		false	-								
2016	12360	30047	Keystone	05/07/2016	Neumann		Neumann		false		true	-								
2016	12360	30047	Keystone	05/07/2016	Neumann		Neumann		false		true	-								
2016	12360	2713	Oglethorpe	02/16/2016	Covenant		Covenant		false		true	-								
2016	12360	2713	Oglethorpe	02/19/2016	Curry		Curry		false		true	-								
2016	12360	2713	Oglethorpe	02/20/2016	Curry		Curry		false		true	-								
2016	12360	2713	Oglethorpe	02/20/2016	Curry		Curry		false		true	-								
2016	12360	2713	Oglethorpe	02/23/2016	@ Huntingdon		Huntingdon		false		false	-								
2016	12360	2713	Oglethorpe	02/24/2016	@ Emory		Emory		false		false	-								
2016	12360	2713	Oglethorpe	02/27/2016	Birmingham-So.		Birmingham-So.		false		true	-								
2016	12360	2713	Oglethorpe	02/27/2016	Birmingham-So.		Birmingham-So.		false		true	-								
2016	12360	2713	Oglethorpe	02/28/2016	Birmingham-So.		Birmingham-So.		false		true	-								
2016	12360	2713	Oglethorpe	03/01/2016	LaGrange		LaGrange		false		true	-								
2016	12360	2713	Oglethorpe	03/05/2016	Millsaps		Millsaps		false		true	-								
2016	12360	2713	Oglethorpe	03/05/2016	Millsaps		Millsaps		false		true	-								
2016	12360	2713	Oglethorpe	03/06/2016	Millsaps		Millsaps		false		true	-								
2016	12360	2713	Oglethorpe	03/08/2016	Coe@Winter Haven, FL		CoeWinter Haven, FL		false		false	-								
2016	12360	2713	Oglethorpe	03/10/2016	Rhode Island Col.@Winter Haven, FL		Rhode Island Col.Winter Haven, FL		false		false	-								
2016	12360	2713	Oglethorpe	03/10/2016	Rhode Island Col.@Winter Haven, FL		Rhode Island Col.Winter Haven, FL		false		false	-								
2016	12360	2713	Oglethorpe	03/11/2016	Thomas More@Winter Haven, FL		Thomas MoreWinter Haven, FL		false		false	-								
2016	12360	2713	Oglethorpe	03/12/2016	Central (IA)@Winter Haven, FL		Central (IA)Winter Haven, FL		false		false	-								
2016	12360	2713	Oglethorpe	03/15/2016	Piedmont		Piedmont		false		true	-								
