year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	is_final	innings	game_id	game_url
2016	12360	985	Bluefield St.	03/02/2016	@ Carson-Newman		Carson-Newman		false		false	-								
2016	12360	985	Bluefield St.	03/05/2016	@ UVa-Wise		UVa-Wise		false		false	-								
2016	12360	985	Bluefield St.	03/05/2016	@ UVa-Wise		UVa-Wise		false		false	-								
2016	12360	985	Bluefield St.	03/06/2016	@ UVa-Wise		UVa-Wise		false		false	-								
2016	12360	985	Bluefield St.	03/10/2016	Coker		Coker		false		true	-								
2016	12360	985	Bluefield St.	03/12/2016	@ Virginia St.		Virginia St.		false		false	-								
2016	12360	985	Bluefield St.	03/12/2016	@ Virginia St.		Virginia St.		false		false	-								
2016	12360	985	Bluefield St.	03/13/2016	@ Virginia St.		Virginia St.		false		false	-								
2016	12360	985	Bluefield St.	03/13/2016	@ Virginia St.		Virginia St.		false		false	-								
2016	12360	985	Bluefield St.	03/19/2016	@ Saint Augustine's		Saint Augustine's		false		false	-								
2016	12360	985	Bluefield St.	03/19/2016	@ Saint Augustine's		Saint Augustine's		false		false	-								
2016	12360	985	Bluefield St.	03/20/2016	@ Saint Augustine's		Saint Augustine's		false		false	-								
2016	12360	985	Bluefield St.	03/20/2016	@ Saint Augustine's		Saint Augustine's		false		false	-								
2016	12360	985	Bluefield St.	03/22/2016	Concord		Concord		false		true	-								
2016	12360	985	Bluefield St.	03/26/2016	Saint Augustine's		Saint Augustine's		false		true	-								
2016	12360	985	Bluefield St.	03/26/2016	Saint Augustine's		Saint Augustine's		false		true	-								
2016	12360	985	Bluefield St.	04/02/2016	@ Lincoln (PA)		Lincoln (PA)		false		false	-								
2016	12360	985	Bluefield St.	04/02/2016	@ Lincoln (PA)		Lincoln (PA)		false		false	-								
2016	12360	985	Bluefield St.	04/05/2016	Ohio Valley		Ohio Valley		false		true	-								
2016	12360	985	Bluefield St.	04/09/2016	Winston-Salem		Winston-Salem		false		true	-								
2016	12360	985	Bluefield St.	04/09/2016	Winston-Salem		Winston-Salem		false		true	-								
2016	12360	985	Bluefield St.	04/10/2016	Winston-Salem		Winston-Salem		false		true	-								
2016	12360	985	Bluefield St.	04/10/2016	Winston-Salem		Winston-Salem		false		true	-								
2016	12360	985	Bluefield St.	04/12/2016	@ Charleston (WV)		Charleston (WV)		false		false	-								
2016	12360	985	Bluefield St.	04/16/2016	@ Chowan		Chowan		false		false	-								
2016	12360	985	Bluefield St.	04/16/2016	@ Chowan		Chowan		false		false	-								
2016	12360	985	Bluefield St.	04/17/2016	@ Chowan		Chowan		false		false	-								
2016	12360	985	Bluefield St.	04/17/2016	@ Chowan		Chowan		false		false	-								
2016	12360	985	Bluefield St.	04/19/2016	@ Concord		Concord		false		false	-								
2016	12360	985	Bluefield St.	04/23/2016	@ Mars Hill		Mars Hill		false		false	-								
2016	12360	985	Bluefield St.	04/23/2016	@ Mars Hill		Mars Hill		false		false	-								
2016	12360	985	Bluefield St.	04/24/2016	Mars Hill		Mars Hill		false		true	-								
2016	12360	985	Bluefield St.	04/26/2016	@ Alderson Broaddus		Alderson Broaddus		false		false	-								
2016	12360	985	Bluefield St.	04/29/2016	@ Salem Int'l		Salem Int'l		false		false	-								
2016	12360	985	Bluefield St.	04/30/2016	Salem Int'l		Salem Int'l		false		true	-								
2016	12360	985	Bluefield St.	04/30/2016	Salem Int'l		Salem Int'l		false		true	-								
2016	12360	985	Bluefield St.	05/06/2016	Alderson Broaddus		Alderson Broaddus		false		true	-								
2016	12360	985	Bluefield St.	05/06/2016	Alderson Broaddus		Alderson Broaddus		false		true	-								
2016	12360	2814	Washburn	02/05/2016	East Central@Grand Prairie, TX		East CentralGrand Prairie, TX		false		false	-								
2016	12360	2814	Washburn	02/05/2016	Southern Ark.@Grand Prairie, TX		Southern Ark.Grand Prairie, TX		false		false	-								
2016	12360	2814	Washburn	02/06/2016	Cameron@Grand Prairie, TX		CameronGrand Prairie, TX		false		false	-								
2016	12360	2814	Washburn	02/06/2016	Southern Ark.@Grand Prairie, TX		Southern Ark.Grand Prairie, TX		false		false	-								
2016	12360	2814	Washburn	02/13/2016	Okla. Christian@Magnolia, AR		Okla. ChristianMagnolia, AR		false		false	-								
2016	12360	2814	Washburn	02/14/2016	Central Okla.@Magnolia, AR		Central Okla.Magnolia, AR		false		false	-								
2016	12360	2814	Washburn	02/14/2016	@ Southern Ark.		Southern Ark.		false		false	-								
2016	12360	2814	Washburn	02/23/2016	Newman		Newman		false		true	-								
2016	12360	2814	Washburn	02/26/2016	@ Mo. Western St.		Mo. Western St.		false		false	-								
2016	12360	2814	Washburn	02/27/2016	@ Mo. Western St.		Mo. Western St.		false		false	-								
2016	12360	2814	Washburn	02/28/2016	@ Mo. Western St.		Mo. Western St.		false		false	-								
2016	12360	2814	Washburn	03/04/2016	@ Northeastern St.		Northeastern St.		false		false	-								
2016	12360	2814	Washburn	03/05/2016	@ Northeastern St.		Northeastern St.		false		false	-								
2016	12360	2814	Washburn	03/06/2016	@ Northeastern St.		Northeastern St.		false		false	-								
2016	12360	2814	Washburn	03/09/2016	William Jewell		William Jewell		false		true	-								
2016	12360	2814	Washburn	03/11/2016	Northwest Mo. St.		Northwest Mo. St.		false		true	-								
2016	12360	2814	Washburn	03/12/2016	Northwest Mo. St.		Northwest Mo. St.		false		true	-								
2016	12360	2814	Washburn	03/13/2016	Northwest Mo. St.		Northwest Mo. St.		false		true	-								
2016	12360	2814	Washburn	03/16/2016	@ William Jewell		William Jewell		false		false	-								
2016	12360	2814	Washburn	03/18/2016	@ Pittsburg St.		Pittsburg St.		false		false	-								
2016	12360	2814	Washburn	03/19/2016	@ Pittsburg St.		Pittsburg St.		false		false	-								
2016	12360	2814	Washburn	03/20/2016	@ Pittsburg St.		Pittsburg St.		false		false	-								
2016	12360	2814	Washburn	03/22/2016	Fort Hays St.		Fort Hays St.		false		true	-								
2016	12360	2814	Washburn	03/24/2016	Mo. Southern St.		Mo. Southern St.		false		true	-								
2016	12360	2814	Washburn	03/25/2016	Mo. Southern St.		Mo. Southern St.		false		true	-								
2016	12360	2814	Washburn	03/26/2016	Mo. Southern St.		Mo. Southern St.		false		true	-								
2016	12360	2814	Washburn	03/30/2016	@ Fort Hays St.		Fort Hays St.		false		false	-								
2016	12360	2814	Washburn	04/01/2016	@ Neb.-Kearney		Neb.-Kearney		false		false	-								
2016	12360	2814	Washburn	04/02/2016	@ Neb.-Kearney		Neb.-Kearney		false		false	-								
2016	12360	2814	Washburn	04/03/2016	@ Neb.-Kearney		Neb.-Kearney		false		false	-								
2016	12360	2814	Washburn	04/05/2016	Fort Hays St.		Fort Hays St.		false		true	-								
2016	12360	2814	Washburn	04/07/2016	@ Southwest Baptist		Southwest Baptist		false		false	-								
2016	12360	2814	Washburn	04/08/2016	@ Southwest Baptist		Southwest Baptist		false		false	-								
2016	12360	2814	Washburn	04/09/2016	@ Southwest Baptist		Southwest Baptist		false		false	-								
2016	12360	2814	Washburn	04/13/2016	@ Emporia St.		Emporia St.		false		false	-								
2016	12360	2814	Washburn	04/15/2016	Lindenwood (MO)		Lindenwood (MO)		false		true	-								
2016	12360	2814	Washburn	04/16/2016	Lindenwood (MO)		Lindenwood (MO)		false		true	-								
2016	12360	2814	Washburn	04/17/2016	Lindenwood (MO)		Lindenwood (MO)		false		true	-								
2016	12360	2814	Washburn	04/19/2016	Emporia St.		Emporia St.		false		true	-								
2016	12360	2814	Washburn	04/22/2016	@ Lincoln (MO)		Lincoln (MO)		false		false	-								
2016	12360	2814	Washburn	04/23/2016	@ Lincoln (MO)		Lincoln (MO)		false		false	-								
2016	12360	2814	Washburn	04/24/2016	@ Lincoln (MO)		Lincoln (MO)		false		false	-								
2016	12360	2814	Washburn	04/27/2016	@ Emporia St.		Emporia St.		false		false	-								
2016	12360	2814	Washburn	04/29/2016	Central Okla.		Central Okla.		false		true	-								
2016	12360	2814	Washburn	04/30/2016	Central Okla.		Central Okla.		false		true	-								
2016	12360	2814	Washburn	05/01/2016	Central Okla.		Central Okla.		false		true	-								
2016	12360	2814	Washburn	05/03/2016	@ Newman		Newman		false		false	-								
2016	12360	2814	Washburn	05/06/2016	Central Mo.		Central Mo.		false		true	-								
2016	12360	2814	Washburn	05/07/2016	Central Mo.		Central Mo.		false		true	-								
2016	12360	2814	Washburn	05/08/2016	Central Mo.		Central Mo.		false		true	-								
2016	12360	1278	Oakland City	02/19/2016	Grace (IN)@Nashville, TN		Grace (IN)Nashville, TN		false		false	-								
2016	12360	1278	Oakland City	02/19/2016	Grace (IN)@Nashville, TN		Grace (IN)Nashville, TN		false		false	-								
2016	12360	1278	Oakland City	02/20/2016	Grace (IN)@Nashville, TN		Grace (IN)Nashville, TN		false		false	-								
2016	12360	1278	Oakland City	02/20/2016	Grace (IN)@Nashville, TN		Grace (IN)Nashville, TN		false		false	-								
2016	12360	1278	Oakland City	02/26/2016	UIndy		UIndy		false		true	-								
2016	12360	1278	Oakland City	02/27/2016	UIndy		UIndy		false		true	-								
2016	12360	1278	Oakland City	02/28/2016	UIndy		UIndy		false		true	-								
2016	12360	1278	Oakland City	03/02/2016	Ind.-Southeast		Ind.-Southeast		false		true	-								
2016	12360	1278	Oakland City	03/05/2016	Ind.-South Bend		Ind.-South Bend		false		true	-								
2016	12360	1278	Oakland City	03/05/2016	Ind.-South Bend		Ind.-South Bend		false		true	-								
2016	12360	1278	Oakland City	03/06/2016	Ind.-South Bend		Ind.-South Bend		false		true	-								
2016	12360	1278	Oakland City	03/09/2016	@ St. Catharine		St. Catharine		false		false	-								
2016	12360	1278	Oakland City	03/09/2016	@ St. Catharine		St. Catharine		false		false	-								
2016	12360	1278	Oakland City	03/12/2016	Goshen		Goshen		false		true	-								
2016	12360	1278	Oakland City	03/12/2016	Goshen		Goshen		false		true	-								
2016	12360	1278	Oakland City	03/13/2016	Goshen		Goshen		false		true	-								
2016	12360	1278	Oakland City	03/15/2016	@ Lindenwood (IL)		Lindenwood (IL)		false		false	-								
2016	12360	1278	Oakland City	03/15/2016	@ Lindenwood (IL)		Lindenwood (IL)		false		false	-								
2016	12360	1278	Oakland City	03/21/2016	@ Johnson (TN)		Johnson (TN)		false		false	-								
2016	12360	1278	Oakland City	03/22/2016	@ Covenant		Covenant		false		false	-								
2016	12360	1278	Oakland City	03/23/2016	@ Hiwassee		Hiwassee		false		false	-								
2016	12360	1278	Oakland City	03/23/2016	@ Hiwassee		Hiwassee		false		false	-								
2016	12360	1278	Oakland City	03/25/2016	@ Brescia		Brescia		false		false	-								
2016	12360	1278	Oakland City	03/26/2016	Brescia		Brescia		false		true	-								
2016	12360	1278	Oakland City	03/26/2016	Brescia		Brescia		false		true	-								
2016	12360	1278	Oakland City	03/29/2016	St. Catharine		St. Catharine		false		true	-								
2016	12360	1278	Oakland City	03/29/2016	St. Catharine		St. Catharine		false		true	-								
2016	12360	1278	Oakland City	04/01/2016	@ Cedarville		Cedarville		false		false	-								
2016	12360	1278	Oakland City	04/02/2016	@ Cedarville		Cedarville		false		false	-								
2016	12360	1278	Oakland City	04/02/2016	@ Cedarville		Cedarville		false		false	-								
2016	12360	1278	Oakland City	04/05/2016	@ St. Joseph's (IN)		St. Joseph's (IN)		false		false	-								
2016	12360	1278	Oakland City	04/05/2016	@ St. Joseph's (IN)		St. Joseph's (IN)		false		false	-								
2016	12360	1278	Oakland City	04/09/2016	@ Berea		Berea		false		false	-								
2016	12360	1278	Oakland City	04/09/2016	@ Berea		Berea		false		false	-								
2016	12360	1278	Oakland City	04/10/2016	@ Berea		Berea		false		false	-								
2016	12360	1278	Oakland City	04/10/2016	@ Berea		Berea		false		false	-								
2016	12360	1278	Oakland City	04/13/2016	Lindenwood (IL)		Lindenwood (IL)		false		true	-								
2016	12360	1278	Oakland City	04/13/2016	Lindenwood (IL)		Lindenwood (IL)		false		true	-								
2016	12360	1278	Oakland City	04/15/2016	Ky. Wesleyan		Ky. Wesleyan		false		true	-								
2016	12360	1278	Oakland City	04/15/2016	Ky. Wesleyan		Ky. Wesleyan		false		true	-								
2016	12360	1278	Oakland City	04/16/2016	Ky. Wesleyan		Ky. Wesleyan		false		true	-								
2016	12360	1278	Oakland City	04/16/2016	Ky. Wesleyan		Ky. Wesleyan		false		true	-								
2016	12360	1278	Oakland City	04/20/2016	@ Southern Ind.		Southern Ind.		false		false	-								
2016	12360	1278	Oakland City	04/23/2016	Morthland		Morthland		false		true	-								
2016	12360	1278	Oakland City	04/23/2016	Morthland		Morthland		false		true	-								
2016	12360	1278	Oakland City	04/24/2016	Morthland		Morthland		false		true	-								
2016	12360	1278	Oakland City	04/27/2016	@ Ind.-Southeast		Ind.-Southeast		false		false	-								
2016	12360	1278	Oakland City	04/30/2016	UC Clermont		UC Clermont		false		true	-								
2016	12360	1278	Oakland City	04/30/2016	UC Clermont		UC Clermont		false		true	-								
2016	12360	1278	Oakland City	05/01/2016	UC Clermont		UC Clermont		false		true	-								
2016	12360	1023	Coker	01/30/2016	@ Paine		Paine		false		false	-								
2016	12360	1023	Coker	02/02/2016	@ St. Andrews		St. Andrews		false		false	-								
2016	12360	1023	Coker	02/06/2016	Chowan		Chowan		false		true	-								
2016	12360	1023	Coker	02/06/2016	Chowan		Chowan		false		true	-								
2016	12360	1023	Coker	02/07/2016	Chowan		Chowan		false		true	-								
2016	12360	1023	Coker	02/09/2016	Paine		Paine		false		true	-								
2016	12360	1023	Coker	02/10/2016	Saint Augustine's		Saint Augustine's		false		true	-								
2016	12360	1023	Coker	02/13/2016	Saint Rose		Saint Rose		false		true	-								
2016	12360	1023	Coker	02/13/2016	Saint Rose		Saint Rose		false		true	-								
2016	12360	1023	Coker	02/14/2016	Saint Rose		Saint Rose		false		true	-								
2016	12360	1023	Coker	02/19/2016	@ Erskine		Erskine		false		false	-								
2016	12360	1023	Coker	02/20/2016	@ Erskine		Erskine		false		false	-								
2016	12360	1023	Coker	02/20/2016	@ Erskine		Erskine		false		false	-								
2016	12360	1023	Coker	02/23/2016	Bluefield St.		Bluefield St.		false		true	-								
2016	12360	1023	Coker	02/26/2016	@ Brevard		Brevard		false		false	-								
2016	12360	1023	Coker	02/27/2016	@ Brevard		Brevard		false		false	-								
2016	12360	1023	Coker	02/27/2016	@ Brevard		Brevard		false		false	-								
2016	12360	1023	Coker	03/04/2016	@ Anderson (SC)		Anderson (SC)		false		false	-								
2016	12360	1023	Coker	03/05/2016	@ Anderson (SC)		Anderson (SC)		false		false	-								
2016	12360	1023	Coker	03/05/2016	@ Anderson (SC)		Anderson (SC)		false		false	-								
2016	12360	1023	Coker	03/09/2016	@ UNC Pembroke		UNC Pembroke		false		false	-								
2016	12360	1023	Coker	03/10/2016	@ Bluefield St.		Bluefield St.		false		false	-								
2016	12360	1023	Coker	03/12/2016	Seton Hill		Seton Hill		false		true	-								
2016	12360	1023	Coker	03/12/2016	Seton Hill		Seton Hill		false		true	-								
2016	12360	1023	Coker	03/13/2016	Seton Hill		Seton Hill		false		true	-								
2016	12360	1023	Coker	03/18/2016	Tusculum		Tusculum		false		true	-								
2016	12360	1023	Coker	03/19/2016	Tusculum		Tusculum		false		true	-								
2016	12360	1023	Coker	03/19/2016	Tusculum		Tusculum		false		true	-								
2016	12360	1023	Coker	03/25/2016	@ Carson-Newman		Carson-Newman		false		false	-								
2016	12360	1023	Coker	03/26/2016	@ Carson-Newman		Carson-Newman		false		false	-								
2016	12360	1023	Coker	03/26/2016	@ Carson-Newman		Carson-Newman		false		false	-								
2016	12360	1023	Coker	03/30/2016	@ Claflin		Claflin		false		false	-								
2016	12360	1023	Coker	04/01/2016	@ Lenoir-Rhyne		Lenoir-Rhyne		false		false	-								
2016	12360	1023	Coker	04/02/2016	@ Lenoir-Rhyne		Lenoir-Rhyne		false		false	-								
2016	12360	1023	Coker	04/02/2016	@ Lenoir-Rhyne		Lenoir-Rhyne		false		false	-								
2016	12360	1023	Coker	04/06/2016	Claflin		Claflin		false		true	-								
2016	12360	1023	Coker	04/08/2016	Mars Hill		Mars Hill		false		true	-								
2016	12360	1023	Coker	04/09/2016	Mars Hill		Mars Hill		false		true	-								
2016	12360	1023	Coker	04/09/2016	Mars Hill		Mars Hill		false		true	-								
2016	12360	1023	Coker	04/12/2016	@ St. Andrews		St. Andrews		false		false	-								
2016	12360	1023	Coker	04/15/2016	Lincoln Memorial		Lincoln Memorial		false		true	-								
2016	12360	1023	Coker	04/16/2016	Lincoln Memorial		Lincoln Memorial		false		true	-								
2016	12360	1023	Coker	04/16/2016	Lincoln Memorial		Lincoln Memorial		false		true	-								
2016	12360	1023	Coker	04/19/2016	UNC Pembroke		UNC Pembroke		false		true	-								
2016	12360	1023	Coker	04/22/2016	Newberry		Newberry		false		true	-								
2016	12360	1023	Coker	04/23/2016	Newberry		Newberry		false		true	-								
2016	12360	1023	Coker	04/23/2016	Newberry		Newberry		false		true	-								
2016	12360	233	Fla. Southern	01/30/2016	@ Augusta		Augusta		false		false	-								
2016	12360	233	Fla. Southern	01/31/2016	@ Augusta		Augusta		false		false	-								
2016	12360	233	Fla. Southern	02/06/2016	West Florida		West Florida		false		true	-								
2016	12360	233	Fla. Southern	02/06/2016	West Florida		West Florida		false		true	-								
2016	12360	233	Fla. Southern	02/07/2016	West Florida		West Florida		false		true	-								
2016	12360	233	Fla. Southern	02/12/2016	Claflin		Claflin		false		true	-								
2016	12360	233	Fla. Southern	02/13/2016	Claflin		Claflin		false		true	-								
2016	12360	233	Fla. Southern	02/13/2016	Claflin		Claflin		false		true	-								
2016	12360	233	Fla. Southern	02/20/2016	@ Mount Olive		Mount Olive		false		false	-								
2016	12360	233	Fla. Southern	02/20/2016	@ Mount Olive		Mount Olive		false		false	-								
2016	12360	233	Fla. Southern	02/21/2016	@ Mount Olive		Mount Olive		false		false	-								
2016	12360	233	Fla. Southern	02/26/2016	Lynn		Lynn		false		true	-								
2016	12360	233	Fla. Southern	02/27/2016	Lynn		Lynn		false		true	-								
2016	12360	233	Fla. Southern	02/27/2016	Lynn		Lynn		false		true	-								
2016	12360	233	Fla. Southern	03/03/2016	Notre Dame (OH)		Notre Dame (OH)		false		true	-								
2016	12360	233	Fla. Southern	03/06/2016	Minn. St. Mankato		Minn. St. Mankato		false		true	-								
2016	12360	233	Fla. Southern	03/09/2016	Winona St.		Winona St.		false		true	-								
2016	12360	233	Fla. Southern	03/11/2016	Florida Tech		Florida Tech		false		true	-								
2016	12360	233	Fla. Southern	03/12/2016	Florida Tech		Florida Tech		false		true	-								
2016	12360	233	Fla. Southern	03/12/2016	Florida Tech		Florida Tech		false		true	-								
2016	12360	233	Fla. Southern	03/15/2016	Eckerd		Eckerd		false		true	-								
2016	12360	233	Fla. Southern	03/18/2016	@ Embry-Riddle (FL)		Embry-Riddle (FL)		false		false	-								
2016	12360	233	Fla. Southern	03/19/2016	@ Embry-Riddle (FL)		Embry-Riddle (FL)		false		false	-								
2016	12360	233	Fla. Southern	03/19/2016	@ Embry-Riddle (FL)		Embry-Riddle (FL)		false		false	-								
2016	12360	233	Fla. Southern	03/24/2016	@ Eckerd		Eckerd		false		false	-								
2016	12360	233	Fla. Southern	03/25/2016	@ Eckerd		Eckerd		false		false	-								
2016	12360	233	Fla. Southern	03/25/2016	@ Eckerd		Eckerd		false		false	-								
2016	12360	233	Fla. Southern	04/01/2016	Palm Beach Atl.		Palm Beach Atl.		false		true	-								
2016	12360	233	Fla. Southern	04/02/2016	Palm Beach Atl.		Palm Beach Atl.		false		true	-								
2016	12360	233	Fla. Southern	04/02/2016	Palm Beach Atl.		Palm Beach Atl.		false		true	-								
2016	12360	233	Fla. Southern	04/06/2016	@ Flagler		Flagler		false		false	-								
2016	12360	233	Fla. Southern	04/08/2016	@ Rollins		Rollins		false		false	-								
2016	12360	233	Fla. Southern	04/09/2016	@ Rollins		Rollins		false		false	-								
2016	12360	233	Fla. Southern	04/09/2016	@ Rollins		Rollins		false		false	-								
2016	12360	233	Fla. Southern	04/15/2016	@ S.C. Aiken		S.C. Aiken		false		false	-								
2016	12360	233	Fla. Southern	04/16/2016	@ S.C. Aiken		S.C. Aiken		false		false	-								
2016	12360	233	Fla. Southern	04/17/2016	@ S.C. Aiken		S.C. Aiken		false		false	-								
2016	12360	233	Fla. Southern	04/22/2016	@ Tampa		Tampa		false		false	-								
2016	12360	233	Fla. Southern	04/23/2016	@ Tampa		Tampa		false		false	-								
2016	12360	233	Fla. Southern	04/23/2016	@ Tampa		Tampa		false		false	-								
2016	12360	233	Fla. Southern	04/29/2016	Nova Southeastern		Nova Southeastern		false		true	-								
2016	12360	233	Fla. Southern	04/30/2016	Nova Southeastern		Nova Southeastern		false		true	-								
2016	12360	233	Fla. Southern	04/30/2016	Nova Southeastern		Nova Southeastern		false		true	-								
2016	12360	233	Fla. Southern	05/08/2016	@ Barry		Barry		false		false	-								
2016	12360	233	Fla. Southern	05/09/2016	@ Barry		Barry		false		false	-								
2016	12360	233	Fla. Southern	05/09/2016	@ Barry		Barry		false		false	-								
2016	12360	233	Fla. Southern	05/13/2016	Saint Leo		Saint Leo		false		true	-								
2016	12360	233	Fla. Southern	05/14/2016	Saint Leo		Saint Leo		false		true	-								
2016	12360	233	Fla. Southern	05/14/2016	Saint Leo		Saint Leo		false		true	-								
2016	12360	349	Le Moyne	02/13/2016	@ Mount Olive		Mount Olive		false		false	-								
